#Depth	SP	GR	RI	RT	RXO	DEN
246.375	-16.264	77.764	13.863	17.246	19.245	2.259
246.500	-16.440	73.532	14.823	18.457	23.619	2.244
246.625	-16.721	71.692	15.378	19.131	26.696	2.230
246.750	-17.120	70.951	15.684	19.459	25.959	2.224
246.875	-17.531	69.064	15.961	19.819	22.889	2.228
247.000	-17.931	67.801	16.527	20.578	20.524	2.234
247.125	-18.263	68.727	17.684	22.139	24.343	2.237
247.250	-18.301	70.041	19.593	24.707	31.521	2.231
247.375	-17.958	68.975	21.780	27.508	35.918	2.218
247.500	-17.368	64.905	23.678	29.853	37.896	2.202
247.625	-16.822	60.948	24.863	31.162	37.136	2.191
247.750	-16.599	61.179	25.316	31.519	36.465	2.187
247.875	-16.913	63.503	25.380	31.444	38.295	2.189
248.000	-17.531	63.041	25.281	31.255	39.203	2.194
248.125	-18.126	61.231	24.926	30.838	38.320	2.200
248.250	-18.479	62.152	24.060	29.810	35.586	2.204
248.375	-18.377	65.113	22.644	28.010	31.889	2.207
248.500	-17.861	64.297	20.543	25.294	28.824	2.208
248.625	-17.339	60.883	18.138	22.135	24.859	2.208
248.750	-16.956	58.968	16.001	19.376	19.333	2.210
248.875	-16.610	59.397	14.303	17.248	15.533	2.215
249.000	-16.435	60.476	13.515	16.339	14.586	2.223
249.125	-16.467	60.606	13.574	16.548	15.021	2.231
249.250	-16.572	59.147	14.418	17.769	16.027	2.237
249.375	-16.727	56.920	15.658	19.419	17.041	2.239
249.500	-16.870	55.750	16.673	20.688	19.572	2.241
249.625	-16.968	54.959	17.091	21.081	21.844	2.241
249.750	-17.119	52.799	16.781	20.474	20.741	2.241
249.875	-17.364	50.729	15.881	19.130	18.368	2.239
250.000	-17.574	51.477	14.701	17.520	16.678	2.235
250.125	-17.767	54.277	13.650	16.184	15.810	2.232
250.250	-17.877	56.919	13.114	15.597	15.265	2.231
250.375	-17.608	57.654	13.245	15.867	13.750	2.234
250.500	-16.807	57.443	13.660	16.490	14.393	2.238
250.625	-15.732	58.460	13.952	16.925	20.877	2.243
250.750	-14.713	61.780	13.846	16.796	25.361	2.253
250.875	-14.189	66.065	13.228	15.948	20.893	2.267
251.000	-14.223	69.061	12.345	14.771	14.715	2.285
251.125	-14.534	71.460	11.490	13.664	12.597	2.302
251.250	-14.951	75.738	10.896	12.961	12.250	2.315
251.375	-15.199	80.621	10.747	12.855	11.934	2.326
251.500	-14.985	82.790	10.881	13.091	11.695	2.334
251.625	-14.486	82.159	11.077	13.378	12.225	2.338
251.750	-14.069	83.585	11.193	13.547	14.466	2.336
251.875	-13.719	88.286	11.199	13.547	16.214	2.329
252.000	-13.499	90.653	11.116	13.404	14.834	2.323
252.125	-13.516	88.316	10.979	13.186	12.623	2.319
252.250	-13.709	85.132	10.872	13.023	11.906	2.317
252.375	-13.953	84.638	10.833	12.978	12.025	2.317
252.500	-14.214	84.978	10.897	13.076	12.284	2.319
252.625	-14.464	84.300	11.072	13.309	12.658	2.323
252.750	-14.730	83.387	11.324	13.639	13.449	2.326
252.875	-15.084	81.862	11.613	14.003	13.990	2.328
253.000	-15.559	79.847	11.905	14.378	15.169	2.326
253.125	-16.115	78.064	12.120	14.624	17.988	2.317
253.250	-16.749	75.933	12.144	14.589	18.470	2.299
253.375	-17.267	72.954	11.954	14.271	16.257	2.276
253.500	-17.337	70.197	11.662	13.831	15.049	2.253
253.625	-16.965	68.909	11.503	13.588	14.433	2.237
253.750	-16.343	68.861	11.762	13.909	13.398	2.229
253.875	-15.826	69.488	12.496	14.864	14.190	2.226
254.000	-15.836	69.941	13.489	16.138	18.766	2.221
254.125	-16.351	68.277	14.443	17.313	22.607	2.211
254.250	-17.091	63.843	14.754	17.614	22.785	2.196
254.375	-17.771	59.196	14.383	17.036	21.841	2.181
254.500	-18.074	56.296	13.398	15.724	19.384	2.174
254.625	-17.842	55.170	12.194	14.219	16.296	2.177
254.750	-17.345	56.505	11.302	13.169	15.245	2.192
254.875	-16.946	59.669	10.877	12.713	15.547	2.213
255.000	-16.626	62.850	10.985	12.903	15.880	2.232
255.125	-16.393	64.668	11.436	13.505	17.246	2.242
255.250	-16.405	64.875	12.178	14.423	19.697	2.242
255.375	-16.579	65.362	13.036	15.402	21.065	2.233
255.500	-16.810	66.340	13.762	16.152	20.636	2.222
255.625	-17.027	67.632	14.236	16.582	19.327	2.215
255.750	-17.181	68.088	14.305	16.530	18.629	2.215
255.875	-17.315	65.748	14.048	16.145	18.555	2.221
256.000	-17.538	62.845	13.492	15.430	17.701	2.227
256.125	-17.802	63.752	12.771	14.540	15.914	2.231
256.250	-18.035	67.230	11.903	13.512	14.601	2.233
256.375	-18.284	67.476	11.174	12.694	13.928	2.234
256.500	-18.314	65.159	10.732	12.233	13.396	2.237
256.625	-17.903	64.510	10.566	12.084	13.326	2.243
256.750	-17.081	65.036	10.636	12.191	13.699	2.253
256.875	-16.164	64.369	10.855	12.439	14.758	2.263
257.000	-15.512	64.377	11.230	12.828	15.579	2.269
257.125	-15.427	66.792	11.665	13.256	15.311	2.267
257.250	-15.798	69.706	12.228	13.805	15.708	2.259
257.375	-16.248	71.378	12.905	14.528	17.187	2.250
257.500	-16.597	70.849	13.862	15.609	18.651	2.244
257.625	-16.535	69.649	14.873	16.764	20.009	2.244
257.750	-15.854	69.314	15.516	17.498	21.902	2.254
257.875	-14.952	69.950	15.463	17.420	24.042	2.275
258.000	-14.182	70.959	14.689	16.510	22.421	2.305
258.125	-13.513	72.204	13.629	15.304	16.388	2.337
258.250	-12.991	73.786	12.567	14.146	11.829	2.363
258.375	-12.615	75.224	11.830	13.397	10.980	2.382
258.500	-12.423	77.725	11.342	12.956	11.396	2.393
258.625	-12.434	80.607	11.127	12.802	11.732	2.398
258.750	-12.592	81.727	11.220	12.957	12.044	2.396
258.875	-12.817	81.354	11.595	13.417	12.286	2.387
259.000	-13.322	80.173	12.262	14.208	13.407	2.367
259.125	-14.109	78.825	13.212	15.329	16.945	2.338
259.250	-15.077	77.395	14.491	16.811	20.451	2.306
259.375	-16.122	74.832	15.869	18.328	21.613	2.278
259.500	-17.185	71.463	17.077	19.576	22.784	2.261
259.625	-17.828	66.760	17.968	20.406	24.171	2.254
259.750	-17.804	62.542	18.290	20.576	24.290	2.253
259.875	-17.298	61.021	18.101	20.163	23.565	2.256
260.000	-16.698	62.489	17.565	19.404	22.610	2.258
260.125	-16.337	63.558	16.695	18.290	21.358	2.259
260.250	-16.535	63.140	15.587	16.950	19.276	2.254
260.375	-17.049	63.255	14.392	15.581	16.867	2.242
260.500	-17.603	65.643	13.214	14.240	14.747	2.227
260.625	-17.974	69.080	12.135	13.070	13.256	2.212
260.750	-17.840	69.328	11.360	12.263	12.701	2.198
260.875	-17.283	64.504	10.755	11.674	12.729	2.186
261.000	-16.650	60.281	10.252	11.195	12.812	2.179
261.125	-16.099	62.709	9.731	10.689	12.532	2.182
261.250	-15.580	69.094	9.227	10.199	11.646	2.201
261.375	-15.153	71.861	8.917	9.912	10.425	2.236
261.500	-14.928	72.802	8.982	10.053	9.457	2.277
261.625	-14.828	75.340	9.517	10.737	9.730	2.314
261.750	-14.943	79.530	10.902	12.412	13.199	2.335
261.875	-15.302	81.023	12.847	14.749	19.887	2.338
262.000	-15.901	77.455	15.060	17.376	26.595	2.323
262.125	-16.598	71.586	17.204	19.815	29.757	2.301
262.250	-17.359	69.003	18.878	21.587	28.797	2.277
262.375	-18.103	68.842	20.429	23.219	26.569	2.255
262.500	-18.790	67.288	21.914	24.857	27.253	2.234
262.625	-19.320	64.846	23.569	26.896	31.470	2.214
262.750	-19.458	63.499	25.418	29.279	38.523	2.199
262.875	-19.117	62.187	26.972	31.286	44.787	2.192
263.000	-18.447	60.375	27.431	31.914	44.648	2.194
263.125	-17.822	60.201	26.470	30.827	41.674	2.199
263.250	-17.601	60.057	24.688	28.778	38.306	2.205
263.375	-17.883	59.118	22.801	26.653	32.129	2.208
263.500	-18.408	58.534	21.694	25.473	27.554	2.204
263.625	-18.900	59.325	21.257	25.058	30.218	2.194
263.750	-19.088	58.629	21.182	25.011	35.161	2.184
263.875	-18.727	55.885	21.213	25.029	36.230	2.180
264.000	-17.923	52.758	21.263	25.084	34.260	2.187
264.125	-17.055	51.447	21.453	25.361	31.048	2.199
264.250	-16.204	53.739	21.857	26.084	30.396	2.209
264.375	-15.367	58.083	22.800	27.610	36.062	2.212
264.500	-14.577	58.140	23.728	28.981	41.435	2.210
264.625	-13.878	52.336	23.427	28.517	40.649	2.213
264.750	-13.181	47.127	20.371	24.551	43.760	2.228
264.875	-12.396	48.878	16.088	19.047	45.956	2.257
265.000	-11.466	57.148	11.580	13.457	30.731	2.294
265.125	-10.426	67.968	8.484	9.805	12.545	2.327
265.250	-9.470	77.279	7.114	8.242	7.526	2.344
265.375	-8.785	82.305	6.360	7.455	8.115	2.348
265.500	-8.463	82.561	6.175	7.358	7.992	2.341
265.625	-8.432	82.959	6.292	7.547	7.755	2.332
265.750	-8.434	84.980	6.411	7.669	7.970	2.326
265.875	-8.080	86.075	6.371	7.560	7.924	2.327
266.000	-7.280	83.611	6.242	7.355	7.355	2.334
266.125	-6.310	80.921	6.085	7.129	6.918	2.343
266.250	-5.542	81.882	5.937	6.934	6.867	2.350
266.375	-5.360	84.432	5.816	6.781	6.938	2.353
266.500	-5.830	86.129	5.776	6.735	6.950	2.353
266.625	-6.588	87.295	5.812	6.804	6.879	2.352
266.750	-7.419	87.663	5.906	6.962	7.093	2.349
266.875	-8.036	85.506	6.048	7.220	7.725	2.346
267.000	-8.180	80.729	6.264	7.591	8.159	2.342
267.125	-8.063	78.563	6.529	8.008	8.088	2.336
267.250	-7.976	79.429	6.769	8.377	8.411	2.328
267.375	-7.856	79.742	6.893	8.553	9.521	2.317
267.500	-7.776	78.398	6.864	8.508	9.947	2.308
267.625	-7.876	75.995	6.841	8.442	9.267	2.303
267.750	-8.032	73.771	6.973	8.573	8.534	2.305
267.875	-8.114	72.002	7.344	9.029	9.230	2.306
268.000	-8.197	71.376	8.015	9.924	11.941	2.301
268.125	-8.368	70.938	9.024	11.284	14.097	2.289
268.250	-8.727	70.163	10.116	12.698	14.439	2.272
268.375	-9.233	69.224	11.013	13.805	14.282	2.257
268.500	-9.785	67.300	11.432	14.250	14.163	2.246
268.625	-10.270	65.901	11.264	13.960	14.204	2.242
268.750	-10.828	68.196	10.634	13.125	14.235	2.246
268.875	-11.155	72.198	9.722	11.933	13.355	2.257
269.000	-11.045	73.831	8.772	10.675	11.581	2.271
269.125	-10.474	74.031	8.020	9.671	10.081	2.284
269.250	-9.735	75.406	7.788	9.358	9.289	2.292
269.375	-9.202	76.249	8.300	10.041	9.901	2.295
269.500	-9.177	76.030	9.359	11.472	13.386	2.294
269.625	-9.653	75.791	10.996	13.643	19.156	2.289
269.750	-10.431	74.667	12.801	15.909	23.109	2.280
269.875	-11.071	72.653	14.176	17.431	22.460	2.270
270.000	-11.386	69.921	14.788	17.859	19.596	2.261
270.125	-11.230	66.994	14.663	17.359	17.217	2.255
270.250	-10.887	63.677	14.184	16.567	15.936	2.249
270.375	-10.660	63.250	13.994	16.288	16.289	2.244
270.500	-10.564	67.232	14.341	16.748	17.765	2.237
270.625	-10.606	71.391	14.982	17.570	19.444	2.232
270.750	-10.843	72.550	15.761	18.567	21.128	2.231
270.875	-11.254	71.023	16.496	19.447	22.017	2.235
271.000	-11.713	70.832	16.997	20.001	22.244	2.243
271.125	-12.169	71.473	17.169	20.128	23.500	2.252
271.250	-12.540	71.038	16.814	19.538	24.944	2.262
271.375	-12.810	69.698	16.061	18.463	24.438	2.272
271.500	-13.090	70.179	15.195	17.260	22.154	2.280
271.625	-13.292	71.334	14.549	16.351	19.457	2.285
271.750	-13.336	71.776	14.579	16.348	18.740	2.286
271.875	-13.251	71.853	15.288	17.218	19.718	2.284
272.000	-13.114	71.799	16.831	19.065	24.130	2.278
272.125	-12.735	69.633	19.029	21.631	35.449	2.270
272.250	-12.059	67.052	21.197	24.007	44.682	2.259
272.375	-11.369	66.045	22.572	25.276	41.834	2.246
272.500	-11.072	66.537	22.767	25.144	32.622	2.233
272.625	-11.318	66.269	22.114	24.118	26.773	2.221
272.750	-11.959	65.795	21.377	23.160	25.963	2.210
272.875	-12.681	65.577	21.579	23.445	28.011	2.201
273.000	-13.356	66.021	23.347	25.544	29.691	2.194
273.125	-13.641	65.201	26.506	29.335	34.516	2.189
273.250	-13.325	61.507	30.801	34.549	46.082	2.187
273.375	-12.854	57.971	34.785	39.235	55.180	2.187
273.500	-12.495	58.277	35.616	40.138	57.830	2.190
273.625	-12.156	60.799	32.672	36.515	56.843	2.199
273.750	-11.944	60.754	27.662	30.454	46.290	2.218
273.875	-11.895	59.930	22.834	24.934	28.708	2.242
274.000	-11.950	60.824	21.019	22.855	20.995	2.265
274.125	-12.006	61.471	22.774	25.104	31.634	2.281
274.250	-12.139	59.327	27.614	31.185	55.020	2.285
274.375	-12.268	56.181	34.561	39.584	74.665	2.278
274.500	-12.398	54.384	40.279	46.032	79.495	2.262
274.625	-12.607	54.618	41.971	47.244	69.346	2.242
274.750	-12.863	57.419	39.387	43.496	52.571	2.222
274.875	-13.176	59.732	34.659	37.600	41.983	2.204
275.000	-13.524	59.956	30.832	33.439	37.112	2.193
275.125	-13.634	60.005	29.184	31.893	34.790	2.189
275.250	-13.246	62.247	28.789	31.754	35.483	2.195
275.375	-12.447	63.308	28.762	32.031	37.520	2.212
275.500	-11.572	61.063	27.847	31.124	37.442	2.235
275.625	-10.996	59.189	25.728	28.646	34.453	2.258
275.750	-11.020	60.151	22.188	24.518	30.339	2.272
275.875	-11.437	63.465	18.240	19.894	23.683	2.279
276.000	-11.986	67.899	15.169	16.460	16.884	2.280
276.125	-12.491	71.008	13.092	14.197	14.258	2.279
276.250	-12.551	71.506	12.689	13.846	14.490	2.274
276.375	-12.213	70.284	13.545	14.943	15.892	2.264
276.500	-11.818	68.606	15.234	17.076	21.523	2.251
276.625	-11.562	67.114	17.340	19.625	30.310	2.235
276.750	-11.262	64.906	19.185	21.856	33.677	2.221
276.875	-10.989	62.278	20.172	23.000	30.170	2.212
277.000	-10.906	60.262	20.265	23.049	26.023	2.214
277.125	-10.877	60.391	19.694	22.335	22.918	2.225
277.250	-10.823	61.983	18.771	21.228	21.559	2.240
277.375	-10.772	62.276	18.012	20.347	23.350	2.249
277.500	-10.672	60.272	17.487	19.796	24.511	2.251
277.625	-10.545	57.269	17.244	19.613	23.035	2.248
277.750	-10.501	55.081	17.391	19.926	21.868	2.249
277.875	-10.494	55.218	17.963	20.767	22.242	2.257
278.000	-10.511	56.542	18.742	21.815	23.729	2.272
278.125	-10.725	57.430	19.510	22.797	26.668	2.286
278.250	-11.006	58.142	19.824	23.065	29.759	2.289
278.375	-11.013	58.778	19.493	22.480	28.535	2.277
278.500	-10.604	60.186	18.486	21.130	24.070	2.253
278.625	-9.846	60.474	17.248	19.555	21.267	2.229
278.750	-9.045	58.443	16.051	18.138	18.598	2.214
278.875	-8.639	56.584	15.081	17.030	16.948	2.212
279.000	-8.672	58.090	14.436	16.288	17.646	2.218
279.125	-8.972	61.689	13.967	15.744	17.263	2.227
279.250	-9.458	64.459	13.641	15.379	16.495	2.238
279.375	-9.714	64.934	13.471	15.198	16.378	2.252
279.500	-9.407	63.145	13.468	15.231	16.127	2.268
279.625	-9.039	60.378	13.679	15.526	16.544	2.284
279.750	-8.858	58.607	14.201	16.166	16.153	2.294
279.875	-8.510	58.651	15.013	17.119	15.061	2.294
280.000	-8.053	60.919	15.888	18.111	16.645	2.285
280.125	-7.870	63.977	16.769	19.129	19.733	2.272
280.250	-7.753	65.002	17.598	20.146	21.431	2.262
280.375	-7.741	63.348	18.393	21.137	21.098	2.257
280.500	-7.768	61.720	19.573	22.551	21.292	2.257
280.625	-7.734	60.519	21.192	24.425	25.856	2.259
280.750	-7.841	58.539	23.842	27.607	32.581	2.267
280.875	-7.883	56.373	27.147	31.673	37.937	2.286
281.000	-7.493	55.409	30.181	35.458	45.480	2.319
281.125	-7.429	55.137	32.085	37.900	52.740	2.364
281.250	-7.880	56.294	32.122	37.988	52.263	2.410
281.375	-8.453	57.816	30.281	35.770	44.423	2.448
281.500	-8.843	57.105	27.692	32.697	34.909	2.471
281.625	-8.802	53.197	25.240	29.861	30.220	2.482
281.750	-8.102	51.100	24.045	28.600	30.517	2.489
281.875	-7.361	52.390	24.068	28.800	37.814	2.500
282.000	-7.164	54.876	25.168	30.179	44.479	2.517
282.125	-7.313	56.575	27.341	32.729	37.633	2.541
282.250	-7.522	57.170	30.434	36.236	30.973	2.568
282.375	-7.859	56.778	34.032	40.331	39.920	2.590
282.500	-7.904	55.181	37.073	43.568	62.443	2.604
282.625	-7.439	54.744	38.194	44.480	85.207	2.610
282.750	-6.963	55.876	38.815	44.858	87.889	2.613
282.875	-6.646	56.876	38.252	43.832	62.565	2.615
283.000	-6.240	57.585	36.186	41.554	40.098	2.619
283.125	-6.008	59.315	33.685	39.393	40.534	2.623
283.250	-6.089	62.658	31.606	38.080	35.490	2.624
283.375	-6.161	66.453	27.257	33.014	29.703	2.624
283.500	-6.154	67.975	21.460	25.942	41.293	2.626
283.625	-6.117	65.733	14.670	17.097	42.559	2.631
283.750	-6.028	60.804	7.668	8.485	22.557	2.627
283.875	-5.998	56.355	4.875	5.418	7.628	2.602
284.000	-6.039	54.545	3.963	4.483	6.098	2.550
284.125	-5.913	53.684	3.960	4.689	7.254	2.483
284.250	-5.699	51.955	4.622	5.715	8.098	2.418
284.375	-5.669	50.147	5.463	6.832	8.691	2.363
284.500	-5.669	50.133	6.068	7.494	8.173	2.322
284.625	-5.669	51.483	6.117	7.324	6.715	2.293
284.750	-5.669	52.615	5.831	6.766	5.846	2.276
284.875	-5.669	53.665	5.603	6.376	5.945	2.271
285.000	-5.669	54.818	5.669	6.424	6.763	2.278
285.125	-5.669	56.083	6.153	7.081	9.624	2.293
285.250	-5.669	56.636	7.072	8.353	14.166	2.315
285.375	-5.669	55.683	8.015	9.722	17.134	2.337
285.500	-5.669	53.158	8.342	10.322	16.908	2.352
285.625	-5.669	51.025	7.790	9.750	13.359	2.354
285.750	-5.669	51.620	6.542	8.207	8.442	2.341
285.875	-5.669	55.039	5.210	6.509	5.577	2.320
286.000	-5.669	60.438	4.365	5.451	5.260	2.303
286.125	-5.669	66.602	4.087	5.199	6.424	2.295
286.250	-5.669	72.380	4.259	5.599	7.854	2.296
286.375	-5.669	77.018	4.709	6.394	8.313	2.300
286.500	-5.669	81.124	5.174	7.131	7.843	2.305
286.625	-5.669	85.811	5.449	7.513	7.288	2.313
286.750	-5.669	91.093	5.461	7.446	7.237	2.326
286.875	-5.669	95.450	5.401	7.278	7.452	2.341
287.000	-5.669	96.557	5.488	7.367	7.580	2.358
287.125	-5.669	96.062	5.761	7.783	8.263	2.374
287.250	-5.669	95.466	6.062	8.252	9.384	2.383
287.375	-5.669	95.473	6.265	8.591	9.893	2.383
287.500	-5.669	95.480	6.321	8.725	9.401	2.377
287.625	-5.669	95.384	6.153	8.522	8.896	2.370
287.750	-5.669	95.520	5.845	8.132	9.061	2.364
287.875	-5.669	95.183	5.456	7.618	8.465	2.361
288.000	-5.669	94.451	5.218	7.334	7.396	2.359
288.125	-5.669	93.762	5.045	7.157	7.538	2.358
288.250	-5.669	93.548	4.953	7.094	8.310	2.356
288.375	-5.669	94.206	4.828	6.971	8.039	2.352
288.500	-5.669	94.582	4.665	6.766	6.977	2.342
288.625	-5.669	94.119	4.505	6.517	6.497	2.331
288.750	-5.669	94.172	4.371	6.304	6.471	2.325
288.875	-5.669	96.278	4.328	6.234	6.471	2.330
289.000	-5.669	99.002	4.399	6.377	6.714	2.347
289.125	-5.669	99.980	4.563	6.672	7.151	2.370
289.250	-5.669	98.015	4.629	6.811	7.181	2.386
289.375	-5.669	95.456	4.560	6.730	6.555	2.384
289.500	-5.669	94.621	4.284	6.287	5.738	2.360
289.625	-5.669	95.627	3.975	5.802	5.201	2.325
289.750	-5.669	96.344	3.737	5.421	5.039	2.292
289.875	-5.669	96.294	3.576	5.164	5.084	2.272
290.000	-5.669	96.158	3.573	5.156	5.142	2.270
290.125	-5.669	95.943	3.573	5.146	5.129	2.280
290.250	-5.669	94.744	3.571	5.126	5.078	2.296
290.375	-5.669	93.485	3.571	5.138	5.049	2.312
290.500	-5.669	94.020	3.573	5.150	5.066	2.323
290.625	-5.669	95.899	3.572	5.160	5.069	2.330
290.750	-5.669	97.068	3.576	5.165	5.273	2.336
290.875	-5.669	96.871	3.573	5.173	6.309	2.343
291.000	-5.669	96.369	3.571	5.182	7.027	2.348
291.125	-5.669	96.398	3.569	5.191	6.165	2.348
291.250	-5.669	96.417	3.568	5.193	5.363	2.340
291.375	-5.669	96.417	3.567	5.193	5.349	2.328
291.500	-5.669	96.417	3.566	5.191	5.425	2.317
291.625	-5.669	96.417	3.567	5.193	5.494	2.311
291.750	-5.669	96.417	3.568	5.195	5.492	2.308
291.875	-5.669	96.417	3.570	5.197	5.471	2.307
292.000	-5.669	96.417	3.571	5.198	5.498	2.309
292.125	-5.669	96.417	3.571	5.197	5.534	2.312
292.250	-5.669	96.417	3.571	5.196	5.522	2.317
292.375	-5.669	96.417	3.571	5.197	5.947	2.320
292.500	-5.669	96.417	3.571	5.199	7.502	2.320
292.625	-5.669	96.417	3.572	5.200	9.422	2.320
292.750	-5.669	96.417	3.572	5.200	10.472	2.320
292.875	-5.669	96.417	3.571	5.199	10.711	2.320
293.000	-5.669	96.417	3.571	5.201	10.604	2.317
293.125	-5.669	96.417	3.571	5.202	9.751	2.311
293.250	-5.669	96.417	3.572	5.204	8.178	2.307
293.375	-5.669	96.417	3.572	5.206	7.317	2.311
293.500	-5.669	96.417	3.572	5.206	11.023	2.331
293.625	-5.669	96.417	3.572	5.206	25.654	2.358
293.750	-5.669	96.417	3.572	5.206	41.020	2.375
293.875	-5.669	96.417	3.572	5.206	37.718	2.364
294.000	-5.669	96.417	3.572	5.206	26.218	2.321
294.125	-5.669	96.417	3.572	5.206	25.748	2.262
294.250	-5.669	96.417	3.572	5.206	38.930	2.208
294.375	-5.669	96.417	3.572	5.206	51.892	2.169
294.500	-5.669	96.417	3.572	5.206	48.210	2.145
294.625	-5.669	96.417	3.572	5.206	39.064	2.127
294.750	-5.669	96.417	3.572	5.206	37.140	2.107
294.875	-5.669	96.417	3.572	5.206	37.448	2.082
295.000	-5.669	96.417	3.572	5.206	40.004	2.055
295.125	-5.669	96.417	3.572	5.206	46.564	2.032
295.250	-5.669	96.417	3.572	5.206	49.663	2.015
295.375	-5.669	96.417	3.572	5.206	47.742	2.007
295.500	-5.669	96.417	3.572	5.206	46.573	2.004
295.625	-5.669	96.417	3.572	5.206	46.632	2.005
295.750	-5.669	96.417	3.572	5.206	46.641	2.006
295.875	-5.669	96.417	3.572	5.206	46.627	2.007
296.000	-5.669	96.417	3.572	5.206	46.618	2.007
296.125	-5.669	96.417	3.572	5.206	46.614	2.008
296.250	-5.669	96.417	3.572	5.206	46.608	2.008
296.375	-5.669	96.417	3.572	5.206	46.612	2.009
296.500	-5.669	96.417	3.572	5.206	46.619	2.009
296.625	-5.669	96.417	3.572	5.206	46.620	2.008
296.750	-5.669	96.417	3.572	5.206	46.626	2.006
296.875	-5.669	96.417	3.572	5.206	46.633	2.003
297.000	-5.669	96.417	3.572	5.206	46.626	2.003
297.125	-5.669	96.417	3.572	5.206	46.623	2.004
297.250	-5.669	96.417	3.572	5.206	46.627	2.006
297.375	-5.669	96.417	3.572	5.206	46.628	2.009
297.500	-5.669	96.417	3.572	5.206	46.632	2.010
297.625	-5.669	96.417	3.572	5.206	46.632	2.009
297.750	-5.669	96.417	3.572	5.206	46.624	2.007
297.875	-5.669	96.417	3.572	5.206	46.626	2.005
298.000	-5.669	96.417	3.572	5.206	46.637	2.004
298.125	-5.669	96.417	3.572	5.206	46.639	2.005
298.250	-5.669	96.417	3.572	5.206	46.639	2.007
298.375	-5.669	96.417	3.572	5.206	46.641	2.008
298.500	-5.669	96.417	3.572	5.206	46.641	2.010
298.625	-5.669	96.417	3.572	5.206	46.666	2.011
298.750	-5.669	96.417	3.572	5.206	46.701	2.012
298.875	-5.669	96.417	3.572	5.206	46.710	2.013
299.000	-5.669	96.417	3.572	5.206	46.705	2.013
