#Depth	GR	RT	RI	RXO	DEN	SP
235.125	31.969	5.465	4.376	6.334	2.483	-0.604
235.250	29.680	6.239	4.931	9.052	2.488	-0.766
235.375	31.933	7.220	5.603	10.041	2.464	-0.948
235.500	37.091	8.085	6.165	8.816	2.428	-1.139
235.625	45.164	8.671	6.548	10.421	2.403	-1.335
235.750	51.689	8.916	6.714	12.249	2.395	-1.529
235.875	54.365	8.921	6.720	12.075	2.404	-1.715
236.000	55.309	8.940	6.718	11.152	2.419	-1.889
236.125	53.378	9.019	6.757	12.916	2.426	-2.044
236.250	54.213	9.154	6.827	12.667	2.418	-2.177
236.375	56.669	9.294	6.878	11.820	2.404	-2.288
236.500	59.652	9.266	6.811	11.250	2.388	-2.377
236.625	62.257	8.909	6.538	11.378	2.373	-2.444
236.750	63.864	8.153	6.020	11.925	2.364	-2.490
236.875	62.898	7.194	5.360	9.624	2.367	-2.514
237.000	56.121	6.346	4.753	7.350	2.372	-2.523
237.125	49.351	5.776	4.320	6.134	2.372	-2.518
237.250	41.891	5.506	4.097	5.845	2.369	-2.504
237.375	35.340	5.526	4.088	6.143	2.366	-2.481
237.500	35.413	5.826	4.280	6.824	2.368	-2.451
237.625	36.620	6.246	4.543	7.359	2.382	-2.414
237.750	41.633	6.571	4.737	7.730	2.392	-2.371
237.875	44.610	6.676	4.811	7.951	2.389	-2.323
238.000	45.145	6.615	4.794	7.835	2.376	-2.268
238.125	44.589	6.494	4.740	7.488	2.360	-2.207
238.250	44.707	6.416	4.709	7.393	2.353	-2.140
238.375	47.926	6.556	4.806	7.273	2.362	-2.064
238.500	50.245	6.845	4.977	7.956	2.367	-1.984
238.625	51.078	7.079	5.085	8.259	2.364	-1.899
238.750	50.156	7.039	5.019	8.539	2.360	-1.813
238.875	48.160	6.633	4.735	8.736	2.361	-1.727
239.000	46.496	5.965	4.280	7.816	2.366	-1.644
239.125	42.248	5.344	3.833	5.598	2.371	-1.570
239.250	37.293	4.943	3.510	4.961	2.379	-1.506
239.375	32.893	4.728	3.320	4.949	2.391	-1.456
239.500	30.594	4.667	3.247	5.069	2.405	-1.420
239.625	30.227	4.706	3.259	5.100	2.417	-1.398
239.750	29.664	4.779	3.315	5.068	2.412	-1.391
239.875	31.595	4.875	3.398	5.127	2.399	-1.397
240.000	31.449	5.037	3.525	5.295	2.392	-1.409
240.125	32.082	5.264	3.686	5.678	2.394	-1.422
240.250	32.881	5.514	3.851	6.163	2.402	-1.432
240.375	33.497	5.721	3.976	6.620	2.415	-1.434
240.500	34.916	5.804	4.018	6.959	2.431	-1.424
240.625	35.882	5.705	3.943	6.820	2.446	-1.395
240.750	36.016	5.519	3.811	6.363	2.454	-1.346
240.875	35.112	5.350	3.686	6.062	2.457	-1.280
241.000	31.008	5.247	3.604	5.950	2.455	-1.197
241.125	23.623	5.235	3.584	5.956	2.448	-1.100
241.250	16.059	5.318	3.627	6.033	2.441	-0.990
241.375	9.402	5.462	3.707	6.255	2.432	-0.870
241.500	8.478	5.567	3.762	6.471	2.427	-0.745
241.625	8.478	5.590	3.767	6.488	2.432	-0.618
241.750	8.478	5.517	3.716	6.292	2.444	-0.494
241.875	8.478	5.362	3.619	5.918	2.461	-0.373
242.000	8.478	5.174	3.499	5.440	2.477	-0.259
242.125	8.478	5.022	3.400	5.328	2.486	-0.156
242.250	8.478	4.927	3.335	5.308	2.487	-0.066
242.375	8.478	4.882	3.307	5.285	2.481	0.012
242.500	8.478	4.868	3.305	5.262	2.468	0.077
242.625	8.478	4.871	3.317	5.275	2.453	0.128
242.750	8.478	4.891	3.343	5.354	2.440	0.166
242.875	8.478	4.950	3.394	5.419	2.430	0.192
243.000	8.478	5.045	3.467	5.399	2.422	0.208
243.125	8.478	5.153	3.544	5.472	2.421	0.219
243.250	8.478	5.257	3.614	5.655	2.424	0.228
243.375	8.478	5.338	3.663	5.844	2.428	0.235
243.500	8.478	5.380	3.682	5.857	2.429	0.243
243.625	8.478	5.340	3.656	5.786	2.428	0.255
243.750	8.478	5.223	3.595	5.769	2.428	0.270
243.875	8.478	5.103	3.542	5.668	2.425	0.288
244.000	8.478	5.045	3.532	5.545	2.422	0.309
244.125	8.478	5.103	3.595	5.481	2.418	0.334
244.250	8.478	5.304	3.747	5.544	2.411	0.362
244.375	8.478	5.641	3.974	6.278	2.402	0.394
244.500	8.478	5.965	4.169	7.694	2.394	0.431
244.625	8.478	6.136	4.262	7.990	2.391	0.474
244.750	8.478	6.097	4.228	7.279	2.393	0.523
244.875	8.478	5.855	4.076	6.229	2.395	0.580
245.000	8.478	5.484	3.850	5.531	2.393	0.645
245.125	8.478	5.198	3.675	5.783	2.382	0.720
245.250	8.478	5.124	3.644	5.627	2.365	0.805
245.375	8.478	5.224	3.728	5.749	2.345	0.898
245.500	8.478	5.482	3.908	6.898	2.328	0.999
245.625	8.478	5.846	4.151	8.395	2.317	1.109
245.750	8.478	6.224	4.400	8.107	2.313	1.228
245.875	8.478	6.527	4.588	8.097	2.308	1.356
246.000	8.478	6.538	4.603	8.497	2.302	1.495
246.125	8.478	6.295	4.447	8.185	2.303	1.642
246.250	8.478	5.896	4.185	7.291	2.305	1.798
246.375	8.478	5.458	3.898	6.156	2.305	1.961
246.500	8.478	5.081	3.649	5.030	2.304	2.128
246.625	8.478	4.954	3.547	4.997	2.304	2.304
246.750	8.478	5.001	3.553	4.995	2.311	2.483
246.875	8.478	5.154	3.619	5.000	2.327	2.665
247.000	8.478	5.283	3.675	5.004	2.349	2.847
247.125	8.478	5.278	3.660	5.007	2.374	3.029
247.250	8.478	5.103	3.553	5.015	2.397	3.208
247.375	8.478	4.864	3.395	5.020	2.408	3.383
247.500	8.478	4.646	3.240	5.023	2.410	3.551
247.625	8.478	4.500	3.128	5.028	2.405	3.711
247.750	8.478	4.409	3.056	5.033	2.394	3.861
247.875	8.478	4.341	3.004	5.038	2.380	4.001
248.000	8.478	4.267	2.955	5.042	2.363	4.128
248.125	8.478	4.216	2.923	5.050	2.339	4.240
248.250	8.478	4.187	2.912	89.709	2.329	4.336
248.375	8.478	4.185	2.922	313.695	2.329	4.417
248.500	8.478	4.209	2.950	511.956	2.334	4.482
248.625	8.478	4.255	2.991	581.579	2.336	4.529
248.750	8.478	4.321	3.040	581.579	2.330	4.558
248.875	8.478	4.384	3.078	581.579	2.326	4.562
249.000	8.478	4.399	3.082	581.579	2.330	4.542
249.125	8.478	4.352	3.047	581.579	2.343	4.499
249.250	8.478	4.252	2.985	581.579	2.358	4.431
249.375	8.478	4.140	2.924	581.579	2.374	4.339
249.500	8.478	4.078	2.903	581.579	2.392	4.224
249.625	8.478	4.157	2.978	581.579	2.413	4.083
249.750	8.478	4.417	3.164	581.579	2.423	3.922
249.875	8.478	4.832	3.442	581.579	2.422	3.745
250.000	8.478	5.304	3.748	581.579	2.411	3.555
250.125	8.478	5.695	3.999	581.579	2.400	3.354
250.250	8.478	5.864	4.125	581.579	2.395	3.144
250.375	8.478	5.711	4.058	581.579	2.406	2.928
250.500	8.478	5.448	3.906	581.579	2.414	2.706
250.625	8.478	5.257	3.786	581.579	2.416	2.481
250.750	8.478	5.176	3.731	581.579	2.410	2.252
250.875	8.478	5.205	3.747	581.579	2.399	2.021
251.000	8.478	5.333	3.824	581.579	2.389	1.788
251.125	8.478	5.452	3.902	581.579	2.380	1.557
251.250	8.478	5.480	3.926	581.579	2.376	1.330
251.375	8.478	5.429	3.902	581.579	2.379	1.112
251.500	8.478	5.336	3.845	581.579	2.382	0.903
251.625	8.478	5.239	3.777	581.579	2.382	0.709
251.750	8.478	5.169	3.720	581.579	2.381	0.531
251.875	8.478	5.127	3.688	581.579	2.385	0.374
252.000	8.478	5.118	3.696	581.579	2.383	0.241
252.125	8.478	5.128	3.719	581.579	2.371	0.128
252.250	8.478	5.154	3.749	581.579	2.347	0.036
252.375	8.478	5.180	3.773	581.579	2.318	-0.036
252.500	8.478	5.178	3.772	581.579	2.295	-0.089
252.625	8.478	5.174	3.771	581.579	2.286	-0.122
252.750	8.478	5.177	3.770	581.579	2.289	-0.141
252.875	8.478	5.176	3.769	581.579	2.300	-0.148
253.000	8.478	5.174	3.769	581.579	2.317	-0.149
253.125	8.478	5.173	3.769	581.579	2.338	-0.145
253.250	8.478	5.168	3.769	581.579	2.359	-0.140
253.375	8.478	5.168	3.769	581.579	2.382	-0.137
253.500	8.478	5.169	3.769	581.579	2.404	-0.139
253.625	8.478	5.170	3.769	581.579	2.418	-0.147
253.750	8.478	5.171	3.769	581.579	2.424	-0.161
253.875	8.478	5.172	3.769	581.579	2.425	-0.182
254.000	8.471	9.345	10.678	581.579	2.423	-0.209
