#Depth	TVD	DX	DY	GR	RT	RI	RXO	DEN	SP
181.125	170.390	42.021	21.158	103.890	10.878	9.373	8.827	2.462	-20.698
181.250	170.491	42.087	21.190	106.688	11.296	9.513	8.940	2.453	-21.014
181.375	170.593	42.153	21.222	106.578	12.209	10.029	9.275	2.449	-21.370
181.500	170.694	42.219	21.254	101.039	13.844	11.086	10.303	2.453	-21.695
181.625	170.795	42.285	21.285	93.674	16.586	13.025	13.361	2.460	-22.040
181.750	170.896	42.351	21.317	87.309	20.424	15.941	16.953	2.462	-22.416
181.875	170.997	42.417	21.349	81.454	25.340	19.953	20.396	2.457	-22.805
182.000	171.099	42.483	21.381	75.330	31.112	24.982	23.430	2.448	-23.163
182.125	171.200	42.549	21.413	69.215	37.240	30.641	24.845	2.440	-23.468
182.250	171.301	42.615	21.445	64.843	42.932	36.051	24.542	2.429	-23.778
182.375	171.402	42.681	21.477	64.339	47.598	40.537	23.209	2.410	-24.095
182.500	171.503	42.747	21.509	66.687	50.916	43.723	21.806	2.380	-24.385
182.625	171.604	42.813	21.541	67.132	52.805	45.492	21.841	2.347	-24.686
182.750	171.706	42.879	21.573	65.187	54.005	46.531	21.336	2.323	-24.886
182.875	171.807	42.946	21.605	64.181	55.169	47.438	20.178	2.312	-25.099
183.000	171.908	43.012	21.637	65.857	56.914	48.810	20.280	2.312	-25.351
183.125	172.009	43.078	21.669	67.016	59.810	51.277	22.441	2.316	-25.593
183.250	172.110	43.144	21.701	66.434	63.626	54.742	25.655	2.317	-25.839
183.375	172.212	43.210	21.733	65.051	67.882	58.811	28.825	2.314	-25.973
183.500	172.313	43.276	21.764	64.107	71.937	62.834	31.550	2.307	-26.107
183.625	172.414	43.342	21.796	62.737	75.252	66.133	30.468	2.302	-26.250
183.750	172.515	43.408	21.828	61.106	78.164	68.890	26.551	2.299	-26.406
183.875	172.616	43.474	21.860	60.467	81.392	71.784	24.001	2.298	-26.516
184.000	172.718	43.540	21.892	60.431	85.735	75.640	23.949	2.296	-26.547
184.125	172.819	43.606	21.924	59.288	91.899	81.248	26.240	2.287	-26.621
184.250	172.920	43.672	21.956	56.674	99.265	88.148	33.914	2.274	-26.613
184.375	173.021	43.738	21.988	54.750	106.794	95.470	43.400	2.257	-26.584
184.500	173.122	43.804	22.020	54.353	113.093	101.901	45.663	2.240	-26.538
184.625	173.224	43.870	22.052	55.697	116.454	105.743	38.468	2.230	-26.448
184.750	173.325	43.936	22.084	57.303	116.955	106.970	31.028	2.229	-26.393
184.875	173.426	44.003	22.116	57.646	115.222	106.089	28.116	2.233	-26.351
185.000	173.527	44.069	22.148	56.888	112.396	104.040	26.698	2.237	-26.265
185.125	173.628	44.135	22.180	57.460	109.983	102.138	26.353	2.238	-26.090
185.250	173.729	44.201	22.212	59.412	109.037	101.539	29.639	2.243	-25.940
185.375	173.831	44.267	22.244	60.828	109.824	102.721	38.378	2.267	-25.850
185.500	173.932	44.333	22.275	60.725	111.409	105.207	45.160	2.314	-25.773
185.625	174.033	44.399	22.307	60.545	111.973	106.995	42.686	2.369	-25.635
185.750	174.134	44.465	22.339	62.496	110.672	105.732	35.169	2.405	-25.466
185.875	174.235	44.531	22.371	66.628	106.588	100.311	28.479	2.406	-25.296
186.000	174.337	44.597	22.403	69.765	99.013	91.573	24.518	2.376	-25.228
186.125	174.438	44.663	22.435	68.793	88.839	81.945	23.090	2.332	-25.138
186.250	174.539	44.729	22.467	67.262	79.525	73.879	22.978	2.294	-25.000
186.375	174.640	44.795	22.499	67.822	73.011	68.331	26.041	2.269	-24.835
186.500	174.741	44.861	22.531	70.064	69.360	65.468	29.654	2.256	-24.631
186.625	174.843	44.927	22.563	72.578	68.552	65.455	27.638	2.252	-24.462
186.750	174.944	44.993	22.595	73.971	69.655	67.511	24.198	2.254	-24.200
186.875	175.045	45.060	22.627	72.447	72.032	71.101	21.743	2.257	-23.906
187.000	175.146	45.126	22.659	69.101	74.799	75.347	21.355	2.261	-23.576
187.125	175.247	45.192	22.691	67.898	76.417	78.775	26.145	2.267	-23.295
187.250	175.349	45.258	22.723	68.356	75.543	79.778	35.202	2.276	-23.057
187.375	175.450	45.324	22.754	68.291	71.337	76.901	42.341	2.287	-22.833
187.500	175.551	45.390	22.786	67.675	64.006	69.848	38.616	2.301	-22.644
187.625	175.652	45.456	22.818	67.387	54.899	59.940	31.924	2.316	-22.436
187.750	175.753	45.522	22.850	67.325	46.369	50.262	26.451	2.329	-22.337
187.875	175.854	45.588	22.882	68.213	39.838	42.595	20.689	2.336	-22.244
188.000	175.956	45.654	22.914	70.470	36.089	37.873	14.935	2.334	-22.196
188.125	176.057	45.720	22.946	70.216	36.022	37.000	15.341	2.318	-22.242
188.250	176.158	45.786	22.978	67.087	39.374	39.661	20.092	2.292	-22.315
188.375	176.259	45.852	23.010	64.331	46.454	46.330	29.105	2.262	-22.440
188.500	176.360	45.918	23.042	65.207	57.535	57.630	34.797	2.236	-22.618
188.625	176.462	45.984	23.074	68.453	76.091	74.341	31.052	2.219	-22.840
188.750	176.563	46.050	23.106	69.520	93.952	93.777	25.849	2.213	-23.079
188.875	176.664	46.116	23.138	67.344	110.957	112.389	22.421	2.218	-23.319
189.000	176.765	46.183	23.170	63.563	124.372	126.592	20.624	2.234	-23.523
189.125	176.866	46.249	23.202	61.904	132.335	133.995	21.061	2.262	-23.690
189.250	176.968	46.315	23.234	62.460	137.179	137.545	21.399	2.289	-23.827
189.375	177.069	46.381	23.265	62.578	141.535	140.348	22.506	2.303	-23.956
189.500	177.170	46.447	23.297	60.854	147.809	145.158	24.725	2.292	-24.024
189.625	177.271	46.513	23.329	57.831	158.109	154.331	25.116	2.269	-24.042
189.750	177.372	46.579	23.361	55.731	171.766	167.467	22.451	2.270	-24.029
189.875	177.473	46.645	23.393	55.606	186.548	183.165	20.433	2.320	-24.042
190.000	177.575	46.711	23.425	56.249	197.634	197.418	19.361	2.410	-24.077
190.125	177.676	46.777	23.457	54.868	196.306	200.885	20.001	2.486	-23.991
190.250	177.777	46.843	23.489	52.698	180.839	189.139	25.798	2.498	-23.972
190.375	177.878	46.909	23.521	53.119	154.319	163.956	40.364	2.439	-23.906
190.500	177.979	46.975	23.553	55.371	123.796	132.741	49.419	2.343	-23.831
190.625	178.081	47.041	23.585	56.985	97.329	104.650	38.573	2.273	-23.721
190.750	178.182	47.107	23.617	59.211	77.818	83.665	28.278	2.257	-23.550
190.875	178.283	47.173	23.649	63.473	65.200	69.997	23.250	2.285	-23.431
191.000	178.384	47.240	23.681	68.458	58.263	62.390	19.635	2.329	-23.251
191.125	178.485	47.306	23.713	71.786	56.164	60.020	17.648	2.352	-23.066
191.250	178.587	47.372	23.744	74.349	56.812	60.816	19.160	2.347	-22.873
191.375	178.688	47.438	23.776	75.062	58.899	63.442	25.614	2.322	-22.633
191.500	178.789	47.504	23.808	73.737	60.966	66.148	34.425	2.302	-22.354
191.625	178.890	47.570	23.840	72.438	61.434	66.725	35.043	2.310	-22.086
191.750	178.991	47.636	23.872	73.179	60.309	64.945	28.126	2.341	-21.787
191.875	179.093	47.702	23.904	74.422	58.721	62.119	20.802	2.374	-21.436
192.000	179.194	47.768	23.936	72.142	58.590	60.596	15.932	2.386	-21.036
192.125	179.295	47.834	23.968	66.815	62.761	63.876	14.888	2.357	-20.654
192.250	179.396	47.900	24.000	63.176	72.056	73.021	18.630	2.305	-20.271
192.375	179.497	47.966	24.032	62.007	86.166	87.708	27.632	2.251	-19.915
192.500	179.598	48.032	24.064	60.623	102.249	105.017	38.253	2.216	-19.612
192.625	179.700	48.098	24.096	59.374	113.586	117.256	40.511	2.213	-19.305
192.750	179.801	48.164	24.128	60.259	116.201	118.973	31.319	2.231	-19.080
192.875	179.902	48.230	24.160	61.277	111.106	111.467	21.255	2.258	-18.797
193.000	180.003	48.297	24.192	60.458	103.253	101.227	15.324	2.283	-18.531
193.125	180.104	48.363	24.224	60.080	98.507	95.033	14.197	2.301	-18.292
193.250	180.206	48.429	24.255	61.212	98.164	93.854	17.597	2.315	-17.999
193.375	180.307	48.495	24.287	61.121	100.808	96.181	25.959	2.326	-17.766
193.500	180.408	48.561	24.319	59.007	103.689	99.276	39.541	2.336	-17.485
193.625	180.509	48.627	24.351	57.048	103.053	99.184	46.336	2.342	-17.235
193.750	180.610	48.693	24.383	57.453	97.773	94.350	39.913	2.343	-16.945
193.875	180.712	48.759	24.415	60.411	88.708	85.459	29.639	2.342	-16.734
194.000	180.813	48.825	24.447	64.179	78.143	74.812	23.595	2.343	-16.589
194.125	180.914	48.891	24.479	65.993	68.831	65.223	21.436	2.348	-16.402
194.250	181.015	48.957	24.511	66.658	61.879	58.001	21.754	2.359	-16.233
194.375	181.116	49.023	24.543	68.968	57.193	53.217	24.763	2.374	-15.965
194.500	181.218	49.089	24.575	72.631	54.059	50.192	30.478	2.390	-15.719
194.625	181.319	49.155	24.607	74.539	51.653	48.035	35.532	2.401	-15.442
194.750	181.420	49.221	24.639	74.704	49.315	45.981	34.680	2.404	-15.095
194.875	181.521	49.287	24.671	74.883	46.994	43.914	27.116	2.402	-14.701
195.000	181.622	49.354	24.703	76.254	44.866	41.987	17.654	2.401	-14.295
195.125	181.723	49.420	24.734	78.873	43.011	40.398	13.483	2.412	-13.888
195.250	181.825	49.486	24.766	81.916	40.904	38.731	15.785	2.433	-13.486
195.375	181.926	49.552	24.798	84.377	37.766	36.075	21.550	2.458	-13.091
195.500	182.027	49.618	24.830	84.968	33.090	31.589	25.322	2.476	-12.660
195.625	182.128	49.684	24.862	80.808	26.920	25.305	24.871	2.476	-12.218
195.750	182.229	49.750	24.894	72.349	20.395	18.959	19.818	2.462	-11.838
195.875	182.331	49.816	24.926	62.936	14.600	13.748	12.712	2.446	-11.445
196.000	182.432	49.882	24.958	55.317	9.614	10.103	7.475	2.439	-10.964
196.125	182.533	49.948	24.990	49.581	7.494	8.025	5.898	2.449	-10.529
196.250	182.634	50.014	25.022	44.957	6.488	6.877	5.667	2.470	-10.067
196.375	182.735	50.080	25.054	42.039	6.073	6.353	5.760	2.488	-9.678
196.500	182.837	50.146	25.086	41.566	5.986	6.213	5.725	2.492	-9.382
196.625	182.938	50.212	25.118	43.136	6.034	6.259	5.661	2.475	-9.267
196.750	183.039	50.278	25.150	44.744	6.066	6.312	5.670	2.448	-9.250
196.875	183.140	50.344	25.182	45.782	6.046	6.318	5.700	2.420	-9.239
197.000	183.241	50.410	25.214	46.708	5.985	6.274	5.643	2.402	-9.329
197.125	183.343	50.477	25.245	48.391	5.917	6.204	5.558	2.402	-9.445
197.250	183.444	50.543	25.277	49.508	5.877	6.139	5.497	2.418	-9.654
197.375	183.545	50.609	25.309	49.764	5.880	6.095	5.512	2.441	-9.856
197.500	183.646	50.675	25.341	49.372	5.935	6.081	5.564	2.462	-10.023
197.625	183.747	50.741	25.373	47.382	6.041	6.096	5.677	2.473	-10.151
197.750	183.848	50.807	25.405	46.154	6.175	6.125	5.795	2.476	-10.225
197.875	183.950	50.873	25.437	48.250	6.318	6.156	5.938	2.478	-10.366
198.000	184.051	50.939	25.469	52.248	6.457	6.184	6.069	2.483	-10.586
198.125	184.152	51.005	25.501	52.823	6.580	6.202	6.197	2.497	-10.775
198.250	184.253	51.071	25.533	51.038	6.688	6.214	6.373	2.518	-10.880
198.375	184.354	51.137	25.565	50.459	6.791	6.225	6.475	2.541	-10.999
198.500	184.456	51.203	25.597	51.878	6.902	6.245	6.578	2.563	-11.148
198.625	184.557	51.269	25.629	53.422	7.038	6.285	6.749	2.573	-11.339
198.750	184.658	51.335	25.661	54.014	7.199	6.346	6.948	2.568	-11.553
198.875	184.759	51.401	25.693	53.947	7.371	6.423	7.040	2.545	-11.772
199.000	184.860	51.467	25.724	52.016	7.530	6.496	6.991	2.512	-11.983
199.125	184.962	51.534	25.756	49.806	7.640	6.533	6.959	2.484	-12.289
199.250	185.063	51.600	25.788	49.900	7.705	6.534	6.957	2.470	-12.730
199.375	185.164	51.666	25.820	52.367	7.752	6.522	6.849	2.468	-13.205
199.500	185.265	51.732	25.852	55.662	7.829	6.535	6.737	2.465	-13.750
199.625	185.366	51.798	25.884	59.722	7.995	6.631	6.918	2.446	-14.301
199.750	185.468	51.864	25.916	66.142	8.250	6.819	7.422	2.413	-14.932
199.875	185.569	51.930	25.948	74.372	8.568	7.085	7.854	2.373	-15.563
200.000	185.670	51.996	25.980	82.747	8.907	7.387	7.862	2.340	-16.167
200.125	185.771	52.062	26.012	87.797	9.236	7.686	8.011	2.328	-16.721
200.250	185.872	52.128	26.044	88.871	9.572	7.979	8.452	2.338	-17.213
200.375	185.973	52.194	26.076	88.973	9.957	8.295	9.103	2.362	-17.685
200.500	186.075	52.260	26.108	90.841	10.411	8.661	9.703	2.389	-18.004
200.625	186.176	52.326	26.140	93.949	10.877	9.058	10.761	2.404	-18.230
200.750	186.277	52.392	26.172	93.882	11.192	9.364	12.886	2.400	-18.342
200.875	186.378	52.458	26.204	89.619	11.187	9.421	14.750	2.380	-18.349
201.000	186.479	52.524	26.235	84.425	10.777	9.124	13.378	2.354	-18.285
201.125	186.581	52.591	26.267	81.037	10.007	8.492	10.832	2.338	-18.098
201.250	186.682	52.657	26.299	79.480	9.179	7.792	8.746	2.335	-17.784
201.375	186.783	52.723	26.331	78.428	8.525	7.219	7.370	2.341	-17.430
201.500	186.884	52.789	26.363	77.701	8.195	6.895	7.080	2.350	-17.107
201.625	186.985	52.855	26.395	77.534	8.270	6.904	7.667	2.352	-16.710
201.750	187.087	52.921	26.427	78.065	8.595	7.147	7.974	2.349	-16.308
201.875	187.188	52.987	26.459	80.981	9.016	7.519	7.757	2.341	-15.905
202.000	187.289	53.053	26.491	83.532	9.356	7.878	7.953	2.334	-15.516
202.125	187.390	53.119	26.523	82.936	9.424	8.032	8.626	2.332	-15.145
202.250	187.491	53.185	26.555	82.047	9.209	7.932	9.106	2.337	-14.778
202.375	187.593	53.251	26.587	81.308	8.769	7.611	8.842	2.349	-14.326
202.500	187.694	53.317	26.619	78.143	8.217	7.164	7.722	2.366	-13.776
202.625	187.795	53.383	26.651	71.270	7.683	6.699	6.798	2.382	-13.207
202.750	187.896	53.449	26.683	66.681	7.244	6.291	6.235	2.390	-12.621
202.875	187.997	53.515	26.714	64.685	6.926	5.972	5.921	2.390	-12.060
203.000	188.098	53.581	26.746	61.978	6.727	5.748	5.819	2.386	-11.491
203.125	188.200	53.648	26.778	58.849	6.639	5.626	5.641	2.390	-10.955
203.250	188.301	53.714	26.810	57.625	6.615	5.572	5.492	2.407	-10.428
203.375	188.402	53.780	26.842	56.935	6.629	5.563	5.457	2.434	-9.933
203.500	188.503	53.846	26.874	54.497	6.664	5.579	5.503	2.463	-9.522
203.625	188.604	53.912	26.906	51.050	6.718	5.613	5.649	2.481	-9.147
203.750	188.706	53.978	26.938	47.174	6.793	5.661	5.885	2.486	-8.705
203.875	188.807	54.044	26.970	43.717	6.898	5.727	6.033	2.481	-8.263
204.000	188.908	54.110	27.002	43.236	7.030	5.813	6.093	2.474	-7.782
204.125	189.009	54.176	27.034	46.511	7.169	5.911	6.502	2.471	-7.356
204.250	189.110	54.242	27.066	49.140	7.277	5.993	7.369	2.474	-7.031
204.375	189.212	54.308	27.098	48.903	7.326	6.033	8.060	2.479	-6.725
204.500	189.313	54.374	27.130	47.814	7.316	6.022	7.972	2.486	-6.464
204.625	189.414	54.440	27.162	48.373	7.288	5.986	7.452	2.503	-6.242
204.750	189.515	54.506	27.194	50.244	7.313	5.986	6.964	2.533	-6.139
204.875	189.616	54.572	27.225	51.631	7.433	6.065	7.042	2.573	-6.108
205.000	189.717	54.638	27.257	51.045	7.644	6.233	7.924	2.606	-6.095
205.125	189.819	54.704	27.289	48.411	7.885	6.457	9.772	2.611	-6.062
205.250	189.920	54.771	27.321	47.280	8.061	6.654	10.798	2.585	-5.967
205.375	190.021	54.837	27.353	49.646	8.121	6.765	10.065	2.541	-5.873
205.500	190.122	54.903	27.385	53.296	8.057	6.770	8.193	2.498	-5.761
205.625	190.223	54.969	27.417	53.199	7.894	6.677	7.430	2.473	-5.576
205.750	190.325	55.035	27.449	51.582	7.688	6.537	7.455	2.465	-5.378
205.875	190.426	55.101	27.481	51.582	7.458	6.372	7.849	2.465	-5.134
206.000	190.527	55.167	27.513	51.582	7.208	6.186	7.815	2.461	-4.926
206.125	190.628	55.233	27.545	51.582	6.940	5.976	7.157	2.444	-4.695
206.250	190.729	55.299	27.577	51.582	6.676	5.755	6.457	2.419	-4.517
206.375	190.831	55.365	27.609	51.582	6.437	5.539	6.261	2.392	-4.431
206.500	190.932	55.431	27.641	51.582	6.240	5.344	6.164	2.374	-4.381
206.625	191.033	55.497	27.673	51.582	6.097	5.192	5.772	2.372	-4.431
206.750	191.134	55.563	27.704	51.582	5.994	5.080	5.465	2.384	-4.473
206.875	191.235	55.629	27.736	51.582	5.921	5.003	5.314	2.404	-4.541
207.000	191.337	55.695	27.768	51.582	5.871	4.952	5.327	2.428	-4.653
207.125	191.438	55.761	27.800	51.582	5.851	4.928	5.432	2.447	-4.814
207.250	191.539	55.828	27.832	51.582	5.862	4.931	5.459	2.459	-4.939
207.375	191.640	55.894	27.864	51.582	5.910	4.964	5.432	2.465	-5.051
207.500	191.741	55.960	27.896	51.582	5.997	5.033	5.503	2.470	-5.207
207.625	191.842	56.026	27.928	51.582	6.129	5.143	5.792	2.476	-5.308
207.750	191.944	56.092	27.960	51.582	6.291	5.284	6.116	2.485	-5.431
207.875	192.045	56.158	27.992	51.582	6.470	5.442	6.314	2.494	-5.548
208.000	192.146	56.224	28.024	51.582	6.650	5.598	6.526	2.500	-5.602
208.125	192.247	56.290	28.056	51.582	6.814	5.736	6.954	2.502	-5.644
208.250	192.348	56.356	28.088	51.582	6.955	5.848	7.327	2.504	-5.708
208.375	192.450	56.422	28.120	51.582	7.060	5.926	7.345	2.504	-5.712
208.500	192.551	56.488	28.152	51.582	7.113	5.958	7.037	2.502	-5.664
208.625	192.652	56.554	28.184	51.582	7.073	5.915	6.771	2.493	-5.613
208.750	192.753	56.620	28.215	51.582	6.943	5.796	6.591	2.482	-5.506
208.875	192.854	56.686	28.247	51.582	6.739	5.613	6.376	2.474	-5.365
209.000	192.956	56.752	28.279	51.582	6.503	5.404	6.084	2.472	-5.242
209.125	193.057	56.818	28.311	51.582	6.310	5.225	5.895	2.476	-5.143
209.250	193.158	56.885	28.343	51.582	6.211	5.118	5.895	2.477	-5.058
209.375	193.259	56.951	28.375	51.582	6.231	5.108	6.152	2.473	-5.005
209.500	193.360	57.017	28.407	51.582	6.366	5.198	6.476	2.465	-4.891
209.625	193.462	57.083	28.439	51.582	6.586	5.378	6.562	2.459	-4.770
209.750	193.563	57.149	28.471	51.582	6.809	5.581	6.813	2.462	-4.688
209.875	193.664	57.215	28.503	51.582	6.967	5.748	7.252	2.473	-4.594
210.000	193.765	57.281	28.535	51.582	7.011	5.827	7.372	2.489	-4.469
210.125	193.864	57.348	28.570	51.582	6.909	5.776	7.033	2.497	-4.267
210.250	193.964	57.416	28.605	51.582	6.720	5.641	6.576	2.494	-4.034
210.375	194.063	57.483	28.640	51.582	6.502	5.471	6.123	2.478	-3.774
210.500	194.162	57.550	28.675	51.582	6.309	5.312	5.903	2.454	-3.581
210.625	194.262	57.618	28.710	51.582	6.184	5.204	5.994	2.433	-3.407
210.750	194.361	57.685	28.745	51.582	6.118	5.143	6.103	2.420	-3.238
210.875	194.460	57.752	28.780	51.582	6.094	5.115	6.301	2.414	-3.174
211.000	194.559	57.820	28.815	51.582	6.091	5.102	6.604	2.410	-3.177
211.125	194.659	57.887	28.850	51.582	6.091	5.093	7.126	2.407	-3.245
211.250	194.758	57.954	28.885	51.582	6.089	5.084	7.416	2.406	-3.317
211.375	194.857	58.022	28.920	51.582	6.086	5.077	7.004	2.410	-3.377
211.500	194.957	58.089	28.955	51.582	6.084	5.072	6.208	2.417	-3.396
211.625	195.056	58.156	28.990	51.582	6.084	5.069	5.771	2.422	-3.381
211.750	195.155	58.224	29.025	51.582	6.084	5.069	5.652	2.421	-3.370
211.875	195.255	58.291	29.059	51.582	6.084	5.069	5.663	2.411	-3.300
212.000	195.354	58.358	29.094	51.582	6.084	5.069	5.903	2.390	-3.194
212.125	195.453	58.426	29.129	51.582	6.084	5.069	6.423	2.359	-3.043
212.250	195.552	58.493	29.164	51.582	6.084	5.069	7.235	2.321	-2.851
212.375	195.652	58.560	29.199	51.582	6.084	5.069	8.248	2.284	-2.660
212.500	195.751	58.628	29.234	51.582	6.084	5.069	8.730	2.257	-2.518
212.625	195.850	58.695	29.269	51.582	6.084	5.069	8.079	2.248	-2.401
212.750	195.950	58.762	29.304	51.582	6.084	5.069	6.814	2.252	-2.201
212.875	196.049	58.830	29.339	51.582	6.084	5.069	6.238	2.262	-1.995
213.000	196.148	58.897	29.374	51.582	6.084	5.069	6.202	2.271	-1.823
213.125	196.248	58.964	29.409	51.582	6.084	5.069	6.441	2.274	-1.656
213.250	196.347	59.032	29.444	51.582	6.084	5.069	6.711	2.270	-1.546
213.375	196.446	59.099	29.479	51.582	6.084	5.069	6.898	2.260	-1.469
213.500	196.545	59.166	29.514	51.582	6.084	5.069	6.736	2.241	-1.357
213.625	196.645	59.234	29.549	51.582	6.084	5.069	6.297	2.220	-1.263
213.750	196.744	59.301	29.584	51.582	6.084	5.069	6.019	2.184	-1.252
213.875	196.843	59.368	29.619	51.582	6.084	5.069	5.996	2.142	-1.254
214.000	196.943	59.436	29.654	51.582	6.084	5.069	5.926	2.103	-1.226
214.125	197.042	59.503	29.689	51.582	6.084	5.069	5.712	2.075	-1.278
214.250	197.141	59.570	29.724	51.582	6.084	5.069	5.596	2.066	-1.331
214.375	197.240	59.638	29.759	51.582	6.084	5.069	5.742	2.069	-1.410
214.500	197.340	59.705	29.794	51.582	6.084	5.069	5.925	2.075	-1.516
214.625	197.439	59.772	29.829	51.582	6.084	5.069	6.028	2.081	-1.639
214.750	197.538	59.840	29.864	51.582	6.084	5.069	6.059	2.094	-1.639
214.875	197.638	59.907	29.899	51.582	6.084	5.069	5.970	2.120	-1.639
215.000	197.737	59.974	29.934	51.582	6.084	5.069	5.922	2.153	-9998.699
215.125	197.836	60.042	29.969	51.582	6.084	5.069	5.905	2.182	-9999.000
215.250	197.936	60.109	30.004	51.582	6.084	5.069	5.828	2.189	-9999.000
215.375	198.035	60.176	30.039	51.582	6.084	5.069	5.785	2.174	-9999.000
215.500	198.134	60.244	30.074	51.582	6.084	5.069	5.734	2.146	-9999.000
215.625	198.233	60.311	30.109	51.582	6.084	5.069	5.670	2.115	-9999.000
215.750	198.333	60.378	30.144	51.582	6.084	5.069	5.661	2.097	-9999.000
215.875	198.432	60.446	30.179	51.582	6.084	5.069	5.685	2.089	-9999.000
216.000	198.531	60.513	30.214	51.582	6.084	5.069	5.691	2.089	-9999.000
