#Depth	AC	GR	R025	R2M	RA2	RI	RT	RXO	SP
193.000	331.021	7.569	16.748	18.373	18.264	16.292	16.333	16.385	-4.012
193.125	325.931	7.666	17.152	18.948	18.342	16.255	16.611	17.991	-3.954
193.250	324.615	7.785	17.592	19.846	18.589	16.283	16.665	16.324	-3.891
193.375	325.753	7.764	17.954	20.526	19.103	16.623	17.574	17.814	-3.831
193.500	315.664	7.432	18.362	21.591	20.586	17.259	18.486	19.617	-3.800
193.625	297.621	7.310	18.637	23.309	22.235	17.894	19.587	21.117	-3.787
193.750	279.577	7.157	18.899	25.637	24.568	18.686	20.664	22.361	-3.744
193.875	261.534	7.027	18.631	31.617	26.068	19.727	21.813	23.678	-3.741
194.000	243.490	6.866	17.565	34.192	28.092	20.525	22.918	24.823	-3.738
194.125	275.617	6.594	15.593	35.078	30.218	21.390	23.707	26.102	-3.735
194.250	347.057	6.438	7.787	34.634	34.088	22.168	21.140	21.347	-3.699
194.375	418.497	5.550	5.508	32.866	34.380	20.031	10.627	2.232	-3.552
194.500	489.937	5.338	5.029	11.346	28.862	16.389	4.495	2.176	-3.411
194.625	520.286	5.403	4.620	10.785	22.024	9.177	3.892	2.564	-3.304
194.750	493.564	5.373	4.620	10.196	15.186	4.158	3.591	2.889	-3.198
194.875	458.947	5.284	4.590	9.146	8.446	3.872	3.838	3.212	-3.102
195.000	424.329	5.189	4.548	8.452	8.403	4.010	4.223	3.485	-3.010
195.125	389.712	5.041	4.519	8.303	8.118	4.203	4.641	3.721	-2.920
195.250	384.158	4.987	4.520	8.432	8.047	4.362	4.993	3.937	-2.832
195.375	391.101	4.921	4.520	8.562	8.306	4.519	5.286	4.185	-2.749
195.500	400.391	4.846	4.506	8.710	8.596	4.590	5.347	4.331	-2.685
195.625	412.251	4.854	4.491	8.891	8.661	4.624	5.353	4.337	-2.649
195.750	425.768	4.817	4.475	9.004	8.461	4.697	5.292	4.351	-2.646
195.875	436.391	4.804	4.496	8.799	8.455	4.700	5.263	4.516	-2.730
196.000	411.159	4.860	4.533	8.620	8.418	4.633	5.471	4.680	-2.850
196.125	394.614	4.958	4.570	8.584	8.490	4.562	5.477	4.871	-2.964
196.250	380.779	5.083	4.613	8.843	8.631	4.506	5.482	5.091	-3.168
196.375	371.348	5.268	4.656	9.151	8.914	4.561	5.607	5.369	-3.393
196.500	362.149	5.276	4.699	9.514	9.350	4.705	5.833	5.477	-3.577
196.625	389.370	5.535	4.722	9.432	9.402	4.774	6.087	5.428	-3.699
196.750	413.155	5.671	4.697	8.897	8.647	4.985	6.114	3.853	-3.763
196.875	429.929	5.206	4.662	8.159	8.002	5.247	6.117	2.987	-3.812
197.000	431.012	4.896	4.644	7.456	7.380	5.614	5.394	3.193	-3.816
197.125	398.084	4.710	4.676	7.124	7.117	5.601	5.192	3.659	-3.813
197.250	385.528	4.595	4.709	7.254	7.187	4.771	5.608	4.016	-3.810
197.375	384.116	4.513	4.741	7.124	7.236	4.541	5.655	4.229	-3.797
197.500	390.396	4.470	4.774	6.823	7.007	4.725	5.574	4.614	-3.763
197.625	407.857	4.510	4.806	6.630	6.852	5.107	5.544	4.868	-3.684
197.750	417.167	4.528	4.837	6.627	6.720	5.425	5.550	5.015	-3.590
197.875	418.516	4.515	4.837	6.711	6.596	5.558	5.555	5.273	-3.515
198.000	426.421	4.550	4.837	6.552	6.511	5.545	5.561	5.272	-3.440
198.125	430.940	4.529	4.838	6.313	6.452	5.485	5.555	4.060	-3.341
198.250	399.530	4.508	4.838	6.092	6.362	5.397	5.296	4.173	-3.242
198.375	364.894	4.544	4.839	6.127	6.196	5.295	4.867	4.269	-3.150
198.500	365.868	4.538	4.839	6.465	6.060	5.269	4.934	4.183	-3.058
198.625	387.043	4.508	4.840	6.739	6.029	5.272	5.302	4.389	-3.027
198.750	405.861	4.432	4.840	6.920	6.211	5.275	5.578	4.395	-3.024
198.875	433.694	4.397	4.841	6.972	6.532	5.350	5.702	4.093	-2.989
199.000	466.627	4.424	4.833	6.824	6.388	4.925	5.272	3.802	-2.968
199.125	454.621	4.251	4.815	6.597	6.300	4.490	5.067	3.830	-2.965
199.250	440.094	4.130	4.798	6.381	6.242	4.552	5.469	3.942	-2.962
199.375	423.026	4.096	4.791	6.213	6.268	4.783	5.420	4.018	-2.971
199.500	409.078	4.074	4.792	6.418	6.344	4.786	5.105	3.945	-2.997
199.625	395.756	4.060	4.779	6.718	6.487	4.789	5.024	3.939	-2.985
199.750	389.925	4.058	4.758	7.017	6.630	4.792	5.143	4.103	-2.954
199.875	408.612	4.055	4.739	7.109	6.757	4.795	5.239	3.787	-2.865
200.000	424.121	4.088	4.725	6.946	6.728	4.798	5.245	3.834	-2.782
200.125	437.348	4.138	4.711	6.715	6.203	4.801	5.250	4.012	-2.741
200.250	451.006	4.199	4.698	6.480	6.057	4.804	5.256	4.068	-2.738
200.375	448.804	4.238	4.692	6.228	6.024	4.837	5.190	3.892	-2.735
200.500	437.848	4.281	4.693	5.976	5.985	4.897	4.891	3.676	-2.774
200.625	426.236	4.335	4.693	5.848	5.962	4.914	4.765	3.683	-2.843
200.750	420.159	4.301	4.694	6.122	5.964	4.917	4.770	3.594	-2.915
200.875	449.894	4.335	4.694	6.407	6.087	4.862	4.975	3.160	-2.990
201.000	449.786	4.361	4.686	6.627	6.248	4.808	5.206	2.995	-3.073
201.125	440.110	4.263	4.675	6.634	6.426	4.754	5.282	3.387	-3.164
201.250	441.729	4.270	4.663	6.580	6.350	4.787	5.300	3.868	-3.314
201.375	427.063	4.278	4.652	6.733	6.326	4.916	5.306	4.382	-3.453
201.500	410.624	4.102	4.649	6.940	6.506	4.985	5.312	4.335	-3.564
201.625	397.221	4.178	4.661	7.186	6.729	5.039	5.317	3.942	-3.639
201.750	404.558	4.263	4.673	7.445	6.838	5.042	5.323	4.250	-3.687
201.875	448.947	4.123	4.686	7.378	6.844	4.917	5.271	4.347	-3.699
202.000	465.732	4.176	4.698	7.129	6.846	4.744	5.233	4.135	-3.697
202.125	439.872	4.251	4.723	6.814	6.755	4.747	5.238	3.968	-3.693
202.250	428.471	4.348	4.749	6.577	6.519	4.750	5.244	4.514	-3.690
202.375	435.165	4.445	4.775	6.346	6.106	4.753	5.225	4.723	-3.658
202.500	449.125	4.531	4.801	6.119	5.994	4.815	5.160	4.689	-3.561
202.625	444.444	4.613	4.803	5.898	6.009	4.923	5.095	3.481	-3.431
202.750	431.186	4.661	4.804	5.718	6.046	4.965	5.063	3.928	-3.286
202.875	424.832	4.683	4.804	5.847	5.762	4.968	5.069	4.674	-3.162
203.000	425.467	4.700	4.805	6.055	5.573	4.970	5.074	4.719	-3.040
203.125	439.751	4.707	4.805	6.130	5.551	4.973	5.080	4.430	-2.966
203.250	451.832	4.676	4.808	5.940	5.614	4.893	5.085	4.856	-2.909
203.375	437.409	4.599	4.818	5.751	5.798	4.790	5.091	4.865	-2.875
203.500	433.753	4.631	4.828	5.642	5.884	4.880	5.097	4.040	-2.861
203.625	444.909	4.627	4.837	5.570	5.942	5.001	5.102	3.667	-2.868
203.750	435.547	4.563	4.847	5.715	5.912	5.145	5.108	4.390	-2.917
203.875	422.839	4.632	4.856	5.922	5.819	5.194	5.113	4.250	-2.982
204.000	422.397	4.729	4.867	6.147	5.742	5.192	5.024	3.753	-3.093
204.125	422.982	4.826	4.878	6.291	5.692	5.132	4.799	4.178	-3.224
204.250	427.915	4.887	4.889	6.265	5.711	5.080	4.715	4.458	-3.377
204.375	427.989	4.789	4.900	6.242	5.929	5.038	4.630	4.246	-3.490
204.500	428.391	4.646	4.911	6.524	6.146	5.006	4.634	4.967	-3.487
204.625	436.841	4.588	4.904	6.581	6.182	5.009	4.688	4.774	-3.443
204.750	447.720	4.663	4.893	6.638	6.140	4.987	4.746	4.482	-3.374
204.875	436.748	4.829	4.883	6.695	6.085	4.937	4.752	4.156	-3.216
205.000	425.646	4.830	4.873	6.752	6.087	4.892	4.813	4.181	-3.068
205.125	421.456	4.732	4.862	6.809	6.089	4.850	4.881	4.515	-3.007
205.250	425.666	4.646	4.841	6.864	6.092	4.752	4.966	4.625	-2.946
205.375	430.603	4.594	4.821	6.876	6.094	4.529	4.978	4.577	-2.874
205.500	428.119	4.676	4.800	6.889	6.096	4.324	4.983	4.111	-2.793
205.625	423.055	4.664	4.779	6.901	6.098	4.364	4.989	3.735	-2.716
205.750	417.397	4.607	4.763	6.914	6.095	4.404	5.051	4.011	-2.641
205.875	412.699	4.555	4.764	6.838	6.027	4.465	5.131	4.298	-2.541
206.000	409.185	4.529	4.764	6.711	6.003	4.565	5.207	4.360	-2.418
206.125	411.387	4.581	4.765	6.523	6.005	4.655	5.283	4.669	-2.293
206.250	418.198	4.729	4.765	6.296	6.007	4.715	5.208	4.051	-2.166
206.375	427.583	4.874	4.766	6.103	5.987	4.747	5.015	3.081	-2.039
206.500	425.829	5.005	4.766	5.975	5.937	4.750	4.942	2.909	-1.916
206.625	417.954	5.113	4.767	5.912	5.821	4.753	4.933	3.532	-1.793
206.750	413.439	5.079	4.767	5.850	5.643	4.756	5.039	3.893	-1.661
206.875	425.671	5.405	4.816	5.710	5.479	4.711	5.045	4.029	-1.529
207.000	437.904	5.484	4.665	5.489	5.364	4.651	5.050	4.266	-1.396
207.125	452.767	5.530	4.514	5.371	5.487	4.514	5.034	4.244	-1.265
207.250	475.080	5.999	4.429	5.340	5.518	4.464	4.900	4.093	-1.159
207.375	469.696	6.293	4.345	5.319	5.498	4.452	4.864	3.740	-1.057
207.500	459.237	6.564	4.308	5.299	5.472	4.376	4.870	3.928	-0.982
207.625	447.276	6.924	4.309	5.289	5.474	4.117	4.876	4.139	-0.910
207.750	436.104	7.081	4.322	5.383	5.476	3.940	4.881	3.843	-0.879
207.875	425.932	7.437	4.402	5.581	5.571	3.880	4.887	3.794	-0.856
208.000	419.300	7.750	4.483	5.840	5.981	3.874	4.892	3.755	-0.853
208.125	410.595	7.955	4.564	6.222	6.410	4.011	4.959	3.987	-0.850
208.250	402.226	8.090	4.819	6.612	6.826	4.280	5.639	4.628	-0.856
208.375	397.061	7.991	5.059	7.052	7.076	4.554	6.560	5.346	-0.887
208.500	416.484	8.173	5.294	7.446	7.198	4.922	6.510	6.108	-1.016
208.625	433.005	8.309	5.578	7.242	7.225	5.305	6.443	6.428	-1.169
208.750	449.824	8.239	5.864	6.940	6.983	5.613	6.365	5.096	-1.248
208.875	453.834	8.060	5.976	6.641	6.560	5.616	6.179	5.125	-1.317
209.000	442.118	7.861	5.852	6.364	6.160	5.277	5.707	5.708	-1.329
209.125	425.443	7.708	5.695	6.093	6.217	5.022	5.080	4.783	-1.326
209.250	409.502	7.578	5.537	5.866	6.312	5.018	5.644	4.070	-1.373
209.375	414.779	7.511	5.413	5.648	6.123	5.020	6.108	4.014	-1.442
209.500	417.963	7.482	5.337	5.522	6.028	5.024	6.115	4.841	-1.530
209.625	415.110	7.507	5.290	5.355	5.885	5.292	5.978	5.327	-1.631
209.750	412.553	7.430	5.291	5.167	5.749	5.574	5.813	5.330	-1.759
209.875	416.067	7.655	5.435	5.284	5.649	5.640	5.754	5.812	-1.900
210.000	413.848	7.546	5.621	5.439	5.616	5.495	5.858	7.038	-2.054
210.125	406.399	7.281	5.807	5.907	5.618	5.350	6.193	9.080	-2.219
210.250	398.546	7.130	5.959	6.341	5.881	5.635	6.211	10.622	-2.360
210.375	391.530	6.975	6.293	6.991	6.422	6.136	6.768	11.394	-2.476
210.500	389.614	7.009	6.830	7.692	7.143	6.603	7.670	9.024	-2.597
210.625	393.328	7.055	7.138	8.174	7.818	7.067	8.766	11.299	-2.724
210.750	398.269	6.985	7.426	7.822	8.241	8.265	8.819	8.872	-2.870
210.875	404.246	6.894	7.813	7.404	8.121	9.219	9.971	6.132	-3.037
211.000	398.854	6.817	8.180	6.662	7.751	9.219	9.066	5.741	-3.253
211.125	384.162	6.736	8.495	6.191	6.741	7.857	6.960	14.284	-3.490
211.250	364.338	6.645	8.681	6.200	6.432	6.881	8.226	15.556	-3.715
211.375	368.508	6.640	9.309	7.042	7.170	6.395	11.094	14.073	-3.935
211.500	382.393	6.633	10.908	7.884	7.761	9.381	13.278	14.947	-4.116
211.625	402.729	6.556	13.393	8.727	8.173	12.020	14.615	16.335	-4.234
211.750	418.437	6.507	16.214	9.569	8.553	13.855	15.655	15.571	-4.352
211.875	405.464	6.484	17.977	10.411	8.941	15.006	16.804	15.065	-4.482
212.000	387.939	6.448	19.157	11.254	9.310	15.936	17.762	16.245	-4.624
212.125	371.412	6.353	19.784	12.096	9.685	16.358	17.860	19.447	-4.772
212.250	355.887	6.283	20.591	12.938	9.971	16.743	16.985	23.450	-4.984
212.375	350.681	6.251	21.397	13.781	10.655	16.020	18.972	27.394	-5.196
212.500	370.984	6.266	22.024	14.623	11.641	18.158	22.099	21.694	-5.548
212.625	390.745	6.212	22.305	15.466	13.168	20.899	25.233	19.331	-5.742
212.750	407.140	6.272	21.894	16.308	14.878	22.883	25.815	19.686	-5.905
212.875	408.784	6.407	21.371	17.150	16.167	24.027	24.647	18.040	-6.058
213.000	408.214	6.524	20.845	17.993	17.270	22.922	23.848	15.569	-6.153
213.125	407.131	6.600	20.473	18.376	17.854	22.165	22.370	12.694	-6.235
213.250	405.538	6.502	19.990	18.257	18.026	20.749	20.061	11.020	-6.316
213.375	403.747	6.380	19.531	19.278	17.867	18.866	17.578	15.854	-6.411
213.500	401.589	6.378	19.067	20.419	17.508	16.853	14.568	20.996	-6.537
213.625	400.952	6.503	18.639	21.559	18.005	14.547	17.814	21.730	-6.669
213.750	405.306	6.526	18.537	22.700	19.451	14.340	19.806	16.822	-6.810
213.875	409.397	6.475	18.986	23.840	20.519	16.468	18.879	16.973	-6.940
214.000	409.685	6.468	19.885	24.981	21.305	17.954	19.006	18.495	-7.041
214.125	407.784	6.426	20.511	26.121	21.818	17.543	20.326	18.320	-7.141
214.250	405.805	6.468	21.574	27.262	22.575	17.249	21.736	19.914	-7.397
214.375	404.654	6.550	22.642	28.402	23.467	18.036	23.114	20.231	-7.679
214.500	405.720	6.416	23.780	29.543	25.045	19.069	24.437	19.743	-7.865
214.625	406.142	6.259	24.368	30.683	27.209	19.784	25.919	20.394	-8.044
214.750	406.135	6.414	25.041	31.824	28.617	20.524	27.229	21.085	-8.211
214.875	406.127	6.589	25.402	32.964	29.782	21.514	28.298	22.076	-8.371
215.000	406.121	6.727	25.737	34.105	31.001	22.466	29.556	21.757	-8.510
215.125	407.352	6.777	25.994	34.880	32.612	23.457	29.910	20.927	-8.640
215.250	408.109	6.720	25.852	34.847	33.714	24.650	28.781	20.948	-8.762
215.375	406.271	6.734	25.480	34.953	34.589	25.725	28.162	21.472	-8.888
215.500	405.906	6.756	25.060	35.113	34.690	25.577	28.113	21.511	-9.014
215.625	408.284	6.778	24.569	35.770	34.824	24.962	28.381	21.434	-9.093
215.750	410.583	6.943	24.149	36.330	35.520	24.716	28.469	20.872	-9.168
215.875	410.576	6.918	23.754	36.971	36.770	24.616	28.494	20.160	-9.187
216.000	409.609	6.849	23.294	37.945	38.533	24.253	27.653	19.032	-9.206
216.125	407.910	6.752	22.804	39.583	38.867	23.759	26.541	18.220	-9.209
216.250	405.892	6.640	22.313	38.868	38.392	22.994	24.777	17.811	-9.206
216.375	402.762	6.524	21.794	38.285	37.810	22.088	22.827	17.946	-9.164
216.500	400.458	6.389	21.226	37.673	37.239	20.608	21.651	17.146	-9.113
216.625	399.513	6.300	20.653	37.211	36.754	19.517	20.965	16.897	-9.097
216.750	399.828	6.263	20.202	36.641	36.379	18.686	20.658	17.714	-9.094
216.875	400.500	6.312	19.751	36.140	35.951	18.180	20.620	16.759	-9.104
217.000	400.493	6.404	19.386	35.629	35.507	18.021	20.537	17.038	-9.127
217.125	400.485	6.488	19.216	35.195	35.203	17.949	20.326	17.945	-9.250
217.250	400.754	6.411	19.188	34.819	34.862	17.888	20.332	17.388	-9.455
217.375	401.610	6.500	19.202	34.442	34.449	17.666	20.382	17.603	-9.619
217.500	403.554	6.601	19.280	34.100	34.076	17.491	20.855	17.208	-9.760
217.625	406.010	6.610	19.362	33.765	33.663	17.489	20.861	17.205	-9.924
217.750	408.712	6.550	19.423	33.479	33.245	17.571	20.804	18.536	-10.107
217.875	411.649	6.518	19.414	33.308	32.942	17.830	21.449	18.477	-10.170
218.000	414.621	6.547	19.288	33.362	33.146	17.884	22.400	17.122	-10.223
218.125	417.390	6.591	19.371	32.868	32.962	17.938	23.150	16.937	-10.277
218.250	420.193	6.574	19.588	32.368	32.600	18.891	22.118	17.677	-10.308
218.375	422.143	6.476	19.791	31.984	32.236	19.562	21.040	16.964	-10.305
218.500	422.655	6.342	19.818	31.626	31.871	18.532	20.627	17.668	-10.283
218.625	422.735	6.315	19.764	31.342	31.510	17.918	20.495	17.392	-10.238
218.750	421.845	6.390	20.115	31.090	31.174	17.319	20.542	18.258	-10.192
218.875	420.205	6.340	20.686	30.867	30.805	16.790	21.818	19.673	-10.120
219.000	419.219	6.230	21.219	30.678	30.474	17.363	23.816	18.323	-10.048
219.125	418.899	6.180	21.651	30.564	30.330	18.568	24.269	19.119	-9.971
219.250	417.398	6.197	22.349	30.997	30.332	19.508	24.358	20.279	-9.871
219.375	411.658	6.045	22.849	30.946	30.836	20.245	25.560	22.365	-9.771
219.500	391.031	5.921	23.273	30.694	31.570	20.981	25.754	20.760	-9.705
219.625	367.196	5.943	23.937	30.389	31.447	22.073	24.121	18.105	-9.663
219.750	323.504	6.030	25.038	30.070	30.827	21.222	22.499	19.784	-9.622
219.875	299.917	6.128	26.255	29.735	30.202	19.210	23.282	23.728	-9.619
220.000	314.566	6.152	28.270	30.349	29.425	20.458	26.310	24.302	-9.616
220.125	344.244	5.920	33.482	31.100	29.555	22.765	28.871	22.266	-9.613
220.250	379.153	5.861	34.786	32.349	31.379	25.096	29.138	34.776	-9.628
220.375	391.638	5.825	35.309	33.598	32.459	24.220	29.451	36.157	-9.729
220.500	401.385	5.796	35.960	35.086	36.667	27.664	34.202	43.894	-9.830
220.625	410.161	5.790	35.830	36.955	39.412	33.570	49.513	41.151	-10.029
220.750	418.616	5.859	35.511	39.305	41.376	37.996	54.549	36.898	-10.259
220.875	417.615	5.966	35.191	40.581	43.092	41.936	55.964	32.027	-10.606
221.000	408.203	6.119	34.823	42.060	44.710	41.800	50.499	26.469	-10.920
221.125	400.752	6.241	34.427	43.576	46.526	37.240	40.564	27.460	-11.036
221.250	401.767	6.079	33.994	44.976	47.838	34.162	37.167	30.683	-11.140
221.375	402.492	6.003	33.533	46.571	48.807	33.816	38.868	23.062	-11.163
221.500	398.612	5.865	33.529	47.818	51.011	34.942	37.740	22.609	-11.186
221.625	395.481	5.817	33.877	49.363	51.937	33.818	34.510	27.555	-11.207
221.750	391.880	5.846	34.263	50.958	52.249	31.538	32.280	31.371	-11.225
221.875	392.085	5.997	34.983	52.740	52.415	30.217	36.572	36.310	-11.222
222.000	394.542	6.045	35.620	55.228	54.597	33.140	42.213	34.771	-11.219
222.125	396.289	5.981	36.436	57.326	58.470	35.382	46.623	34.612	-11.234
222.250	397.711	5.983	37.491	59.400	62.357	38.196	49.037	33.223	-11.252
222.375	399.564	6.108	36.934	62.024	64.859	41.751	50.511	31.607	-11.260
222.500	401.296	6.221	36.339	64.379	66.931	42.740	51.024	30.195	-11.257
222.625	401.667	6.080	35.763	66.995	69.932	41.765	49.893	28.828	-11.254
222.750	401.473	6.011	35.040	69.357	72.327	40.156	46.029	27.454	-11.265
222.875	400.692	5.943	34.385	71.004	74.653	38.066	41.627	26.322	-11.281
223.000	399.296	5.890	33.838	72.253	73.893	35.988	39.295	26.712	-11.295
223.125	398.401	5.912	33.144	73.866	72.642	34.020	37.755	27.178	-11.292
223.250	397.827	5.976	32.513	73.876	71.668	33.011	37.609	28.597	-11.270
223.375	397.344	5.939	31.566	72.989	72.376	33.319	38.264	30.173	-11.203
223.500	396.856	5.842	30.235	72.006	73.567	33.508	38.823	28.945	-10.937
223.625	396.057	5.781	28.870	70.918	75.781	33.751	39.603	28.181	-10.575
223.750	392.663	5.763	26.830	72.641	78.051	33.919	38.234	28.906	-10.330
223.875	387.189	5.845	25.362	75.733	80.131	32.767	35.418	20.219	-10.046
224.000	380.599	5.949	23.664	79.460	81.478	30.905	32.295	14.386	-9.732
224.125	369.142	5.879	22.708	80.726	78.969	28.167	26.065	13.560	-9.417
224.250	355.565	5.739	21.989	70.723	72.073	23.453	19.997	14.388	-9.110
224.375	342.476	5.742	21.181	62.750	68.289	18.869	18.196	22.962	-8.830
224.500	330.403	5.556	21.444	59.042	50.157	16.685	17.984	38.625	-8.496
224.625	313.992	5.463	22.186	56.408	48.286	16.363	19.468	54.288	-8.209
224.750	248.233	5.454	23.185	53.939	49.342	17.659	24.915	61.866	-8.000
224.875	216.114	5.486	24.937	51.753	52.296	21.944	30.895	58.028	-7.841
225.000	218.491	5.564	25.863	51.852	54.820	28.941	42.076	52.986	-7.826
225.125	236.158	5.665	25.100	54.975	56.597	38.263	55.298	32.349	-7.949
225.250	274.198	5.886	23.931	54.799	54.333	44.161	40.280	16.098	-8.218
225.375	354.249	6.350	22.966	48.987	47.568	37.244	25.262	14.723	-8.658
225.500	392.614	6.610	20.708	44.865	34.744	30.327	16.973	11.985	-9.006
225.625	380.974	6.820	17.358	41.435	32.297	23.410	15.404	14.836	-9.317
225.750	383.664	6.880	16.554	38.663	31.581	16.493	14.111	17.566	-9.547
225.875	377.559	6.781	17.305	36.194	31.859	13.146	16.460	20.435	-9.731
226.000	375.822	6.698	17.942	33.725	32.471	14.259	19.296	21.247	-9.914
226.125	378.716	6.579	18.581	32.275	33.196	16.021	22.361	21.442	-10.079
226.250	357.984	6.577	19.220	31.133	33.886	19.137	24.965	19.869	-10.218
226.375	365.811	6.544	19.865	30.327	33.560	21.709	26.479	18.854	-10.332
226.500	378.099	6.463	20.514	30.337	32.538	22.495	24.876	19.740	-10.432
226.625	389.424	6.495	21.188	30.346	31.473	22.240	23.508	18.588	-10.496
226.750	396.606	6.467	21.800	30.355	31.018	21.267	22.411	17.616	-10.544
226.875	402.710	6.467	22.196	30.365	31.122	20.557	23.261	23.623	-10.552
227.000	406.104	6.667	22.655	30.374	31.509	20.355	22.808	26.794	-10.549
227.125	398.917	6.697	23.293	30.383	32.001	21.037	24.968	25.374	-10.486
227.250	391.430	6.584	24.002	30.393	32.623	22.350	28.666	24.961	-10.394
227.375	389.796	6.387	24.718	30.402	33.201	24.071	30.495	23.605	-10.290
227.500	393.679	6.302	25.695	30.168	33.165	25.838	30.287	24.504	-10.287
227.625	397.769	6.212	26.913	29.929	32.413	27.125	29.509	29.491	-10.284
227.750	402.567	6.126	28.757	29.932	32.287	26.914	30.994	29.758	-10.281
227.875	406.645	6.047	29.678	29.444	32.658	26.748	34.386	28.405	-10.278
228.000	410.122	6.044	30.295	30.258	38.265	28.215	34.326	25.293	-10.275
228.125	410.920	6.069	31.051	33.246	38.894	32.229	31.491	22.463	-10.220
228.250	373.861	5.989	31.889	37.995	42.075	34.588	28.458	35.966	-10.155
228.375	298.597	5.837	32.727	47.739	53.928	31.951	27.751	55.983	-9.985
228.500	276.692	5.675	34.810	58.763	64.355	27.652	36.886	76.000	-9.671
228.625	262.688	5.774	36.086	69.320	73.046	29.105	47.329	78.224	-8.866
228.750	259.036	5.727	34.821	75.150	82.859	40.959	57.772	76.885	-8.173
228.875	270.196	5.639	31.398	79.955	90.937	53.305	68.214	125.651	-7.426
229.000	280.847	5.573	27.975	85.583	98.532	67.284	78.657	97.955	-6.651
229.125	284.212	5.583	24.552	92.111	106.024	75.500	89.100	86.154	-6.001
229.250	307.262	5.638	21.128	96.266	97.636	79.441	92.179	168.251	-5.425
229.375	342.513	5.659	17.705	101.213	74.497	62.770	44.060	3.531	-4.843
229.500	387.534	5.645	14.282	107.621	54.157	44.677	5.551	3.753	-4.462
229.625	414.802	5.649	10.859	111.348	41.477	26.585	5.152	3.894	-4.212
229.750	403.018	5.587	7.436	27.347	27.028	8.492	4.953	3.350	-4.031
229.875	395.673	5.520	6.401	17.304	16.616	4.495	5.033	3.059	-3.931
230.000	397.472	5.467	6.275	14.678	14.332	4.938	5.388	4.433	-4.066
230.125	405.028	5.513	6.149	14.687	14.953	5.344	5.831	5.082	-4.257
230.250	417.278	5.621	5.968	14.903	15.109	5.699	5.889	4.666	-4.471
230.375	420.233	5.772	5.862	15.202	14.430	5.888	5.895	3.994	-4.624
230.500	399.515	5.849	6.000	15.212	13.254	5.925	5.901	4.635	-4.778
230.625	385.337	5.733	6.188	14.984	12.204	5.829	6.109	5.006	-4.948
230.750	382.442	5.637	6.109	14.133	12.117	5.832	6.187	5.013	-5.058
230.875	391.561	5.766	5.941	12.903	12.134	5.905	6.696	4.417	-5.118
231.000	405.905	6.063	5.775	11.969	12.152	6.022	7.141	4.692	-5.150
231.125	396.924	6.010	5.810	11.358	12.099	5.841	6.901	4.634	-5.104
231.250	393.146	5.884	5.935	11.288	11.675	5.881	6.782	4.337	-4.974
231.375	396.313	5.835	5.961	11.298	11.693	5.967	7.194	4.592	-4.805
231.500	401.298	5.986	5.982	11.307	11.710	6.033	7.367	4.659	-4.673
231.625	394.123	6.162	5.874	11.317	11.502	6.055	7.265	4.085	-4.618
231.750	387.024	6.271	5.766	10.971	10.730	6.021	7.175	3.987	-4.561
231.875	381.649	6.316	5.646	10.433	10.429	5.918	7.171	4.795	-4.502
232.000	387.703	6.391	5.478	10.349	9.982	5.781	7.087	5.134	-4.450
232.125	398.328	6.486	5.476	10.359	9.295	5.763	6.786	4.535	-4.427
232.250	413.100	6.576	5.476	10.368	8.997	5.766	6.848	4.049	-4.398
232.375	424.306	6.744	5.353	10.062	8.772	5.752	6.211	3.989	-4.371
232.500	434.131	6.933	5.216	9.575	8.789	5.671	5.403	4.585	-4.368
232.625	430.372	7.299	5.059	9.088	8.685	5.640	5.006	5.181	-4.463
232.750	424.117	7.701	4.864	8.602	8.386	5.511	5.284	5.766	-4.686
232.875	413.082	7.867	4.722	8.232	8.088	5.204	5.764	7.438	-4.994
233.000	401.970	8.527	4.852	7.927	7.730	5.100	5.637	7.092	-5.337
233.125	391.131	8.644	5.196	7.447	7.044	5.281	6.715	6.470	-5.707
233.250	388.521	8.256	6.735	7.457	6.852	5.120	7.775	6.251	-6.098
233.375	388.514	8.049	8.273	7.467	6.870	5.964	7.857	6.257	-6.537
233.500	389.007	7.801	9.812	7.476	6.887	6.559	7.355	6.264	-6.956
233.625	380.842	7.578	11.351	7.486	6.905	6.811	7.418	14.264	-7.435
233.750	370.352	7.418	12.889	7.249	7.153	6.814	8.353	18.853	-7.939
233.875	356.632	7.268	14.428	7.006	7.750	6.818	10.140	25.743	-8.414
234.000	347.268	7.134	15.966	7.016	8.568	7.590	12.627	32.030	-8.985
234.125	349.025	7.033	17.505	7.082	9.490	11.725	17.570	36.453	-9.606
234.250	357.484	6.992	19.044	7.402	10.302	17.586	28.820	28.229	-10.275
234.375	368.617	6.982	20.582	7.900	11.186	22.489	32.949	26.786	-10.811
234.500	381.066	6.903	22.121	9.008	11.832	26.329	32.252	25.620	-11.316
234.625	386.903	6.850	23.660	9.353	12.146	27.762	31.430	28.548	-11.816
234.750	381.558	6.845	25.198	10.013	12.164	28.004	30.565	29.294	-12.201
234.875	377.406	6.808	26.737	11.162	12.542	28.026	31.806	31.663	-12.526
235.000	377.400	6.748	28.275	11.791	13.011	29.100	33.895	34.912	-12.812
235.125	378.139	6.776	29.814	12.765	13.578	31.250	35.714	34.225	-13.080
235.250	379.693	6.650	31.353	13.545	14.536	33.316	36.954	32.402	-13.357
235.375	381.766	6.555	32.891	15.260	15.769	35.242	37.892	35.695	-13.709
