#Depth	TVD	DX	DY	DEN	GR	RT	RI	RXO	SP
181.125	168.071	-46.597	-26.044	2.372	93.368	14.445	13.275	12.443	-22.754
181.250	168.167	-46.665	-26.085	2.364	90.042	16.350	14.902	14.074	-23.206
181.375	168.263	-46.734	-26.127	2.366	86.736	18.262	16.632	15.860	-23.556
181.500	168.359	-46.802	-26.168	2.378	86.226	19.961	18.238	18.284	-23.846
181.625	168.455	-46.870	-26.210	2.394	88.637	21.278	19.503	20.595	-24.184
181.750	168.551	-46.939	-26.251	2.406	88.279	22.353	20.506	21.849	-24.494
181.875	168.647	-47.007	-26.293	2.409	84.127	23.373	21.404	22.120	-24.724
182.000	168.743	-47.076	-26.334	2.401	79.950	24.520	22.363	21.451	-24.871
182.125	168.839	-47.144	-26.376	2.383	78.773	25.924	23.512	21.276	-24.909
182.250	168.935	-47.212	-26.417	2.364	78.010	27.526	24.829	22.466	-24.939
182.375	169.031	-47.281	-26.459	2.350	78.066	29.274	26.290	24.045	-25.012
182.500	169.127	-47.349	-26.500	2.347	80.136	31.166	27.901	25.643	-25.056
182.625	169.223	-47.418	-26.542	2.356	80.302	33.339	29.785	27.457	-25.064
182.750	169.319	-47.486	-26.584	2.370	76.627	35.880	32.040	29.808	-25.138
182.875	169.416	-47.554	-26.625	2.376	73.167	38.822	34.736	30.872	-25.298
183.000	169.512	-47.623	-26.667	2.370	71.151	42.053	37.815	29.775	-25.462
183.125	169.608	-47.691	-26.708	2.351	69.706	45.270	41.062	27.523	-25.642
183.250	169.704	-47.760	-26.750	2.332	68.977	48.105	44.099	27.179	-25.868
183.375	169.800	-47.828	-26.791	2.326	68.915	50.325	46.625	28.974	-26.094
183.500	169.896	-47.896	-26.833	2.339	67.739	51.894	48.505	32.542	-26.302
183.625	169.992	-47.965	-26.874	2.366	65.891	52.959	49.792	36.191	-26.409
183.750	170.088	-48.033	-26.916	2.389	66.151	53.931	50.917	39.089	-26.423
183.875	170.184	-48.102	-26.957	2.397	66.755	55.113	52.237	38.100	-26.405
184.000	170.280	-48.170	-26.999	2.383	64.939	57.140	54.019	33.481	-26.388
184.125	170.376	-48.238	-27.040	2.353	63.056	60.559	56.400	29.353	-26.384
184.250	170.472	-48.307	-27.082	2.321	62.874	64.392	59.098	29.090	-26.384
184.375	170.568	-48.375	-27.123	2.299	62.689	67.528	61.772	31.530	-26.315
184.500	170.664	-48.444	-27.165	2.296	61.252	69.452	63.952	36.647	-26.210
184.625	170.760	-48.512	-27.206	2.315	60.370	70.194	65.034	41.168	-26.108
184.750	170.856	-48.580	-27.248	2.342	61.179	70.136	65.182	44.296	-25.971
184.875	170.952	-48.649	-27.289	2.365	62.166	69.553	64.764	45.531	-25.717
185.000	171.048	-48.717	-27.331	2.371	62.339	68.875	64.213	40.642	-25.313
185.125	171.144	-48.786	-27.372	2.355	63.267	68.414	63.936	34.119	-24.864
185.250	171.240	-48.854	-27.414	2.327	66.136	68.037	63.969	30.617	-24.398
185.375	171.336	-48.922	-27.455	2.302	68.846	67.346	63.951	31.503	-23.942
185.500	171.432	-48.991	-27.497	2.291	68.114	65.897	63.348	34.159	-23.540
185.625	171.528	-49.059	-27.538	2.301	65.176	63.342	61.654	33.882	-23.204
185.750	171.624	-49.128	-27.580	2.320	64.314	60.185	59.176	30.252	-22.878
185.875	171.720	-49.196	-27.621	2.339	65.959	57.119	56.529	24.683	-22.611
186.000	171.816	-49.264	-27.663	2.347	67.189	54.856	54.606	19.560	-22.501
186.125	171.912	-49.333	-27.704	2.339	64.567	53.812	54.171	16.835	-22.497
186.250	172.008	-49.401	-27.746	2.324	60.798	53.136	54.379	17.448	-22.472
186.375	172.104	-49.470	-27.787	2.310	60.544	51.694	53.833	19.434	-22.447
186.500	172.200	-49.538	-27.829	2.310	64.891	48.556	51.210	22.867	-22.408
186.625	172.297	-49.606	-27.870	2.330	71.797	43.461	45.879	26.469	-22.293
186.750	172.393	-49.675	-27.912	2.361	80.055	37.813	39.567	25.288	-22.131
186.875	172.489	-49.743	-27.953	2.392	87.248	32.901	33.948	19.139	-21.969
187.000	172.585	-49.812	-27.995	2.409	89.881	29.637	30.115	15.363	-21.832
187.125	172.681	-49.880	-28.036	2.401	85.603	28.767	28.762	14.665	-21.680
187.250	172.777	-49.948	-28.078	2.375	80.088	30.017	29.586	15.662	-21.494
187.375	172.873	-50.017	-28.119	2.340	77.028	33.382	32.690	18.262	-21.387
187.500	172.969	-50.085	-28.161	2.306	75.240	38.806	38.106	23.631	-21.426
187.625	173.065	-50.154	-28.202	2.283	70.616	46.350	45.869	34.717	-21.599
187.750	173.161	-50.222	-28.244	2.274	64.533	55.251	54.992	53.416	-21.874
187.875	173.257	-50.290	-28.285	2.274	62.581	65.022	64.823	76.516	-22.150
188.000	173.353	-50.359	-28.327	2.278	64.554	75.240	74.862	75.439	-22.387
188.125	173.449	-50.427	-28.368	2.279	64.133	85.407	84.633	56.244	-22.618
188.250	173.545	-50.496	-28.410	2.279	60.982	94.589	93.341	41.284	-22.839
188.375	173.641	-50.564	-28.451	2.279	57.970	101.363	99.572	37.457	-22.964
188.500	173.737	-50.632	-28.493	2.280	56.140	104.325	101.848	45.489	-22.971
188.625	173.833	-50.701	-28.534	2.279	55.953	102.556	99.231	61.495	-22.903
188.750	173.929	-50.769	-28.576	2.277	58.238	98.371	94.140	71.270	-22.764
188.875	174.025	-50.838	-28.617	2.283	62.005	94.066	89.013	68.581	-22.588
189.000	174.121	-50.906	-28.659	2.309	64.616	91.568	85.945	64.088	-22.359
189.125	174.217	-50.974	-28.700	2.363	63.046	92.366	86.530	55.185	-22.033
189.250	174.313	-51.043	-28.742	2.425	58.664	95.901	90.159	45.798	-21.768
189.375	174.409	-51.111	-28.783	2.472	55.750	101.017	96.010	37.504	-21.599
189.500	174.505	-51.180	-28.825	2.487	56.303	104.810	102.188	33.502	-21.426
189.625	174.601	-51.248	-28.866	2.473	56.406	100.901	103.034	40.831	-21.198
189.750	174.697	-51.316	-28.908	2.454	54.880	87.102	93.035	56.247	-20.935
189.875	174.793	-51.385	-28.949	2.441	56.273	65.985	71.908	69.441	-20.591
190.000	174.889	-51.453	-28.991	2.435	62.299	43.922	47.233	68.116	-20.116
190.125	174.985	-51.522	-29.032	2.425	66.586	27.525	28.695	48.044	-19.550
190.250	175.081	-51.590	-29.074	2.406	65.833	16.954	17.264	23.128	-18.856
190.375	175.178	-51.658	-29.115	2.380	62.074	10.657	10.981	10.957	-17.981
190.500	175.274	-51.727	-29.157	2.356	57.247	7.191	7.734	6.336	-17.062
190.625	175.370	-51.795	-29.198	2.344	52.233	5.786	6.270	5.176	-16.281
190.750	175.466	-51.864	-29.240	2.346	49.639	5.307	5.606	4.969	-15.660
190.875	175.562	-51.932	-29.281	2.360	48.754	5.236	5.430	4.920	-15.178
191.000	175.658	-52.000	-29.323	2.378	47.672	5.340	5.520	4.928	-14.877
191.125	175.754	-52.069	-29.364	2.387	46.772	5.473	5.694	4.959	-14.774
191.250	175.850	-52.137	-29.406	2.383	47.784	5.564	5.818	4.965	-14.749
191.375	175.946	-52.206	-29.447	2.368	48.663	5.603	5.864	4.962	-14.831
191.500	176.042	-52.274	-29.489	2.349	48.385	5.592	5.842	4.980	-14.991
191.625	176.138	-52.342	-29.530	2.338	49.741	5.539	5.784	5.015	-15.131
191.750	176.234	-52.411	-29.572	2.341	51.320	5.484	5.732	5.043	-15.215
191.875	176.330	-52.479	-29.613	2.362	50.708	5.490	5.721	5.145	-15.315
192.000	176.426	-52.548	-29.655	2.394	48.516	5.627	5.784	5.323	-15.439
192.125	176.522	-52.616	-29.696	2.424	50.159	5.958	5.969	5.889	-15.535
192.250	176.618	-52.684	-29.738	2.435	56.838	6.408	6.251	7.380	-15.681
192.375	176.714	-52.753	-29.779	2.422	66.141	6.857	6.563	9.618	-15.897
192.500	176.810	-52.821	-29.821	2.391	74.827	7.166	6.785	10.806	-16.158
192.625	176.906	-52.890	-29.863	2.353	76.872	7.187	6.755	9.490	-16.399
192.750	177.002	-52.958	-29.904	2.327	71.049	6.963	6.477	7.525	-16.564
192.875	177.098	-53.026	-29.946	2.322	61.052	6.585	6.035	6.078	-16.591
193.000	177.194	-53.095	-29.987	2.344	52.680	6.177	5.557	5.553	-16.543
193.125	177.290	-53.163	-30.029	2.388	49.783	5.868	5.172	5.623	-16.489
193.250	177.386	-53.232	-30.070	2.433	49.411	5.689	4.915	6.085	-16.393
193.375	177.482	-53.300	-30.112	2.461	49.682	5.626	4.780	6.525	-16.249
193.500	177.578	-53.368	-30.153	2.460	50.552	5.630	4.734	6.472	-16.037
193.625	177.674	-53.437	-30.195	2.432	51.037	5.657	4.746	6.121	-15.854
193.750	177.770	-53.505	-30.236	2.402	51.213	5.698	4.791	6.054	-15.777
193.875	177.866	-53.574	-30.278	2.387	52.041	5.782	4.882	5.951	-15.893
194.000	177.963	-53.642	-30.319	2.391	53.228	5.950	5.045	5.814	-16.180
194.125	178.059	-53.710	-30.361	2.406	55.796	6.246	5.315	6.192	-16.594
194.250	178.155	-53.779	-30.402	2.415	60.702	6.629	5.657	7.313	-17.137
194.375	178.251	-53.847	-30.444	2.411	66.538	7.037	6.003	7.875	-17.701
194.500	178.347	-53.916	-30.485	2.393	69.374	7.378	6.256	6.789	-18.137
194.625	178.443	-53.984	-30.527	2.370	67.026	7.531	6.302	5.653	-18.411
194.750	178.539	-54.052	-30.568	2.355	64.438	7.485	6.175	5.449	-18.561
194.875	178.635	-54.121	-30.610	2.351	63.149	7.284	5.947	5.786	-18.566
195.000	178.731	-54.189	-30.651	2.356	62.680	7.030	5.717	6.169	-18.436
195.125	178.827	-54.258	-30.693	2.366	64.296	6.862	5.593	6.214	-18.267
195.250	178.923	-54.326	-30.734	2.373	67.563	6.852	5.613	6.217	-18.091
195.375	179.019	-54.394	-30.776	2.372	71.958	7.019	5.794	6.497	-17.979
195.500	179.115	-54.463	-30.817	2.366	77.085	7.350	6.132	7.301	-18.095
195.625	179.211	-54.531	-30.859	2.357	81.574	7.819	6.619	8.448	-18.459
195.750	179.307	-54.600	-30.900	2.352	85.244	8.337	7.168	9.047	-18.906
195.875	179.403	-54.668	-30.942	2.354	88.171	8.814	7.686	8.976	-19.385
196.000	179.499	-54.736	-30.983	2.366	90.836	9.146	8.061	9.085	-19.831
196.125	179.595	-54.805	-31.025	2.385	93.144	9.203	8.149	9.911	-20.052
196.250	179.691	-54.873	-31.066	2.403	95.679	9.007	7.970	10.091	-20.056
196.375	179.787	-54.942	-31.108	2.414	96.992	8.622	7.590	8.686	-19.830
196.500	179.883	-55.010	-31.149	2.413	93.880	8.150	7.115	6.850	-19.340
196.625	179.979	-55.078	-31.191	2.404	88.816	7.708	6.656	6.187	-18.612
196.750	180.075	-55.147	-31.232	2.395	86.365	7.359	6.277	6.199	-17.799
196.875	180.171	-55.215	-31.274	2.393	85.255	7.112	5.989	6.383	-16.906
197.000	180.267	-55.284	-31.315	2.402	82.785	6.947	5.778	6.461	-15.973
197.125	180.363	-55.352	-31.357	2.423	76.505	6.822	5.621	6.240	-15.181
197.250	180.459	-55.420	-31.398	2.450	66.885	6.691	5.484	5.964	-14.542
197.375	180.555	-55.489	-31.440	2.476	56.193	6.536	5.361	5.779	-14.058
197.500	180.651	-55.557	-31.481	2.497	48.833	6.354	5.251	5.606	-13.731
197.625	180.747	-55.626	-31.523	2.504	46.744	6.168	5.161	5.439	-13.516
197.750	180.844	-55.694	-31.564	2.500	46.768	6.014	5.087	5.332	-13.407
197.875	180.940	-55.762	-31.606	2.489	47.984	5.916	5.027	5.293	-13.416
198.000	181.036	-55.831	-31.647	2.480	49.523	5.875	4.975	5.313	-13.503
198.125	181.132	-55.899	-31.689	2.476	50.590	5.864	4.921	5.261	-13.560
198.250	181.228	-55.968	-31.730	2.477	51.541	5.834	4.859	5.214	-13.535
198.375	181.324	-56.036	-31.772	2.477	51.886	5.755	4.789	5.146	-13.484
198.500	181.420	-56.104	-31.813	2.473	50.375	5.627	4.717	5.021	-13.475
198.625	181.516	-56.173	-31.855	2.460	47.955	5.484	4.650	4.936	-13.444
198.750	181.612	-56.241	-31.896	2.443	46.428	5.380	4.594	4.948	-13.357
198.875	181.708	-56.310	-31.938	2.427	46.677	5.341	4.549	4.978	-13.281
199.000	181.804	-56.378	-31.979	2.417	47.806	5.358	4.511	4.972	-13.225
199.125	181.900	-56.446	-32.021	2.411	47.389	5.395	4.477	4.954	-13.177
199.250	181.996	-56.515	-32.062	2.406	46.824	5.413	4.445	4.946	-13.169
199.375	182.092	-56.583	-32.104	2.399	47.344	5.409	4.415	4.937	-13.170
199.500	182.188	-56.652	-32.145	2.394	47.815	5.408	4.397	4.936	-13.112
199.625	182.284	-56.720	-32.187	2.405	46.952	5.464	4.419	5.076	-13.080
199.750	182.380	-56.788	-32.228	2.441	46.841	5.606	4.504	5.396	-13.083
199.875	182.476	-56.857	-32.270	2.496	47.560	5.845	4.667	5.926	-13.017
200.000	182.572	-56.925	-32.311	2.552	46.265	6.154	4.895	6.976	-12.870
200.125	182.668	-56.994	-32.353	2.580	44.601	6.439	5.131	8.404	-12.700
200.250	182.764	-57.062	-32.394	2.576	44.073	6.590	5.280	8.813	-12.588
200.375	182.860	-57.130	-32.436	2.545	42.851	6.542	5.276	7.231	-12.530
200.500	182.956	-57.199	-32.477	2.501	41.275	6.312	5.114	5.736	-12.521
200.625	183.052	-57.267	-32.519	2.460	41.340	6.001	4.855	5.024	-12.595
200.750	183.148	-57.336	-32.560	2.432	41.510	5.761	4.625	4.871	-12.759
200.875	183.244	-57.404	-32.602	2.435	40.922	5.690	4.513	4.991	-13.035
201.000	183.340	-57.472	-32.643	2.488	41.816	5.836	4.578	5.477	-13.403
201.125	183.436	-57.541	-32.685	2.596	45.794	6.218	4.865	6.654	-13.798
201.250	183.532	-57.609	-32.726	2.711	47.856	6.706	5.291	9.052	-14.151
201.375	183.628	-57.678	-32.768	2.780	45.522	7.149	5.739	12.087	-14.428
201.500	183.725	-57.746	-32.809	2.766	40.968	7.382	6.057	11.776	-14.592
201.625	183.821	-57.814	-32.851	2.664	38.318	7.239	6.060	9.338	-14.582
201.750	183.917	-57.883	-32.892	2.540	38.683	6.811	5.787	6.505	-14.428
201.875	184.013	-57.951	-32.934	2.442	40.943	6.238	5.349	5.087	-14.073
202.000	184.109	-58.020	-32.975	2.395	44.162	5.689	4.895	4.719	-13.560
202.125	184.205	-58.088	-33.017	2.397	45.274	5.312	4.557	4.793	-12.973
202.250	184.301	-58.156	-33.058	2.416	42.685	5.113	4.365	4.909	-12.357
202.375	184.397	-58.225	-33.100	2.431	39.426	5.050	4.302	5.116	-11.805
202.500	184.493	-58.293	-33.142	2.432	38.979	5.066	4.328	5.405	-11.375
202.625	184.589	-58.362	-33.183	2.418	41.313	5.113	4.385	5.514	-11.037
202.750	184.685	-58.430	-33.225	2.399	42.993	5.160	4.426	5.141	-10.741
202.875	184.781	-58.498	-33.266	2.387	43.804	5.195	4.434	4.848	-10.627
203.000	184.877	-58.567	-33.308	2.389	44.225	5.206	4.413	4.678	-10.706
203.125	184.973	-58.635	-33.349	2.405	43.073	5.180	4.373	4.646	-10.928
203.250	185.069	-58.704	-33.391	2.421	40.816	5.130	4.331	4.697	-11.236
203.375	185.165	-58.772	-33.432	2.428	38.782	5.081	4.296	4.774	-11.544
203.500	185.261	-58.840	-33.474	2.422	37.775	5.060	4.270	4.792	-11.809
203.625	185.357	-58.909	-33.515	2.404	39.081	5.075	4.259	4.834	-12.046
203.750	185.453	-58.977	-33.557	2.386	41.388	5.114	4.266	4.847	-12.321
203.875	185.549	-59.046	-33.598	2.376	43.079	5.177	4.301	4.813	-12.624
204.000	185.645	-59.114	-33.640	2.377	43.325	5.291	4.389	4.826	-12.948
204.125	185.741	-59.182	-33.681	2.391	43.543	5.517	4.584	5.028	-13.416
204.250	185.837	-59.251	-33.723	2.411	45.790	5.857	4.892	5.667	-14.001
204.375	185.933	-59.319	-33.764	2.429	51.146	6.268	5.284	7.063	-14.646
204.500	186.029	-59.388	-33.806	2.435	59.410	6.650	5.680	8.871	-15.290
204.625	186.125	-59.456	-33.847	2.418	66.132	6.837	5.921	8.998	-15.769
204.750	186.221	-59.524	-33.889	2.387	68.042	6.772	5.924	7.279	-15.980
204.875	186.317	-59.593	-33.930	2.354	65.463	6.484	5.698	5.681	-16.000
205.000	186.413	-59.661	-33.972	2.330	60.423	6.074	5.343	5.088	-15.874
205.125	186.510	-59.730	-34.013	2.326	54.285	5.696	4.995	4.992	-15.489
205.250	186.606	-59.798	-34.055	2.336	48.960	5.448	4.748	5.042	-14.902
205.375	186.702	-59.866	-34.096	2.355	46.027	5.355	4.629	5.150	-14.186
205.500	186.798	-59.935	-34.138	2.378	45.302	5.389	4.622	5.228	-13.432
205.625	186.894	-60.003	-34.179	2.396	44.852	5.495	4.697	5.236	-12.877
205.750	186.990	-60.072	-34.221	2.406	44.320	5.609	4.795	5.238	-12.638
205.875	187.086	-60.140	-34.262	2.408	45.071	5.706	4.883	5.230	-12.565
206.000	187.182	-60.208	-34.304	2.407	46.650	5.776	4.946	5.216	-12.571
206.125	187.278	-60.277	-34.345	2.408	46.046	5.800	4.969	5.213	-12.635
206.250	187.374	-60.345	-34.387	2.411	44.361	5.773	4.959	5.195	-12.713
206.375	187.470	-60.414	-34.428	2.411	44.016	5.696	4.921	5.141	-12.829
206.500	187.566	-60.482	-34.470	2.402	45.249	5.595	4.860	5.029	-13.005
206.625	187.662	-60.550	-34.511	2.383	45.974	5.516	4.787	4.989	-13.256
206.750	187.758	-60.619	-34.553	2.361	46.241	5.491	4.725	4.945	-13.510
206.875	187.854	-60.687	-34.594	2.341	46.340	5.535	4.697	4.930	-13.775
207.000	187.950	-60.756	-34.636	2.327	46.340	5.651	4.726	4.967	-14.137
207.125	188.046	-60.824	-34.677	2.316	46.340	5.852	4.835	5.035	-14.727
207.250	188.142	-60.892	-34.719	2.307	46.340	6.115	5.008	5.238	-15.475
207.375	188.238	-60.961	-34.760	2.300	46.340	6.403	5.222	5.539	-16.297
207.500	188.334	-61.029	-34.802	2.296	46.340	6.665	5.436	5.732	-17.134
207.625	188.430	-61.098	-34.843	2.297	46.340	6.839	5.591	5.588	-17.863
207.750	188.526	-61.166	-34.885	2.301	46.340	6.934	5.678	5.501	-18.529
207.875	188.622	-61.234	-34.926	2.309	46.340	6.977	5.710	5.555	-19.226
208.000	188.718	-61.303	-34.968	2.322	46.340	7.000	5.718	5.709	-19.867
208.125	188.814	-61.371	-35.009	2.342	46.340	7.020	5.732	5.874	-20.267
208.250	188.910	-61.440	-35.051	2.361	46.340	7.043	5.763	5.800	-20.458
208.375	189.006	-61.508	-35.092	2.372	46.340	7.082	5.810	5.555	-20.445
208.500	189.102	-61.576	-35.134	2.372	46.340	7.154	5.867	5.547	-20.280
208.625	189.198	-61.645	-35.175	2.363	46.340	7.271	5.939	6.158	-20.118
208.750	189.294	-61.713	-35.217	2.356	46.340	7.405	6.023	6.992	-20.020
208.875	189.391	-61.782	-35.258	2.356	46.340	7.520	6.110	7.204	-19.842
209.000	189.487	-61.850	-35.300	2.365	46.340	7.578	6.178	6.619	-19.490
209.125	189.583	-61.918	-35.341	2.384	46.340	7.545	6.191	6.032	-19.016
209.250	189.679	-61.987	-35.383	2.408	46.340	7.437	6.139	5.979	-18.493
209.375	189.775	-62.055	-35.424	2.433	46.340	7.269	6.020	6.111	-17.981
209.500	189.871	-62.124	-35.466	2.454	46.340	7.055	5.846	5.929	-17.475
209.625	189.967	-62.192	-35.507	2.464	46.340	6.802	5.636	5.402	-16.868
209.750	190.063	-62.260	-35.549	2.464	46.340	6.532	5.420	5.061	-16.173
209.875	190.159	-62.329	-35.590	2.459	46.340	6.271	5.219	4.895	-15.509
210.000	190.255	-62.397	-35.632	2.458	46.340	6.055	5.054	4.888	-14.970
210.125	190.352	-62.462	-35.677	2.467	46.340	5.926	4.940	4.946	-14.532
210.250	190.449	-62.526	-35.723	2.484	46.340	5.864	4.863	5.054	-14.201
210.375	190.546	-62.591	-35.768	2.502	46.340	5.840	4.811	5.209	-13.960
210.500	190.643	-62.655	-35.813	2.512	46.340	5.819	4.774	5.279	-13.774
210.625	190.739	-62.720	-35.859	2.507	46.340	5.789	4.752	5.222	-13.661
210.750	190.836	-62.784	-35.904	2.489	46.340	5.764	4.737	5.186	-13.553
210.875	190.933	-62.849	-35.949	2.467	46.340	5.759	4.723	5.172	-13.402
211.000	191.030	-62.913	-35.994	2.446	46.340	5.768	4.703	5.133	-13.211
211.125	191.127	-62.978	-36.040	2.433	46.340	5.769	4.673	5.087	-13.015
211.250	191.224	-63.042	-36.085	2.422	46.340	5.742	4.641	5.092	-12.766
211.375	191.321	-63.107	-36.130	2.407	46.340	5.681	4.609	5.145	-12.533
211.500	191.418	-63.171	-36.176	2.380	46.340	5.597	4.579	5.182	-12.414
211.625	191.515	-63.236	-36.221	2.341	46.340	5.515	4.558	5.214	-12.343
211.750	191.612	-63.300	-36.266	2.304	46.340	5.459	4.552	5.335	-12.289
211.875	191.709	-63.365	-36.312	2.281	46.340	5.444	4.563	5.575	-12.273
212.000	191.806	-63.429	-36.357	2.281	46.340	5.476	4.587	5.769	-12.279
212.125	191.903	-63.494	-36.402	2.299	46.340	5.550	4.612	5.477	-12.288
212.250	192.000	-63.558	-36.448	2.312	46.340	5.637	4.628	5.084	-12.304
212.375	192.096	-63.622	-36.493	2.304	46.340	5.715	4.632	4.915	-12.298
212.500	192.193	-63.687	-36.538	2.273	46.340	5.773	4.631	4.887	-12.208
212.625	192.290	-63.751	-36.584	2.227	46.340	5.803	4.630	4.911	-12.072
212.750	192.387	-63.816	-36.629	2.189	46.340	5.815	4.630	4.933	-11.894
212.875	192.484	-63.880	-36.674	2.172	46.340	5.817	4.630	4.953	-11.620
213.000	192.581	-63.945	-36.720	2.182	46.340	5.817	4.630	4.956	-11.339
213.125	192.678	-64.009	-36.765	2.213	46.340	5.817	4.630	4.967	-11.188
213.250	192.775	-64.074	-36.810	2.242	46.340	5.817	4.630	4.989	-11.093
213.375	192.872	-64.138	-36.856	2.256	46.340	5.817	4.630	4.998	-10.967
213.500	192.969	-64.203	-36.901	2.244	46.340	5.817	4.630	5.038	-10.855
213.625	193.066	-64.267	-36.946	2.204	46.340	5.817	4.630	5.092	-10.748
213.750	193.163	-64.332	-36.992	2.152	46.340	5.817	4.630	5.103	-10.666
213.875	193.260	-64.396	-37.037	2.103	46.340	5.817	4.630	5.011	-10.675
214.000	193.357	-64.461	-37.082	2.071	46.340	5.817	4.630	4.940	-10.727
214.125	193.453	-64.525	-37.128	2.065	46.340	5.817	4.630	4.858	-10.734
214.250	193.550	-64.590	-37.173	2.077	46.340	5.817	4.630	4.844	-10.695
214.375	193.647	-64.654	-37.218	2.093	46.340	5.817	4.630	4.901	-10.682
214.500	193.744	-64.719	-37.263	2.095	46.340	5.817	4.630	4.973	-10.698
214.625	193.841	-64.783	-37.309	2.077	46.340	5.817	4.630	5.033	-10.649
214.750	193.938	-64.848	-37.354	2.053	46.340	5.817	4.630	5.054	-10.478
214.875	194.035	-64.912	-37.399	2.040	46.340	5.817	4.630	5.059	-10.280
215.000	194.132	-64.977	-37.445	2.048	46.340	5.817	4.630	5.055	-10.029
215.125	194.229	-65.041	-37.490	2.070	46.340	5.817	4.630	5.123	-9.704
215.250	194.326	-65.106	-37.535	2.097	46.340	5.817	4.630	5.118	-9.421
215.375	194.423	-65.170	-37.581	2.125	46.340	5.817	4.630	5.064	-9.212
215.500	194.520	-65.235	-37.626	2.135	46.340	5.817	4.630	4.931	-8.983
215.625	194.617	-65.299	-37.671	2.122	46.340	5.817	4.630	4.866	-8.840
215.750	194.714	-65.364	-37.717	2.088	46.340	5.817	4.630	4.936	-8.840
215.875	194.811	-65.428	-37.762	2.040	46.340	5.817	4.630	5.065	-8.840
216.000	194.907	-65.493	-37.807	1.994	46.340	5.817	4.630	5.125	-9998.708
216.125	195.004	-65.557	-37.853	1.965	46.340	5.817	4.630	5.152	-9999.000
216.250	195.101	-65.622	-37.898	1.958	46.340	5.817	4.630	5.273	-9999.000
216.375	195.198	-65.686	-37.943	1.968	46.340	5.817	4.630	5.382	-9999.000
216.500	195.295	-65.751	-37.989	1.975	46.340	5.817	4.630	5.340	-9999.000
216.625	195.392	-65.815	-38.034	1.962	46.340	5.817	4.630	5.319	-9999.000
216.750	195.489	-65.880	-38.079	1.923	46.340	5.817	4.630	5.518	-9999.000
216.875	195.586	-65.944	-38.125	1.858	46.340	5.817	4.630	5.922	-9999.000
217.000	195.683	-66.008	-38.170	1.767	46.340	5.817	4.630	6.278	-9999.000
