#Depth	DEN	GR	RT	RI	RXO	SP
233.000	2.279	75.884	5.029	4.229	4.682	-4.189
233.125	2.265	76.924	5.104	4.283	4.736	-4.351
233.250	2.258	79.955	5.200	4.358	4.746	-4.509
233.375	2.258	81.139	5.306	4.446	4.699	-4.663
233.500	2.260	77.444	5.415	4.541	4.706	-4.845
233.625	2.264	73.368	5.519	4.636	4.838	-5.053
233.750	2.267	72.404	5.609	4.726	5.003	-5.238
233.875	2.268	73.692	5.680	4.806	5.106	-5.350
234.000	2.270	76.291	5.719	4.859	5.196	-5.365
234.125	2.272	80.768	5.719	4.879	5.263	-5.320
234.250	2.276	86.572	5.678	4.860	5.341	-5.238
234.375	2.281	90.998	5.597	4.805	5.380	-5.112
234.500	2.284	92.000	5.487	4.723	5.427	-4.915
234.625	2.286	89.707	5.381	4.640	5.350	-4.662
234.750	2.288	85.318	5.306	4.580	5.177	-4.395
234.875	2.294	81.283	5.287	4.561	5.004	-4.175
235.000	2.304	81.717	5.335	4.600	4.957	-4.002
235.125	2.312	84.529	5.421	4.680	5.101	-3.836
235.250	2.313	85.136	5.502	4.772	5.268	-3.684
235.375	2.304	84.690	5.538	4.842	5.354	-3.563
235.500	2.291	85.279	5.485	4.848	5.333	-3.488
235.625	2.282	84.552	5.349	4.780	5.233	-3.437
235.750	2.284	81.173	5.160	4.651	5.103	-3.366
235.875	2.294	77.944	4.954	4.485	4.970	-3.270
236.000	2.306	78.342	4.772	4.317	4.802	-3.201
236.125	2.313	81.073	4.632	4.170	4.621	-3.165
236.250	2.315	83.398	4.535	4.057	4.540	-3.124
236.375	2.312	83.007	4.472	3.977	4.535	-3.056
236.500	2.308	80.296	4.446	3.931	4.587	-2.980
236.625	2.304	78.079	4.460	3.921	4.674	-2.927
236.750	2.302	77.556	4.527	3.954	4.782	-2.915
236.875	2.304	77.762	4.651	4.036	4.832	-2.920
237.000	2.307	77.817	4.823	4.169	4.819	-2.910
237.125	2.311	80.086	5.007	4.332	4.876	-2.893
237.250	2.314	84.416	5.173	4.502	5.081	-2.916
237.375	2.317	86.511	5.303	4.660	5.307	-2.992
237.500	2.317	84.517	5.403	4.798	5.463	-3.067
237.625	2.319	82.007	5.504	4.928	5.537	-3.124
237.750	2.322	82.080	5.631	5.067	5.590	-3.189
237.875	2.327	83.706	5.798	5.225	5.669	-3.285
238.000	2.334	85.211	5.997	5.406	5.829	-3.416
238.125	2.342	85.606	6.194	5.586	6.094	-3.567
238.250	2.352	83.936	6.351	5.737	6.384	-3.723
238.375	2.364	80.954	6.437	5.830	6.621	-3.897
238.500	2.377	77.625	6.423	5.835	6.710	-4.108
238.625	2.381	75.401	6.324	5.759	6.755	-4.335
238.750	2.369	74.556	6.167	5.621	6.740	-4.576
238.875	2.332	75.228	5.988	5.450	6.610	-4.833
239.000	2.267	78.116	5.843	5.295	6.392	-5.135
239.125	2.194	80.172	5.784	5.199	6.203	-5.499
239.250	2.131	76.978	5.851	5.204	6.072	-5.897
239.375	2.092	70.018	6.071	5.335	6.030	-6.314
239.500	2.082	68.451	6.454	5.612	6.161	-6.796
239.625	2.091	72.225	6.940	5.997	6.521	-7.392
239.750	2.110	74.497	7.458	6.433	7.061	-8.082
239.875	2.132	72.807	7.933	6.855	7.693	-8.833
240.000	2.156	70.888	8.285	7.184	8.160	-9.613
240.125	2.184	70.681	8.496	7.393	8.357	-10.399
240.250	2.212	70.392	8.587	7.488	8.416	-11.196
240.375	2.234	68.806	8.600	7.503	8.459	-11.988
240.500	2.240	67.488	8.595	7.485	8.595	-12.696
240.625	2.231	68.117	8.623	7.484	8.681	-13.275
240.750	2.217	70.123	8.705	7.528	8.709	-13.727
240.875	2.205	72.227	8.841	7.629	8.685	-14.076
241.000	2.201	72.631	9.010	7.784	8.860	-14.313
241.125	2.201	70.981	9.179	7.970	9.161	-14.428
241.250	2.203	67.674	9.325	8.160	9.399	-14.391
241.375	2.202	64.530	9.438	8.334	9.569	-14.199
241.500	2.200	64.447	9.500	8.462	9.768	-13.860
241.625	2.197	66.645	9.491	8.519	9.907	-13.389
241.750	2.198	68.549	9.370	8.466	9.912	-12.762
241.875	2.202	68.450	9.095	8.266	9.757	-11.940
242.000	2.206	67.321	8.622	7.875	9.454	-10.941
242.125	2.209	67.981	8.000	7.332	8.957	-9.854
242.250	2.211	72.041	7.304	6.701	8.210	-8.749
242.375	2.216	77.695	6.617	6.058	7.201	-7.663
242.500	2.227	82.404	6.037	5.491	6.332	-6.665
242.625	2.242	84.948	5.614	5.049	5.725	-5.787
242.750	2.258	85.077	5.377	4.764	5.317	-5.081
242.875	2.274	83.540	5.347	4.657	5.127	-4.558
243.000	2.293	81.818	5.555	4.761	5.180	-4.207
243.125	2.316	81.052	5.959	5.050	5.443	-3.974
243.250	2.339	80.092	6.499	5.489	5.959	-3.828
243.375	2.354	78.123	7.095	6.028	6.805	-3.754
243.500	2.355	75.105	7.631	6.586	7.783	-3.719
243.625	2.343	72.066	8.015	7.070	8.314	-3.684
243.750	2.326	71.147	8.191	7.404	8.257	-3.614
243.875	2.309	73.278	8.143	7.538	8.123	-3.518
244.000	2.296	75.868	7.863	7.424	8.127	-3.412
244.125	2.284	77.444	7.404	7.094	8.016	-3.289
244.250	2.271	78.403	6.808	6.588	7.728	-3.130
244.375	2.258	78.093	6.126	5.960	7.332	-2.937
244.500	2.250	76.720	5.428	5.290	6.764	-2.747
244.625	2.251	75.805	4.794	4.662	5.893	-2.568
244.750	2.257	75.114	4.273	4.130	4.887	-2.391
244.875	2.264	72.192	3.880	3.713	4.081	-2.235
245.000	2.267	68.383	3.608	3.414	3.685	-2.103
245.125	2.265	68.423	3.417	3.201	3.529	-2.018
245.250	2.263	71.793	3.296	3.058	3.428	-2.014
245.375	2.267	74.002	3.256	2.988	3.300	-2.067
245.500	2.278	73.185	3.332	3.019	3.212	-2.122
245.625	2.291	70.411	3.527	3.154	3.243	-2.212
245.750	2.300	67.791	3.819	3.383	3.448	-2.348
245.875	2.299	67.751	4.159	3.676	3.944	-2.502
246.000	2.288	73.029	4.470	3.971	4.658	-2.663
246.125	2.271	79.559	4.698	4.212	5.078	-2.822
246.250	2.258	82.278	4.846	4.380	5.011	-2.979
246.375	2.253	80.291	4.966	4.501	4.924	-3.161
246.500	2.258	77.483	5.145	4.642	5.106	-3.355
246.625	2.271	74.806	5.419	4.848	5.373	-3.525
246.750	2.285	72.167	5.760	5.114	5.709	-3.682
246.875	2.294	70.693	6.088	5.390	6.265	-3.857
247.000	2.294	72.268	6.282	5.581	6.941	-4.057
247.125	2.288	74.936	6.299	5.636	7.126	-4.262
247.250	2.278	76.083	6.161	5.558	6.538	-4.438
247.375	2.267	75.990	5.949	5.400	5.896	-4.574
247.500	2.257	74.694	5.783	5.254	5.633	-4.727
247.625	2.249	72.225	5.719	5.180	5.627	-4.918
247.750	2.244	71.327	5.746	5.181	5.701	-5.124
247.875	2.243	73.922	5.801	5.217	5.891	-5.318
248.000	2.247	78.087	5.796	5.221	6.244	-5.534
248.125	2.253	79.843	5.698	5.159	6.492	-5.794
248.250	2.256	79.255	5.529	5.039	6.216	-6.109
248.375	2.253	78.570	5.359	4.907	5.661	-6.495
248.500	2.240	80.160	5.295	4.842	5.278	-6.971
248.625	2.222	81.847	5.394	4.898	5.226	-7.542
248.750	2.206	80.088	5.666	5.097	5.391	-8.218
248.875	2.197	74.223	6.072	5.420	5.640	-8.982
249.000	2.200	67.517	6.539	5.822	5.990	-9.768
249.125	2.207	63.512	6.971	6.218	6.467	-10.541
249.250	2.210	62.769	7.304	6.541	6.919	-11.286
249.375	2.209	65.034	7.514	6.756	7.174	-11.981
249.500	2.206	67.854	7.621	6.865	7.285	-12.592
249.625	2.206	68.704	7.713	6.935	7.353	-13.104
249.750	2.210	68.701	7.877	7.038	7.436	-13.536
249.875	2.218	69.188	8.171	7.231	7.588	-13.909
250.000	2.227	68.214	8.626	7.551	7.875	-14.251
250.125	2.235	64.133	9.185	7.963	8.332	-14.574
250.250	2.239	60.663	9.786	8.427	9.117	-14.884
250.375	2.241	60.901	10.400	8.920	10.279	-15.204
250.500	2.241	63.368	11.093	9.484	11.336	-15.551
250.625	2.242	64.120	12.026	10.230	12.028	-15.912
250.750	2.242	62.149	13.423	11.335	12.475	-16.263
250.875	2.240	59.064	15.503	12.998	13.760	-16.599
251.000	2.233	58.581	18.483	15.478	16.957	-16.908
251.125	2.221	61.059	22.159	18.692	22.592	-17.182
251.250	2.208	63.676	26.147	22.386	30.904	-17.399
251.375	2.195	64.008	29.945	26.142	39.646	-17.530
251.500	2.185	63.444	32.882	29.319	45.059	-17.510
251.625	2.174	63.623	34.663	31.500	46.956	-17.356
251.750	2.163	65.212	35.155	32.442	46.491	-17.075
251.875	2.158	66.983	34.353	31.983	45.029	-16.673
252.000	2.168	65.587	32.096	29.819	43.580	-16.137
252.125	2.200	62.691	28.588	26.241	40.805	-15.481
252.250	2.247	62.554	24.472	21.832	34.362	-14.744
252.375	2.296	67.499	20.357	17.410	24.989	-13.963
252.500	2.331	74.264	16.371	13.873	16.615	-13.208
252.625	2.347	78.289	13.572	11.469	11.712	-12.518
252.750	2.348	77.621	12.099	10.131	9.877	-11.940
252.875	2.345	72.666	11.670	9.663	9.714	-11.501
253.000	2.341	66.574	11.981	9.868	10.164	-11.208
253.125	2.338	62.461	12.575	10.398	10.738	-11.030
253.250	2.333	62.269	13.103	10.960	11.457	-10.936
253.375	2.330	65.620	13.313	11.309	11.949	-10.876
253.500	2.331	69.462	13.010	11.231	11.911	-10.780
253.625	2.337	70.243	12.295	10.765	11.445	-10.613
253.750	2.351	68.797	11.369	10.059	10.613	-10.378
253.875	2.371	68.863	10.453	9.301	9.470	-10.081
254.000	2.389	71.073	9.774	8.685	8.635	-9.787
254.125	2.398	73.056	9.412	8.302	8.303	-9.550
254.250	2.389	73.361	9.369	8.178	8.206	-9.407
254.375	2.366	72.904	9.602	8.301	8.090	-9.386
254.500	2.338	73.380	10.057	8.653	8.068	-9.502
254.625	2.314	74.707	10.626	9.146	8.354	-9.748
254.750	2.299	75.891	11.215	9.700	8.699	-10.088
254.875	2.290	74.885	11.765	10.249	9.022	-10.500
255.000	2.291	72.803	12.245	10.744	9.656	-10.945
255.125	2.298	72.213	12.686	11.192	10.462	-11.409
255.250	2.315	72.635	13.124	11.618	11.202	-11.867
255.375	2.337	72.140	13.561	12.030	11.630	-12.312
255.500	2.355	70.882	13.914	12.372	12.043	-12.737
255.625	2.361	69.483	14.069	12.551	12.466	-13.135
255.750	2.359	67.882	13.945	12.483	12.917	-13.494
255.875	2.356	67.135	13.557	12.153	13.406	-13.815
256.000	2.360	69.399	13.078	11.669	13.120	-14.107
256.125	2.371	73.320	12.842	11.303	11.803	-14.367
256.250	2.379	75.130	13.192	11.351	10.770	-14.620
256.375	2.376	72.046	14.403	12.073	10.378	-14.889
256.500	2.355	65.886	16.750	13.788	11.172	-15.210
256.625	2.325	61.155	20.034	16.457	13.542	-15.563
256.750	2.295	58.497	23.911	19.906	18.012	-15.942
256.875	2.273	55.528	27.946	23.807	23.249	-16.341
257.000	2.262	53.102	31.667	27.679	26.173	-16.767
257.125	2.257	53.339	34.965	31.203	28.104	-17.215
257.250	2.256	54.337	38.068	34.408	31.441	-17.678
257.375	2.256	54.145	41.394	37.616	37.707	-18.157
257.500	2.258	53.283	45.474	41.338	46.419	-18.654
257.625	2.259	53.669	50.487	45.830	55.192	-19.172
257.750	2.260	54.843	56.484	51.200	60.973	-19.697
257.875	2.258	54.547	63.423	57.462	64.562	-20.213
258.000	2.251	50.706	71.100	64.531	70.082	-20.699
258.125	2.241	46.110	78.735	71.770	81.989	-21.165
258.250	2.231	45.843	85.298	78.256	93.241	-21.618
258.375	2.223	49.877	89.822	83.036	95.344	-22.039
258.500	2.220	52.808	91.652	85.330	90.564	-22.407
258.625	2.222	53.376	91.850	85.924	83.592	-22.728
258.750	2.226	54.457	92.002	86.198	72.744	-23.023
258.875	2.231	56.504	93.549	87.555	63.359	-23.290
259.000	2.233	55.411	97.556	91.188	61.540	-23.528
259.125	2.231	50.643	103.555	96.861	73.072	-23.733
259.250	2.227	45.911	110.555	103.765	88.214	-23.875
259.375	2.221	44.575	117.324	110.780	97.281	-23.951
259.500	2.218	46.544	122.270	116.404	103.040	-23.976
259.625	2.216	48.097	124.649	119.775	107.724	-23.968
259.750	2.218	48.538	124.301	120.567	110.060	-23.944
259.875	2.221	50.578	121.503	118.879	109.383	-23.915
260.000	2.226	53.249	116.582	114.866	106.792	-23.871
260.125	2.232	53.055	110.343	109.278	101.793	-23.807
260.250	2.240	51.493	103.435	102.753	92.647	-23.709
260.375	2.252	52.819	96.433	95.891	75.830	-23.594
260.500	2.266	57.023	90.054	89.409	58.044	-23.468
260.625	2.282	58.144	84.938	83.975	48.630	-23.343
260.750	2.295	55.374	81.765	80.273	50.199	-23.211
260.875	2.300	53.505	81.220	78.979	57.783	-23.090
261.000	2.292	54.605	84.400	81.173	64.590	-22.981
261.125	2.273	54.842	91.406	86.995	67.709	-22.880
261.250	2.251	51.814	102.144	96.379	73.587	-22.809
261.375	2.231	47.996	116.051	108.765	84.967	-22.758
261.500	2.218	46.702	131.746	122.787	102.365	-22.702
261.625	2.212	46.136	146.703	136.069	119.509	-22.628
261.750	2.209	45.350	158.499	146.434	129.522	-22.550
261.875	2.210	45.131	165.432	152.436	129.002	-22.459
262.000	2.212	46.896	166.626	153.355	128.659	-22.360
262.125	2.216	49.249	163.964	150.856	129.476	-22.266
262.250	2.219	50.600	159.380	146.679	127.541	-22.166
262.375	2.221	50.811	154.130	142.058	123.299	-22.046
262.500	2.221	50.647	148.165	137.220	119.668	-21.909
262.625	2.222	49.767	140.182	131.052	116.029	-21.738
262.750	2.224	47.599	128.534	121.871	109.833	-21.523
262.875	2.230	45.820	112.472	108.548	102.366	-21.266
263.000	2.241	46.415	93.127	91.420	97.206	-20.984
263.125	2.257	50.253	74.040	73.629	87.600	-20.710
263.250	2.275	56.552	58.022	58.160	69.321	-20.462
263.375	2.292	62.200	46.245	46.591	48.873	-20.248
263.500	2.301	64.320	38.932	39.389	35.772	-20.053
263.625	2.303	65.119	34.726	35.248	29.672	-19.898
263.750	2.302	66.287	32.592	33.138	27.611	-19.781
263.875	2.303	65.967	31.810	32.372	28.108	-19.713
264.000	2.305	64.112	31.900	32.509	29.006	-19.699
264.125	2.305	63.757	32.412	33.099	29.716	-19.707
264.250	2.303	65.089	33.121	33.893	30.107	-19.725
264.375	2.300	66.148	33.898	34.745	30.754	-19.739
264.500	2.298	66.209	34.607	35.504	31.877	-19.756
264.625	2.300	65.630	35.141	36.051	33.256	-19.775
264.750	2.306	64.715	35.459	36.320	34.838	-19.806
264.875	2.311	63.121	35.620	36.341	35.245	-19.839
265.000	2.311	60.464	35.822	36.280	33.668	-19.869
265.125	2.306	58.117	36.307	36.393	31.866	-19.909
265.250	2.300	58.145	37.234	36.879	31.297	-19.968
265.375	2.293	59.557	38.614	37.805	32.405	-20.076
265.500	2.287	58.285	40.274	39.085	33.458	-20.252
265.625	2.280	55.247	41.826	40.379	34.703	-20.464
265.750	2.273	53.514	42.917	41.338	37.050	-20.683
265.875	2.267	54.572	43.363	41.730	39.727	-20.891
266.000	2.265	58.109	43.257	41.541	41.192	-21.073
266.125	2.267	60.165	43.170	41.236	40.553	-21.220
266.250	2.266	58.598	43.768	41.410	38.564	-21.351
266.375	2.262	55.293	45.602	42.600	36.259	-21.467
266.500	2.251	53.452	49.045	45.268	35.731	-21.578
266.625	2.239	52.856	53.512	49.055	38.168	-21.691
266.750	2.225	52.245	57.999	53.186	43.533	-21.815
266.875	2.213	52.785	61.295	56.592	49.916	-21.944
267.000	2.203	54.206	62.034	57.890	54.253	-22.079
267.125	2.195	54.490	60.338	56.906	55.657	-22.222
267.250	2.190	53.559	57.203	54.360	54.605	-22.359
267.375	2.191	53.175	54.045	51.502	50.505	-22.472
267.500	2.199	54.147	52.357	49.732	45.565	-22.580
267.625	2.210	54.865	52.512	49.543	43.699	-22.695
267.750	2.220	54.800	54.257	50.837	45.346	-22.821
267.875	2.228	54.326	57.002	53.182	49.828	-22.962
268.000	2.232	53.461	59.980	55.932	57.046	-23.106
268.125	2.233	52.638	62.531	58.407	63.632	-23.239
268.250	2.231	51.434	64.387	60.256	66.365	-23.346
268.375	2.226	51.375	65.657	61.484	65.414	-23.442
268.500	2.220	52.890	66.784	62.430	62.984	-23.515
268.625	2.215	54.374	68.368	63.648	61.977	-23.565
268.750	2.213	55.011	70.915	65.622	62.611	-23.600
268.875	2.215	54.911	74.796	68.725	62.933	-23.632
269.000	2.226	54.054	80.319	73.312	63.117	-23.666
269.125	2.243	50.976	86.939	79.011	67.367	-23.709
269.250	2.265	46.726	93.656	85.030	78.176	-23.768
269.375	2.284	44.437	99.114	90.198	93.228	-23.828
269.500	2.289	43.663	101.490	92.854	104.939	-23.852
269.625	2.278	43.944	100.476	92.534	109.509	-23.847
269.750	2.259	45.928	96.831	89.728	106.391	-23.838
269.875	2.241	48.101	92.093	85.692	93.122	-23.837
270.000	2.233	47.262	88.128	82.094	80.582	-23.855
270.125	2.232	44.994	85.795	79.869	75.167	-23.880
270.250	2.231	45.017	85.022	79.120	74.819	-23.901
270.375	2.225	47.040	85.198	79.410	74.975	-23.899
270.500	2.214	48.303	85.416	79.995	72.714	-23.899
270.625	2.207	48.061	84.967	80.164	69.676	-23.912
270.750	2.209	47.051	83.592	79.565	67.977	-23.925
270.875	2.220	47.120	81.368	78.154	65.916	-23.922
271.000	2.237	49.822	78.427	75.965	62.405	-23.890
271.125	2.252	52.710	74.924	73.136	59.534	-23.834
271.250	2.261	52.151	70.838	69.662	56.646	-23.770
271.375	2.265	48.926	66.184	65.551	52.421	-23.727
271.500	2.268	47.864	61.189	60.985	47.058	-23.691
271.625	2.269	48.920	56.318	56.402	42.903	-23.636
271.750	2.267	50.880	51.930	52.156	39.792	-23.557
271.875	2.262	52.958	48.238	48.472	36.616	-23.451
272.000	2.258	55.232	45.530	45.650	34.710	-23.335
272.125	2.258	56.572	43.956	43.854	34.111	-23.234
272.250	2.265	57.655	43.806	43.352	31.688	-23.150
272.375	2.279	59.817	45.410	44.464	26.959	-23.088
272.500	2.294	59.069	49.231	47.701	24.053	-23.062
272.625	2.306	54.138	54.899	52.853	24.327	-23.072
272.750	2.309	49.506	61.775	59.449	27.192	-23.089
272.875	2.302	48.809	68.999	66.719	30.710	-23.118
273.000	2.282	50.130	75.400	73.458	35.033	-23.138
273.125	2.255	49.291	80.194	78.677	42.148	-23.136
273.250	2.224	46.904	82.887	81.747	53.370	-23.116
273.375	2.196	44.783	83.104	82.272	69.127	-23.088
273.500	2.178	44.298	80.214	79.628	85.124	-23.062
273.625	2.177	45.958	74.768	74.333	94.778	-23.036
273.750	2.189	49.033	67.924	67.474	92.617	-23.017
273.875	2.210	51.358	61.305	60.626	79.577	-22.995
274.000	2.227	52.147	56.784	55.656	62.229	-22.969
274.125	2.236	53.312	54.857	53.157	50.245	-22.946
274.250	2.238	54.439	55.239	52.958	48.099	-22.919
274.375	2.240	53.213	57.252	54.505	50.715	-22.890
274.500	2.246	50.016	60.084	57.126	55.459	-22.852
274.625	2.252	48.501	62.910	59.996	60.348	-22.813
274.750	2.255	48.312	65.317	62.621	63.405	-22.790
274.875	2.253	47.647	67.238	64.831	62.495	-22.787
275.000	2.251	46.917	68.709	66.586	63.039	-22.814
275.125	2.246	47.063	69.729	67.874	65.315	-22.864
275.250	2.239	47.625	70.068	68.472	67.022	-22.920
275.375	2.229	49.136	69.382	68.039	66.370	-22.958
275.500	2.219	51.735	67.219	66.085	63.490	-22.962
275.625	2.215	52.998	63.737	62.723	58.796	-22.948
275.750	2.225	51.715	59.327	58.317	53.521	-22.928
275.875	2.249	50.365	54.545	53.430	48.539	-22.919
276.000	2.278	52.654	50.165	48.858	44.042	-22.937
276.125	2.299	56.700	46.815	45.246	38.919	-22.975
276.250	2.302	58.918	44.937	43.025	34.859	-23.049
276.375	2.287	57.592	44.755	42.419	35.418	-23.158
276.500	2.261	53.370	46.390	43.599	39.486	-23.307
276.625	2.238	48.303	49.238	46.071	44.073	-23.482
276.750	2.225	44.935	52.603	49.237	48.565	-23.675
276.875	2.221	45.580	55.785	52.428	54.007	-23.876
277.000	2.222	47.895	58.052	54.864	56.449	-24.074
277.125	2.224	47.714	59.236	56.243	55.842	-24.255
277.250	2.223	46.193	59.447	56.601	53.371	-24.414
277.375	2.221	46.390	58.869	56.112	52.309	-24.543
277.500	2.216	48.626	57.455	54.780	55.511	-24.627
277.625	2.212	50.882	55.147	52.604	58.529	-24.668
277.750	2.210	53.114	51.876	49.527	58.653	-24.658
277.875	2.214	55.115	47.824	45.702	56.231	-24.608
278.000	2.223	56.981	43.630	41.702	51.626	-24.542
278.125	2.235	58.797	40.125	38.289	46.178	-24.498
278.250	2.243	59.343	37.863	35.967	40.372	-24.475
278.375	2.246	57.834	37.024	34.916	34.867	-24.478
278.500	2.242	54.643	37.556	35.146	32.497	-24.504
278.625	2.236	51.138	38.888	36.196	35.158	-24.548
278.750	2.232	50.361	40.511	37.627	38.613	-24.600
278.875	2.230	54.589	42.031	39.059	40.013	-24.652
279.000	2.231	59.766	43.114	40.132	39.773	-24.689
279.125	2.233	59.546	43.710	40.735	39.833	-24.692
279.250	2.236	55.003	43.894	40.911	40.535	-24.669
279.375	2.239	51.194	43.800	40.775	41.102	-24.645
279.500	2.239	49.720	43.596	40.481	40.513	-24.646
279.625	2.240	49.729	43.478	40.223	39.385	-24.666
279.750	2.239	50.418	43.585	40.147	39.356	-24.701
279.875	2.238	50.734	43.954	40.314	40.368	-24.723
280.000	2.239	51.851	44.512	40.702	41.478	-24.737
280.125	2.241	54.008	45.073	41.156	42.787	-24.748
280.250	2.243	55.697	45.493	41.549	43.012	-24.758
280.375	2.245	55.667	45.716	41.814	42.760	-24.754
280.500	2.248	54.066	45.716	41.922	42.211	-24.723
280.625	2.247	52.810	45.509	41.871	41.207	-24.660
280.750	2.245	53.973	45.022	41.592	39.864	-24.570
280.875	2.243	57.118	44.101	40.938	39.503	-24.470
281.000	2.242	58.004	42.528	39.688	38.825	-24.354
281.125	2.245	55.877	40.417	37.908	37.926	-24.201
281.250	2.252	53.417	38.058	35.837	37.595	-23.997
281.375	2.262	52.215	35.826	33.809	35.909	-23.741
281.500	2.271	52.015	34.105	32.185	31.886	-23.445
281.625	2.277	52.462	32.878	30.997	29.002	-23.138
281.750	2.282	52.340	31.881	30.047	28.062	-22.846
281.875	2.289	50.079	30.763	29.027	28.441	-22.564
282.000	2.300	47.786	29.202	27.620	28.969	-22.301
282.125	2.315	48.000	27.256	25.834	28.191	-22.072
282.250	2.329	50.445	25.232	23.911	24.820	-21.895
282.375	2.338	53.523	23.557	22.226	21.350	-21.795
282.500	2.337	55.666	22.774	21.265	20.142	-21.796
282.625	2.329	56.583	23.038	21.194	20.754	-21.892
282.750	2.318	57.310	24.191	22.045	21.466	-22.063
282.875	2.308	58.240	26.086	23.738	22.199	-22.294
283.000	2.300	57.420	28.296	26.097	25.525	-22.558
283.125	2.292	55.263	30.291	28.657	30.224	-22.836
283.250	2.285	54.274	32.087	30.968	33.695	-23.105
283.375	2.276	55.519	33.618	32.668	35.362	-23.325
283.500	2.269	55.773	34.375	33.485	36.117	-23.460
283.625	2.267	54.238	34.523	33.613	35.878	-23.512
283.750	2.269	53.707	34.370	33.344	34.898	-23.487
283.875	2.275	54.787	34.161	32.939	34.046	-23.398
284.000	2.278	54.531	34.048	32.577	33.734	-23.263
284.125	2.277	52.547	34.042	32.315	33.370	-23.107
284.250	2.273	52.183	34.103	32.140	32.994	-22.939
284.375	2.269	54.643	34.163	32.000	32.933	-22.771
284.500	2.269	55.426	34.133	31.811	33.092	-22.627
284.625	2.274	51.839	33.965	31.519	33.349	-22.492
284.750	2.282	46.805	33.643	31.109	33.776	-22.368
284.875	2.292	45.248	33.197	30.612	33.422	-22.276
285.000	2.298	49.189	32.703	30.108	32.391	-22.217
285.125	2.298	54.423	32.274	29.688	31.963	-22.188
285.250	2.293	57.752	32.002	29.416	31.959	-22.202
285.375	2.286	59.414	31.936	29.322	32.064	-22.256
285.500	2.280	59.702	32.089	29.421	32.282	-22.333
285.625	2.277	59.179	32.382	29.651	32.720	-22.409
285.750	2.274	58.921	32.727	29.944	33.503	-22.472
285.875	2.273	58.853	33.044	30.228	34.453	-22.498
286.000	2.274	58.241	33.214	30.387	34.882	-22.487
286.125	2.278	57.641	33.133	30.315	34.613	-22.446
286.250	2.288	57.751	32.680	29.895	33.547	-22.379
286.375	2.304	57.034	31.733	29.022	31.587	-22.287
286.500	2.325	53.870	30.180	27.598	29.388	-22.162
286.625	2.341	51.192	28.208	25.800	28.227	-22.017
286.750	2.347	51.447	26.106	23.893	27.385	-21.858
286.875	2.342	53.754	24.173	22.139	25.362	-21.696
287.000	2.332	55.678	22.684	20.775	22.169	-21.515
287.125	2.323	57.039	21.648	19.801	20.165	-21.304
287.250	2.318	58.723	20.977	19.143	20.425	-21.045
287.375	2.319	59.544	20.573	18.723	21.505	-20.729
287.500	2.326	58.291	20.395	18.510	21.923	-20.363
287.625	2.335	57.669	20.394	18.463	21.069	-19.962
287.750	2.348	57.955	20.519	18.538	20.263	-19.513
287.875	2.365	56.533	20.651	18.638	20.800	-18.994
288.000	2.385	52.882	20.567	18.567	22.440	-18.395
288.125	2.403	51.144	20.125	18.183	23.611	-17.719
288.250	2.416	54.692	19.328	17.467	22.982	-16.987
288.375	2.424	61.483	18.286	16.551	20.104	-16.239
288.500	2.432	66.087	17.339	15.704	17.177	-15.510
288.625	2.444	68.189	16.664	15.125	15.529	-14.839
288.750	2.457	69.728	16.234	14.853	15.170	-14.268
288.875	2.472	71.593	16.199	14.803	15.895	-13.828
289.000	2.482	73.397	16.273	14.807	16.887	-13.538
289.125	2.484	74.235	16.198	14.717	16.868	-13.393
289.250	2.477	73.086	15.939	14.490	16.291	-13.368
289.375	2.464	69.659	15.590	14.184	15.474	-13.429
289.500	2.451	66.735	15.319	13.932	14.513	-13.566
289.625	2.443	67.002	15.230	13.833	13.968	-13.750
289.750	2.442	70.532	15.335	13.909	13.976	-13.967
289.875	2.445	74.771	15.569	14.110	14.470	-14.196
290.000	2.446	74.581	15.802	14.333	15.169	-14.436
290.125	2.441	70.993	15.921	14.472	15.620	-14.678
290.250	2.429	68.851	15.877	14.475	15.682	-14.924
290.375	2.415	69.748	15.687	14.353	15.306	-15.173
290.500	2.405	71.095	15.426	14.159	14.643	-15.413
290.625	2.403	71.657	15.177	13.963	14.093	-15.626
290.750	2.409	71.238	14.982	13.797	14.043	-15.813
290.875	2.422	69.845	14.831	13.658	14.167	-15.983
291.000	2.435	69.785	14.687	13.522	14.180	-16.149
291.125	2.446	73.373	14.512	13.365	14.194	-16.321
291.250	2.451	77.744	14.301	13.181	14.094	-16.520
291.375	2.450	78.266	14.078	12.977	13.562	-16.759
291.500	2.443	75.367	13.879	12.772	12.989	-17.052
291.625	2.430	73.861	13.716	12.584	12.791	-17.387
291.750	2.415	76.019	13.581	12.421	12.795	-17.754
291.875	2.402	79.037	13.459	12.288	12.745	-18.143
292.000	2.391	77.726	13.344	12.189	12.487	-18.569
292.125	2.384	72.407	13.246	12.122	12.474	-19.032
292.250	2.377	69.185	13.182	12.088	12.706	-19.521
292.375	2.370	70.688	13.170	12.094	12.905	-20.032
292.500	2.363	71.249	13.240	12.164	12.975	-20.549
292.625	2.355	67.901	13.404	12.315	12.885	-21.062
292.750	2.348	64.318	13.671	12.561	12.806	-21.562
292.875	2.347	64.001	14.025	12.892	12.816	-22.047
293.000	2.349	64.563	14.409	13.269	13.042	-22.489
