#Depth	DEN	GR	RT	RI	RXO	SP
170.500	2.492	50.577	17.504	13.781	17.544	-12.128
170.625	2.498	48.316	17.167	13.507	17.604	-12.227
170.750	2.505	46.963	16.750	13.231	16.675	-12.299
170.875	2.511	47.807	16.335	12.967	15.731	-12.366
171.000	2.516	49.282	16.029	12.772	15.251	-12.421
171.125	2.518	50.184	15.909	12.721	15.546	-12.515
171.250	2.517	48.950	15.909	12.791	16.654	-12.631
171.375	2.512	45.985	15.976	12.931	16.574	-12.747
171.500	2.506	44.222	16.073	13.079	15.894	-12.842
171.625	2.502	47.387	16.177	13.178	15.720	-12.923
171.750	2.502	51.509	16.303	13.235	16.051	-12.991
171.875	2.504	51.603	16.503	13.296	16.333	-13.065
172.000	2.509	49.511	16.827	13.414	16.359	-13.141
172.125	2.514	50.048	17.310	13.636	17.104	-13.206
172.250	2.516	51.405	17.885	13.930	18.273	-13.254
172.375	2.517	51.780	18.459	14.247	19.230	-13.310
172.500	2.515	52.014	18.913	14.530	19.896	-13.397
172.625	2.511	53.727	19.136	14.725	19.515	-13.506
172.750	2.505	56.554	19.191	14.843	20.090	-13.647
172.875	2.500	58.906	19.157	14.923	20.630	-13.812
173.000	2.496	58.934	19.149	15.032	18.786	-14.026
173.125	2.495	55.709	19.361	15.315	18.453	-14.311
173.250	2.494	52.596	19.841	15.825	18.545	-14.661
173.375	2.496	53.028	20.455	16.483	18.514	-15.079
173.500	2.502	56.950	20.869	17.035	18.801	-15.558
173.625	2.499	61.411	20.486	16.984	19.952	-16.081
173.750	2.476	63.989	19.179	16.177	21.225	-16.650
173.875	2.434	66.169	17.207	14.759	18.601	-17.261
174.000	2.387	67.860	15.134	13.145	13.258	-17.853
174.125	2.363	68.420	13.560	11.821	10.669	-18.367
174.250	2.368	69.221	12.601	10.942	10.426	-18.817
174.375	2.390	71.496	12.207	10.493	11.062	-19.212
174.500	2.409	73.853	12.239	10.380	12.036	-19.537
174.625	2.409	73.749	12.558	10.501	12.711	-19.784
174.750	2.404	74.555	12.991	10.714	12.847	-19.955
174.875	2.412	76.456	13.521	11.007	13.621	-20.053
175.000	2.434	76.323	14.234	11.442	16.604	-20.135
175.125	2.456	74.354	15.361	12.171	19.410	-20.221
175.250	2.463	74.878	17.076	13.284	20.398	-20.315
175.375	2.451	77.668	19.626	14.932	22.554	-20.406
175.500	2.431	77.750	23.241	17.287	27.725	-20.477
175.625	2.424	72.472	28.239	20.625	34.661	-20.566
175.750	2.439	65.169	34.235	24.771	40.924	-20.639
175.875	2.471	58.599	40.690	29.439	50.384	-20.703
176.000	2.498	55.679	46.779	34.089	60.954	-20.697
176.125	2.492	58.630	51.455	37.937	65.772	-20.605
176.250	2.454	64.810	54.848	40.882	63.628	-20.456
176.375	2.401	68.814	57.680	43.288	58.242	-20.229
176.500	2.356	67.536	60.971	45.788	60.176	-19.952
176.625	2.332	62.423	65.905	49.242	66.051	-19.569
176.750	2.320	59.148	72.172	53.743	75.307	-19.122
176.875	2.308	60.171	77.404	58.026	86.710	-18.602
177.000	2.293	61.737	76.474	58.760	94.051	-18.036
177.125	2.284	60.563	63.525	51.147	97.795	-17.422
177.250	2.290	59.060	44.933	38.286	89.965	-16.742
177.375	2.310	59.906	28.243	25.491	60.785	-16.011
177.500	2.337	63.586	16.877	16.075	28.213	-15.234
177.625	2.357	67.281	10.959	10.808	11.454	-14.445
177.750	2.367	67.869	7.937	7.929	7.441	-13.684
177.875	2.373	62.970	6.639	6.508	6.671	-12.936
178.000	2.382	54.087	6.342	5.981	6.736	-12.183
178.125	2.395	46.148	6.589	6.070	6.738	-11.433
178.250	2.405	41.480	6.908	6.388	6.617	-10.739
178.375	2.408	39.513	7.093	6.723	6.390	-10.136
178.500	2.403	39.573	7.108	6.956	6.222	-9.650
178.625	2.392	41.111	7.020	7.054	6.182	-9.290
178.750	2.381	43.559	6.905	7.074	6.157	-8.981
178.875	2.369	44.997	6.770	7.041	6.082	-8.742
179.000	2.356	44.198	6.619	6.961	5.993	-8.594
179.125	2.346	43.522	6.470	6.816	5.920	-8.556
179.250	2.343	46.495	6.333	6.612	5.841	-8.606
179.375	2.351	52.788	6.211	6.361	5.765	-8.725
179.500	2.366	58.883	6.108	6.086	5.786	-8.881
179.625	2.378	63.091	6.006	5.812	5.874	-9.062
179.750	2.381	65.809	5.883	5.553	5.889	-9.302
179.875	2.377	67.032	5.760	5.315	5.836	-9.573
180.000	2.375	68.451	5.707	5.117	5.903	-9.869
180.125	2.380	72.290	5.843	5.033	6.099	-10.178
180.250	2.387	75.813	6.244	5.140	6.459	-10.495
180.375	2.389	74.889	7.017	5.524	7.324	-10.812
180.500	2.380	70.071	8.291	6.278	9.297	-11.108
180.625	2.359	65.027	10.343	7.591	12.892	-11.351
180.750	2.338	59.839	13.150	9.453	16.804	-11.551
180.875	2.336	53.281	16.602	11.823	20.079	-11.719
181.000	2.366	47.587	20.402	14.543	14.341	-11.841
181.125	2.411	45.952	24.106	17.344	18.642	-11.957
181.250	2.437	48.383	27.318	19.893	24.026	-12.018
181.375	2.434	53.475	29.697	21.893	24.950	-11.987
181.500	2.416	57.646	30.915	23.064	22.303	-11.896
181.625	2.409	57.098	30.400	22.955	22.964	-11.768
181.750	2.411	54.949	28.347	21.674	22.785	-11.645
181.875	2.407	55.537	25.206	19.523	19.557	-11.533
182.000	2.380	60.758	21.765	17.060	15.603	-11.444
182.125	2.341	66.724	18.897	14.904	12.941	-11.333
182.250	2.316	71.452	16.942	13.332	11.015	-11.215
182.375	2.314	74.503	15.969	12.431	9.991	-11.130
182.500	2.326	74.396	15.806	12.143	10.509	-11.096
182.625	2.333	72.438	16.063	12.293	11.000	-11.107
182.750	2.326	71.199	16.156	12.480	11.063	-11.078
182.875	2.308	71.618	15.759	12.426	10.089	-11.058
183.000	2.290	70.222	14.814	11.991	9.331	-11.053
183.125	2.286	68.196	13.557	11.208	8.976	-11.089
183.250	2.296	70.436	12.427	10.377	8.299	-11.157
183.375	2.313	74.764	11.635	9.696	7.643	-11.253
183.500	2.322	75.937	11.213	9.260	7.434	-11.340
183.625	2.315	73.749	11.129	9.113	7.746	-11.447
183.750	2.299	73.105	11.253	9.179	8.433	-11.578
183.875	2.282	73.811	11.543	9.436	8.674	-11.700
184.000	2.268	72.000	11.978	9.870	8.332	-11.792
184.125	2.263	69.826	12.607	10.482	8.009	-11.847
184.250	2.268	69.426	13.358	11.177	8.681	-11.871
184.375	2.282	69.545	14.018	11.771	10.253	-11.868
184.500	2.302	68.261	14.235	11.992	11.192	-11.841
184.625	2.320	67.752	13.606	11.534	9.975	-11.789
184.750	2.329	70.048	12.387	10.609	8.655	-11.703
184.875	2.328	73.647	11.008	9.538	7.176	-11.581
185.000	2.320	75.724	9.902	8.637	5.752	-11.462
185.125	2.312	74.843	9.411	8.168	5.608	-11.397
185.250	2.306	71.673	9.450	8.096	6.049	-11.389
185.375	2.307	69.363	9.903	8.344	6.346	-11.441
185.500	2.315	69.051	10.591	8.788	6.396	-11.542
185.625	2.328	68.272	11.206	9.233	6.959	-11.699
185.750	2.336	66.841	11.433	9.453	8.120	-11.917
185.875	2.336	67.563	11.136	9.312	8.649	-12.209
186.000	2.330	72.169	10.456	8.847	8.033	-12.579
186.125	2.328	75.869	9.881	8.318	6.988	-12.984
186.250	2.333	74.658	9.975	8.114	6.574	-13.415
186.375	2.357	70.365	11.203	8.573	6.783	-13.824
186.500	2.409	64.103	13.963	10.044	8.196	-14.215
186.625	2.488	57.157	18.815	13.110	13.509	-14.586
186.750	2.554	51.045	25.135	17.572	23.342	-14.941
186.875	2.561	47.750	31.509	22.642	32.419	-15.256
187.000	2.496	48.576	35.446	26.540	35.902	-15.497
187.125	2.388	52.849	34.349	26.952	27.701	-15.669
187.250	2.289	56.842	30.210	24.752	19.968	-15.756
187.375	2.223	58.023	25.456	21.582	16.131	-15.797
187.500	2.197	58.613	21.573	18.668	14.466	-15.802
187.625	2.207	62.386	19.109	16.589	13.379	-15.784
187.750	2.233	66.428	17.640	15.215	12.559	-15.750
187.875	2.261	67.049	16.876	14.424	12.015	-15.707
188.000	2.284	64.779	16.542	14.060	11.425	-15.625
188.125	2.296	62.373	16.426	13.973	11.317	-15.466
188.250	2.298	59.686	16.295	13.932	11.503	-15.265
188.375	2.294	57.193	15.998	13.768	11.343	-15.063
188.500	2.290	56.061	15.429	13.362	10.931	-14.886
188.625	2.292	57.905	14.565	12.665	10.659	-14.690
188.750	2.301	62.040	13.599	11.836	10.117	-14.493
188.875	2.315	66.296	12.755	11.044	8.948	-14.291
189.000	2.328	67.068	12.296	10.482	8.163	-14.142
189.125	2.338	64.492	12.629	10.432	8.226	-14.087
189.250	2.346	63.304	13.882	11.003	8.746	-14.102
189.375	2.350	62.970	16.234	12.343	9.680	-14.140
189.500	2.347	61.938	19.811	14.599	12.141	-14.197
189.625	2.339	61.497	24.719	17.994	16.478	-14.291
189.750	2.343	61.181	30.262	22.121	20.584	-14.407
189.875	2.369	57.169	35.705	26.465	21.499	-14.537
190.000	2.412	48.157	40.413	30.475	23.389	-14.648
190.125	2.446	41.451	44.122	33.820	27.695	-14.725
190.250	2.453	41.607	47.441	36.812	33.388	-14.786
190.375	2.438	45.724	50.660	39.674	35.561	-14.810
190.500	2.415	49.699	53.053	41.983	37.117	-14.789
190.625	2.391	51.606	51.748	41.673	40.066	-14.722
190.750	2.359	54.357	45.457	37.539	42.519	-14.621
190.875	2.322	57.230	35.515	30.277	43.033	-14.493
191.000	2.295	58.626	25.188	22.278	33.619	-14.355
191.125	2.295	60.272	17.509	15.991	19.632	-14.244
191.250	2.321	63.960	12.590	11.751	10.643	-14.130
191.375	2.358	69.806	9.825	9.203	7.302	-14.020
191.500	2.391	74.398	8.508	7.855	6.460	-13.898
191.625	2.412	73.183	8.237	7.415	6.458	-13.782
191.750	2.433	68.796	8.512	7.461	6.512	-13.672
191.875	2.451	66.465	9.084	7.778	6.532	-13.594
192.000	2.464	69.465	9.711	8.179	6.639	-13.531
192.125	2.470	73.520	10.125	8.509	6.899	-13.443
192.250	2.473	73.165	10.254	8.705	7.306	-13.296
192.375	2.472	70.729	10.140	8.750	7.515	-13.164
192.500	2.461	69.607	9.904	8.660	7.244	-13.074
192.625	2.437	71.843	9.707	8.492	6.750	-12.991
192.750	2.410	75.337	9.636	8.343	6.766	-12.909
192.875	2.390	79.293	9.714	8.274	6.824	-12.822
193.000	2.383	81.828	9.949	8.321	6.958	-12.744
193.125	2.387	79.332	10.350	8.500	7.318	-12.683
193.250	2.391	75.081	10.808	8.733	7.781	-12.729
193.375	2.392	73.423	11.186	8.930	8.279	-12.798
193.500	2.387	73.972	11.349	9.012	8.529	-12.878
193.625	2.382	73.456	11.214	8.929	8.215	-12.993
193.750	2.378	71.959	10.916	8.762	7.485	-13.135
193.875	2.377	71.744	10.619	8.601	7.152	-13.277
194.000	2.376	71.701	10.477	8.524	7.239	-13.434
194.125	2.371	70.333	10.580	8.564	7.584	-13.545
194.250	2.364	70.195	10.823	8.671	7.782	-13.617
194.375	2.355	71.623	11.114	8.801	7.797	-13.679
194.500	2.346	73.103	11.379	8.919	7.750	-13.715
194.625	2.344	73.328	11.565	8.997	7.683	-13.693
194.750	2.348	72.340	11.684	9.036	7.791	-13.605
194.875	2.355	71.864	11.726	9.037	7.956	-13.475
195.000	2.364	71.908	11.667	8.995	7.898	-13.312
195.125	2.372	70.449	11.492	8.887	7.712	-13.171
195.250	2.380	67.623	11.240	8.717	7.575	-13.040
195.375	2.388	66.200	10.927	8.489	7.391	-12.904
195.500	2.399	67.966	10.563	8.219	7.145	-12.762
195.625	2.409	70.878	10.163	7.932	6.958	-12.624
195.750	2.415	72.604	9.771	7.662	6.771	-12.530
195.875	2.414	73.507	9.424	7.434	6.594	-12.511
196.000	2.410	73.148	9.135	7.263	6.436	-12.543
196.125	2.408	72.023	8.911	7.155	6.342	-12.646
196.250	2.409	71.028	8.755	7.092	6.353	-12.738
196.375	2.410	71.168	8.694	7.053	6.349	-12.862
196.500	2.409	71.904	8.728	7.021	6.384	-13.031
196.625	2.405	71.510	8.809	6.990	6.387	-13.246
196.750	2.403	72.015	8.867	6.969	6.295	-13.464
196.875	2.403	74.203	8.882	6.963	6.135	-13.664
197.000	2.407	76.194	8.875	6.972	6.041	-13.837
197.125	2.411	75.772	8.900	6.990	6.042	-13.986
197.250	2.413	74.001	8.975	7.005	6.189	-14.117
197.375	2.413	72.696	9.068	7.009	6.436	-14.226
197.500	2.413	72.784	9.153	7.001	6.519	-14.300
197.625	2.414	73.973	9.223	6.990	6.360	-14.352
197.750	2.418	75.371	9.265	6.992	6.363	-14.383
197.875	2.425	76.934	9.265	7.016	6.358	-14.363
198.000	2.434	77.329	9.220	7.066	6.430	-14.264
198.125	2.442	73.223	9.144	7.132	6.674	-14.085
198.250	2.445	68.537	9.064	7.189	6.822	-13.889
198.375	2.443	66.856	9.000	7.223	6.680	-13.683
198.500	2.438	66.322	8.963	7.233	6.517	-13.489
198.625	2.437	64.005	8.968	7.237	6.412	-13.303
198.750	2.440	63.087	9.035	7.262	6.336	-13.153
198.875	2.443	65.885	9.208	7.331	6.366	-13.054
199.000	2.444	69.967	9.519	7.455	6.502	-13.061
199.125	2.444	73.683	9.994	7.643	6.769	-13.202
199.250	2.443	76.047	10.569	7.882	7.064	-13.467
199.375	2.440	76.592	11.167	8.168	7.476	-13.829
199.500	2.433	75.948	11.718	8.491	7.933	-14.252
199.625	2.418	74.060	12.180	8.833	8.305	-14.757
199.750	2.403	72.488	12.579	9.159	8.785	-15.308
199.875	2.391	72.027	12.973	9.457	9.309	-15.900
200.000	2.385	70.747	13.440	9.742	9.414	-16.522
200.125	2.380	67.724	14.067	10.071	9.373	-17.085
200.250	2.374	66.456	14.832	10.482	9.658	-17.633
200.375	2.364	67.953	15.704	10.990	10.742	-18.144
200.500	2.349	68.952	16.664	11.613	12.544	-18.622
200.625	2.329	67.834	17.773	12.429	14.117	-19.080
200.750	2.310	67.555	19.242	13.543	14.359	-19.537
200.875	2.297	67.456	21.528	15.187	14.753	-19.963
201.000	2.294	66.177	25.243	17.727	16.601	-20.325
201.125	2.297	64.344	31.199	21.825	20.615	-20.581
201.250	2.300	61.416	38.604	27.224	26.946	-20.670
201.375	2.305	57.630	45.074	32.624	38.844	-20.589
201.500	2.331	55.599	46.105	34.980	54.458	-20.367
201.625	2.410	56.851	37.651	30.534	52.538	-19.984
201.750	2.507	58.862	25.788	22.483	31.429	-19.464
201.875	2.568	61.252	15.896	14.796	14.570	-18.852
202.000	2.550	65.583	9.629	9.331	7.194	-18.152
202.125	2.459	67.669	6.590	6.302	4.067	-17.458
202.250	2.355	64.843	5.165	4.670	3.306	-16.843
202.375	2.275	61.661	4.708	3.973	3.241	-16.306
202.500	2.235	63.363	4.874	3.932	3.483	-15.839
202.625	2.244	70.036	5.532	4.437	4.170	-15.427
202.750	2.280	77.405	6.432	5.248	5.081	-15.054
202.875	2.325	82.748	7.381	6.198	5.854	-14.696
203.000	2.362	84.204	8.181	7.093	6.161	-14.355
203.125	2.379	81.188	8.643	7.691	6.207	-14.066
203.250	2.389	79.341	8.789	7.954	6.299	-13.754
203.375	2.398	80.953	8.694	7.944	6.407	-13.489
203.500	2.408	85.395	8.491	7.789	6.393	-13.281
203.625	2.415	90.573	8.319	7.617	6.107	-13.139
203.750	2.416	96.290	8.241	7.499	5.871	-13.019
203.875	2.414	101.644	8.259	7.440	5.934	-12.935
204.000	2.412	103.982	8.341	7.430	6.175	-12.878
204.125	2.411	104.413	8.455	7.450	6.430	-12.849
204.250	2.410	107.751	8.593	7.474	6.541	-12.851
204.375	2.406	113.084	8.745	7.490	6.600	-12.825
204.500	2.398	114.367	8.873	7.492	6.699	-12.762
204.625	2.391	108.345	8.907	7.473	6.927	-12.665
204.750	2.387	102.585	8.835	7.443	7.013	-12.576
204.875	2.384	103.239	8.713	7.420	6.745	-12.520
205.000	2.381	107.786	8.647	7.448	6.529	-12.543
205.125	2.376	108.767	8.824	7.624	6.721	-12.627
205.250	2.377	106.907	9.319	8.010	7.187	-12.729
205.375	2.392	107.003	10.132	8.628	7.701	-12.877
205.500	2.426	111.139	11.141	9.416	8.670	-13.074
205.625	2.470	112.569	12.019	10.165	10.247	-13.322
205.750	2.501	108.361	12.432	10.594	12.063	-13.596
205.875	2.506	102.060	12.232	10.525	11.825	-13.873
206.000	2.484	98.033	11.536	9.991	9.311	-14.166
206.125	2.449	98.786	10.754	9.288	7.506	-14.439
206.250	2.422	101.410	10.453	8.877	7.120	-14.755
206.375	2.411	103.105	11.187	9.150	7.478	-15.089
206.500	2.413	99.502	13.641	10.546	8.379	-15.436
206.625	2.413	89.177	19.367	14.219	11.738	-15.805
206.750	2.397	77.899	29.254	21.136	20.698	-16.199
206.875	2.367	68.370	44.333	32.507	44.232	-16.606
207.000	2.332	60.582	64.321	48.465	73.504	-17.010
207.125	2.306	56.472	84.428	65.540	102.406	-17.393
207.250	2.290	56.336	96.229	76.949	106.989	-17.752
207.375	2.279	57.312	97.011	79.865	91.369	-18.111
207.500	2.269	58.798	91.638	76.892	75.855	-18.451
207.625	2.256	64.078	86.933	72.945	59.891	-18.739
207.750	2.244	69.417	85.537	71.111	49.210	-18.970
207.875	2.234	68.927	87.346	71.917	48.443	-19.127
208.000	2.226	62.101	91.271	74.775	59.584	-19.202
208.125	2.219	57.146	95.173	78.147	72.359	-19.250
208.250	2.216	57.675	96.712	80.061	76.848	-19.305
208.375	2.217	59.432	94.892	79.483	75.511	-19.351
208.500	2.223	58.211	90.513	76.644	70.059	-19.379
208.625	2.229	56.281	86.051	73.156	65.144	-19.389
208.750	2.232	58.156	83.919	71.140	61.073	-19.418
208.875	2.228	62.692	85.388	71.880	55.709	-19.493
209.000	2.217	64.623	91.216	76.222	53.052	-19.611
209.125	2.203	62.177	102.963	85.659	58.494	-19.775
209.250	2.192	58.964	120.311	99.917	77.518	-19.943
209.375	2.186	57.966	142.837	118.454	111.471	-20.102
209.500	2.183	59.459	168.257	139.143	147.639	-20.282
209.625	2.184	59.874	190.651	157.214	160.061	-20.515
209.750	2.184	58.438	204.872	168.890	161.754	-20.776
209.875	2.181	58.660	210.165	173.470	157.242	-21.056
210.000	2.178	61.685	210.119	173.400	151.018	-21.320
210.125	2.180	61.611	209.985	172.741	144.037	-21.634
210.250	2.185	57.515	212.708	174.327	143.858	-21.988
210.375	2.190	55.289	218.418	178.604	148.104	-22.351
210.500	2.191	57.178	225.976	184.833	162.794	-22.748
210.625	2.187	56.526	233.496	191.662	180.413	-23.181
210.750	2.183	52.609	239.469	197.720	191.426	-23.630
210.875	2.182	49.385	243.489	202.519	190.851	-24.065
211.000	2.186	48.778	246.024	206.283	185.060	-24.463
211.125	2.194	50.119	247.558	209.419	183.923	-24.690
211.250	2.198	51.945	247.642	211.711	185.726	-24.780
211.375	2.197	53.624	244.798	212.043	189.055	-24.770
211.500	2.193	54.650	237.801	209.310	189.697	-24.664
211.625	2.190	54.497	225.890	202.567	185.961	-24.448
211.750	2.190	54.646	211.064	193.050	168.388	-24.127
211.875	2.193	55.350	195.194	182.072	147.408	-23.711
212.000	2.196	56.350	179.866	171.029	139.785	-23.254
212.125	2.196	56.160	165.426	160.525	133.246	-22.864
212.250	2.193	54.987	150.459	149.509	117.859	-22.485
212.375	2.191	54.782	133.871	136.653	106.014	-22.139
212.500	2.195	55.697	115.842	121.445	103.379	-21.820
212.625	2.206	56.142	98.562	105.134	94.240	-21.535
212.750	2.219	57.369	84.371	90.528	73.208	-21.304
212.875	2.231	60.820	74.385	79.498	52.233	-21.170
213.000	2.238	64.540	68.828	72.852	43.432	-21.149
213.125	2.241	62.773	68.269	71.393	44.910	-21.168
213.250	2.240	58.629	71.752	74.175	53.161	-21.240
213.375	2.236	57.174	79.010	80.936	61.931	-21.371
213.500	2.229	59.228	89.734	91.334	65.870	-21.497
213.625	2.219	60.502	103.924	105.204	79.064	-21.599
213.750	2.208	60.161	120.245	120.861	101.054	-21.674
213.875	2.200	60.553	137.700	136.977	118.269	-21.698
214.000	2.195	60.477	155.380	152.488	125.608	-21.655
214.125	2.192	58.376	172.826	166.940	135.133	-21.584
214.250	2.188	56.086	190.584	181.190	140.966	-21.435
214.375	2.187	53.464	209.632	196.321	152.442	-21.223
214.500	2.188	49.960	230.298	212.839	187.085	-21.002
214.625	2.191	48.797	250.270	229.184	242.680	-20.795
214.750	2.195	51.033	265.295	242.075	262.768	-20.618
214.875	2.199	54.283	272.127	248.818	239.671	-20.473
215.000	2.201	55.340	269.895	248.259	214.726	-20.361
215.125	2.201	53.858	259.490	240.437	207.589	-20.216
215.250	2.200	51.654	245.167	228.781	213.405	-20.117
215.375	2.197	50.155	228.964	215.177	206.387	-20.041
215.500	2.194	49.697	212.131	200.819	175.956	-19.958
215.625	2.195	50.114	195.742	186.629	148.294	-19.870
215.750	2.200	51.837	180.513	173.295	136.588	-19.745
215.875	2.205	55.251	166.769	161.161	124.462	-19.611
216.000	2.208	58.029	154.581	150.288	113.552	-19.458
216.125	2.207	57.309	144.167	140.798	105.862	-19.299
216.250	2.204	54.681	135.323	132.534	97.992	-19.171
216.375	2.202	53.173	128.193	125.697	91.508	-19.047
216.500	2.202	53.693	122.809	120.449	85.784	-18.957
216.625	2.204	55.720	118.807	116.599	84.608	-18.852
216.750	2.204	56.353	114.798	112.867	83.989	-18.741
216.875	2.201	55.078	109.784	108.285	84.862	-18.588
217.000	2.204	54.980	103.477	102.496	90.843	-18.439
217.125	2.224	59.255	96.450	95.918	92.311	-18.260
217.250	2.259	65.113	89.687	89.432	78.358	-18.076
217.375	2.299	68.513	83.330	83.212	62.303	-17.863
217.500	2.330	69.163	76.938	76.926	54.748	-17.566
217.625	2.341	69.428	69.999	70.161	50.943	-17.175
217.750	2.343	68.925	62.963	63.304	45.077	-16.751
217.875	2.346	67.373	56.733	57.150	38.091	-16.331
218.000	2.355	67.494	52.237	52.516	30.538	-15.912
218.125	2.364	68.804	50.514	50.311	29.181	-15.514
218.250	2.363	69.516	51.167	50.245	32.680	-15.100
218.375	2.351	70.307	53.634	51.943	37.563	-14.696
218.500	2.333	70.807	56.958	54.675	41.362	-14.337
218.625	2.318	68.679	59.836	57.305	45.283	-14.073
218.750	2.318	63.850	61.476	58.854	49.610	-13.873
218.875	2.343	59.228	61.764	58.960	49.658	-13.737
219.000	2.387	56.912	61.042	57.774	42.551	-13.623
219.125	2.439	57.579	59.573	55.596	41.551	-13.585
219.250	2.476	59.971	57.635	52.994	39.327	-13.547
219.375	2.479	62.356	55.473	50.325	35.243	-13.518
219.500	2.447	63.542	53.495	47.950	31.223	-13.483
219.625	2.396	63.301	52.369	46.351	30.003	-13.441
219.750	2.366	60.785	52.515	45.777	30.878	-13.388
219.875	2.379	57.310	54.359	46.590	32.205	-13.307
220.000	2.443	56.816	58.168	49.112	34.043	-13.171
220.125	2.514	59.776	64.214	53.718	34.035	-13.023
220.250	2.551	61.694	71.567	59.614	37.485	-12.884
220.375	2.545	61.510	78.899	65.640	50.831	-12.727
220.500	2.526	61.359	84.094	70.058	66.756	-12.579
220.625	2.528	63.069	83.709	70.212	72.207	-12.424
220.750	2.554	63.655	76.996	65.435	59.738	-12.241
220.875	2.588	62.956	64.571	55.893	49.325	-12.016
221.000	2.618	63.635	49.186	43.485	40.852	-11.743
221.125	2.632	67.385	35.080	31.671	35.628	-11.404
221.250	2.616	70.490	24.469	22.601	24.562	-11.029
221.375	2.561	69.418	17.577	16.557	12.633	-10.658
221.500	2.477	64.949	13.745	13.004	6.321	-10.284
221.625	2.398	62.091	12.273	11.393	5.321	-9.962
221.750	2.357	61.509	11.839	10.711	7.079	-9.726
221.875	2.365	62.745	11.682	10.394	10.984	-9.558
222.000	2.405	65.278	11.199	9.954	13.521	-9.497
222.125	2.432	68.061	10.052	9.065	9.592	-9.529
222.250	2.422	68.465	8.649	7.956	5.532	-9.631
222.375	2.386	65.958	7.439	6.951	4.388	-9.821
222.500	2.346	63.658	6.698	6.284	4.619	-10.077
222.625	2.324	64.464	6.579	6.118	4.901	-10.352
222.750	2.324	65.653	6.902	6.339	5.470	-10.623
222.875	2.344	67.352	7.484	6.811	6.245	-10.908
223.000	2.372	70.896	8.078	7.327	7.829	-11.237
223.125	2.392	74.083	8.353	7.602	9.181	-11.558
223.250	2.394	73.756	8.221	7.525	7.794	-11.880
223.375	2.379	71.748	7.771	7.141	5.756	-12.175
223.500	2.356	71.472	7.208	6.619	4.828	-12.463
223.625	2.339	73.767	6.748	6.161	4.686	-12.769
223.750	2.332	75.795	6.444	5.850	4.811	-13.086
223.875	2.330	77.029	6.275	5.680	4.900	-13.412
224.000	2.327	77.050	6.207	5.597	5.050	-13.684
224.125	2.315	74.239	6.201	5.531	4.969	-13.873
224.250	2.299	68.305	6.229	5.438	4.830	-13.980
224.375	2.285	61.453	6.275	5.327	4.690	-14.059
224.500	2.276	58.265	6.315	5.222	4.674	-14.117
224.625	2.276	59.892	6.348	5.161	4.687	-14.134
224.750	2.279	61.701	6.401	5.162	4.567	-14.111
224.875	2.284	61.859	6.506	5.236	4.436	-14.075
225.000	2.294	60.958	6.667	5.372	4.392	-14.111
225.125	2.320	58.953	6.835	5.532	4.430	-14.287
225.250	2.355	56.021	6.953	5.662	4.615	-14.621
225.375	2.385	50.950	6.985	5.727	4.904	-15.060
225.500	2.401	43.343	6.938	5.715	4.779	-15.594
225.625	2.397	37.235	6.830	5.626	4.770	-16.252
225.750	2.387	34.770	6.692	5.502	4.646	-16.986
225.875	2.379	34.811	6.538	5.366	4.270	-17.757
226.000	2.374	36.467	6.381	5.233	3.985	-18.487
226.125	2.372	40.615	6.245	5.117	3.863	-19.130
226.250	2.370	44.771	6.153	5.031	3.843	-19.662
226.375	2.368	47.438	6.129	4.993	3.927	-20.030
226.500	2.369	51.192	6.189	5.015	4.078	-20.215
226.625	2.365	55.934	6.345	5.097	4.151	-20.155
226.750	2.348	59.615	6.527	5.182	4.334	-19.928
226.875	2.322	62.719	6.642	5.208	4.438	-19.559
227.000	2.296	66.123	6.613	5.134	4.382	-19.092
227.125	2.280	67.700	6.433	4.962	4.121	-18.544
227.250	2.277	66.550	6.229	4.777	3.850	-17.960
227.375	2.284	64.910	6.106	4.654	3.809	-17.348
227.500	2.294	66.445	6.125	4.646	4.203	-16.736
227.625	2.298	70.826	6.325	4.804	4.851	-16.191
227.750	2.300	75.325	6.696	5.121	5.480	-15.738
227.875	2.307	76.974	7.277	5.602	5.797	-15.395
228.000	2.324	77.418	8.077	6.221	5.971	-15.118
228.125	2.353	80.431	8.979	6.883	6.815	-14.941
228.250	2.381	84.176	9.680	7.401	8.314	-14.780
228.375	2.395	85.277	9.892	7.593	8.712	-14.677
228.500	2.389	82.846	9.460	7.353	7.289	-14.642
228.625	2.376	79.029	8.500	6.718	5.695	-14.705
228.750	2.368	75.212	7.546	6.012	4.799	-14.874
228.875	2.370	70.734	6.989	5.491	4.462	-15.167
229.000	2.377	66.764	7.084	5.357	4.684	-15.631
229.125	2.384	68.081	8.143	5.862	5.863	-16.235
229.250	2.392	72.925	10.121	7.031	8.607	-17.013
229.375	2.401	75.914	12.941	8.887	12.449	-17.920
229.500	2.410	74.479	16.214	11.265	16.289	-18.933
229.625	2.419	72.819	18.851	13.535	16.593	-19.981
229.750	2.422	75.072	19.729	14.777	15.691	-20.972
229.875	2.417	78.364	18.441	14.465	14.388	-21.838
230.000	2.405	79.272	15.625	12.820	12.871	-22.546
230.125	2.389	78.862	12.475	10.570	10.319	-23.105
230.250	2.378	78.681	9.854	8.494	7.272	-23.602
230.375	2.373	77.321	7.967	6.868	5.111	-24.095
230.500	2.374	72.421	6.777	5.767	4.244	-24.591
