#Depth	SP	GR	RI	RT	RXO	DEN
261.500	-7.045	63.735	23.509	29.054	29.214	2.194
261.625	-7.022	64.795	22.753	27.928	27.274	2.191
261.750	-6.927	66.793	22.041	26.981	26.220	2.195
261.875	-6.610	69.720	21.733	26.648	26.239	2.200
262.000	-6.248	68.936	21.944	26.964	27.174	2.198
262.125	-6.191	68.956	22.377	27.517	28.184	2.191
262.250	-6.290	66.734	22.857	28.019	28.675	2.188
262.375	-6.320	65.708	23.249	28.307	29.045	2.191
262.500	-6.309	63.683	23.327	28.106	29.351	2.198
262.625	-6.275	63.803	22.967	27.304	28.870	2.201
262.750	-6.359	63.714	22.207	26.061	27.584	2.199
262.875	-6.587	65.519	21.283	24.668	26.246	2.197
263.000	-7.015	67.636	20.472	23.503	24.719	2.197
263.125	-7.518	69.351	20.027	22.842	22.616	2.201
263.250	-8.167	68.738	20.103	22.834	21.411	2.206
263.375	-8.846	67.014	20.727	23.450	22.516	2.215
263.500	-9.574	64.936	21.647	24.357	24.697	2.221
263.625	-10.188	65.072	22.598	25.179	25.291	2.222
263.750	-10.673	64.959	23.144	25.443	23.652	2.218
263.875	-11.058	64.695	23.351	25.307	21.853	2.213
264.000	-11.539	63.260	23.430	25.082	21.075	2.206
264.125	-12.012	62.802	23.657	25.155	20.699	2.194
264.250	-12.458	63.103	24.128	25.610	19.854	2.182
264.375	-12.798	63.336	24.712	26.238	19.047	2.175
264.500	-13.133	63.658	25.140	26.668	19.578	2.179
264.625	-13.469	63.862	25.009	26.425	21.637	2.185
264.750	-13.751	63.123	23.929	25.141	24.077	2.190
264.875	-13.965	62.137	22.352	23.388	25.062	2.201
265.000	-14.068	62.517	20.769	21.730	23.938	2.224
265.125	-14.087	65.332	19.668	20.647	22.178	2.257
265.250	-13.908	66.215	19.376	20.450	21.514	2.282
265.375	-13.652	64.780	20.090	21.276	21.919	2.294
265.500	-13.328	63.262	22.201	23.621	23.697	2.295
265.625	-12.981	64.938	25.660	27.586	30.013	2.292
265.750	-12.706	68.454	30.465	33.232	42.633	2.275
265.875	-12.630	69.088	36.416	40.252	55.028	2.245
266.000	-12.592	66.913	42.739	47.455	59.881	2.210
266.125	-12.584	63.603	47.803	52.922	58.911	2.184
266.250	-12.515	62.397	50.306	55.400	58.017	2.169
266.375	-12.378	60.486	50.545	55.457	58.666	2.161
266.500	-12.180	58.755	49.611	54.492	58.914	2.160
266.625	-12.080	56.758	48.778	53.726	58.755	2.161
266.750	-11.958	57.099	48.132	53.106	58.868	2.169
266.875	-11.859	57.896	47.415	52.322	58.355	2.173
267.000	-11.825	59.008	46.595	51.283	55.713	2.178
267.125	-11.890	59.183	45.864	50.239	51.886	2.173
267.250	-12.046	59.378	45.461	49.556	48.831	2.161
267.375	-12.164	60.229	45.559	49.498	46.653	2.151
267.500	-12.077	61.134	46.012	49.916	44.706	2.151
267.625	-11.966	62.572	46.055	49.712	43.700	2.163
267.750	-11.859	62.183	43.991	47.007	44.003	2.172
267.875	-11.714	62.390	40.361	42.699	42.819	2.178
268.000	-11.604	61.575	35.569	37.278	37.391	2.182
268.125	-11.493	61.831	30.901	32.395	30.266	2.192
268.250	-11.459	62.274	27.813	29.313	25.691	2.205
268.375	-11.417	63.710	25.606	27.180	24.086	2.216
268.500	-11.325	65.561	24.919	26.641	23.598	2.221
268.625	-11.089	67.782	25.862	27.858	23.235	2.230
268.750	-10.829	70.202	28.631	31.266	25.440	2.261
268.875	-10.547	72.121	33.045	36.588	34.761	2.327
269.000	-10.341	72.273	38.474	42.959	53.367	2.423
269.125	-10.303	69.466	43.362	48.386	71.009	2.502
269.250	-10.337	66.329	46.633	51.408	72.002	2.511
269.375	-10.348	64.761	47.749	51.861	56.828	2.442
269.500	-10.371	65.309	47.676	51.404	40.215	2.345
269.625	-10.280	65.715	49.896	54.372	35.317	2.269
269.750	-10.074	63.650	57.967	66.204	71.298	2.256
269.875	-9.608	60.110	72.233	84.714	172.166	2.312
270.000	-8.617	55.970	73.157	84.927	295.419	2.435
270.125	-7.304	54.207	61.687	71.413	336.633	2.572
270.250	-5.965	55.934	40.384	44.624	248.203	2.649
270.375	-4.787	60.074	17.608	19.365	120.750	2.635
270.500	-3.657	64.106	9.601	10.641	42.741	2.556
270.625	-2.643	66.716	6.115	6.876	15.406	2.474
270.750	-1.819	66.173	4.578	5.306	9.616	2.409
270.875	-1.422	63.530	3.899	4.731	6.310	2.344
271.000	-1.407	57.015	3.820	4.772	4.642	2.275
271.125	-1.478	50.293	3.939	4.964	4.589	2.227
271.250	-1.606	45.446	4.120	5.166	4.886	2.212
271.375	-2.077	44.297	4.397	5.455	5.035	2.220
271.500	-2.725	44.934	4.738	5.820	5.176	2.231
271.625	-3.488	44.786	5.077	6.199	5.437	2.240
271.750	-4.084	44.228	5.393	6.573	5.719	2.241
271.875	-4.488	43.443	5.582	6.814	5.871	2.240
272.000	-4.454	44.201	5.670	6.943	5.809	2.237
272.125	-4.053	45.023	5.646	6.965	5.656	2.235
272.250	-3.588	45.771	5.548	6.941	5.649	2.230
272.375	-3.267	44.999	5.428	6.924	5.796	2.223
272.500	-3.096	44.181	5.258	6.873	5.826	2.181
272.625	-2.901	43.512	5.066	6.766	5.574	2.068
272.750	-2.703	43.406	4.816	6.528	5.110	1.903
272.875	-2.489	43.256	4.568	6.232	4.590	1.772
273.000	-2.478	42.903	4.396	5.991	4.134	1.766
273.125	-2.764	42.472	4.321	5.879	3.878	1.866
273.250	-3.321	43.245	4.441	6.029	3.996	2.003
273.375	-3.832	45.725	4.692	6.349	4.532	2.130
273.500	-3.839	49.949	5.006	6.713	5.356	2.229
273.625	-3.344	53.282	5.285	6.995	5.984	2.282
273.750	-3.107	54.601	5.408	7.029	6.005	2.243
273.875	-3.343	53.063	5.388	6.874	5.659	2.160
274.000	-3.660	50.639	5.248	6.575	5.326	2.120
274.125	-3.885	49.085	5.042	6.216	5.102	2.152
274.250	-4.122	48.324	4.818	5.869	4.954	2.202
274.375	-4.297	47.101	4.606	5.558	4.876	2.205
274.500	-4.274	46.128	4.446	5.348	4.919	2.159
274.625	-4.221	46.348	4.358	5.254	5.055	2.119
274.750	-4.251	48.376	4.319	5.238	5.153	2.122
274.875	-4.351	50.304	4.298	5.230	5.083	2.154
275.000	-4.484	51.699	4.263	5.195	4.798	2.152
275.125	-4.671	52.009	4.215	5.127	4.447	2.111
275.250	-4.694	53.375	4.149	5.039	4.165	2.073
275.375	-4.694	55.775	4.098	4.989	4.037	2.084
275.500	-4.694	58.041	4.068	4.990	4.076	2.129
275.625	-4.694	58.020	4.044	5.012	4.146	2.165
275.750	-4.694	55.977	3.975	4.955	4.204	2.163
275.875	-4.694	54.426	3.856	4.811	4.320	2.125
276.000	-4.694	56.296	3.720	4.623	4.442	2.063
276.125	-4.694	60.535	3.694	4.576	4.383	1.996
276.250	-4.694	67.495	3.912	4.868	4.377	1.969
276.375	-4.694	75.538	4.317	5.415	5.027	2.001
276.500	-4.694	83.306	4.976	6.298	6.346	2.091
276.625	-4.694	88.490	5.707	7.239	7.586	2.193
276.750	-4.694	89.193	6.342	8.019	8.241	2.264
276.875	-4.694	90.989	6.806	8.553	8.315	2.289
277.000	-4.694	92.141	6.974	8.717	8.028	2.277
277.125	-4.694	94.290	6.910	8.607	7.885	2.259
277.250	-4.694	94.167	6.661	8.307	8.218	2.257
277.375	-4.694	96.509	6.324	7.916	8.375	2.262
277.500	-4.694	99.749	5.938	7.483	7.694	2.264
277.625	-4.694	102.830	5.570	7.095	6.767	2.259
277.750	-4.694	102.549	5.266	6.803	6.362	2.263
277.875	-4.694	98.744	4.999	6.569	6.370	2.284
278.000	-4.694	93.203	4.812	6.405	6.254	2.313
278.125	-4.694	89.060	4.688	6.304	5.922	2.330
278.250	-4.694	90.097	4.613	6.245	5.647	2.323
278.375	-4.694	94.181	4.574	6.238	5.573	2.302
278.500	-4.694	99.180	4.602	6.312	5.575	2.280
278.625	-4.694	101.956	4.700	6.487	5.634	2.268
278.750	-4.694	103.080	4.918	6.842	6.058	2.282
278.875	-4.694	102.641	5.156	7.212	6.988	2.317
279.000	-4.694	100.902	5.417	7.622	7.987	2.354
279.125	-4.694	99.291	5.745	8.115	8.450	2.370
279.250	-4.694	99.738	5.945	8.395	8.805	2.370
279.375	-4.694	101.958	6.031	8.523	9.462	2.374
279.500	-4.694	103.974	5.984	8.464	9.548	2.382
279.625	-4.694	104.765	5.800	8.198	8.510	2.375
279.750	-4.694	103.406	5.607	7.939	7.313	2.349
279.875	-4.694	102.144	5.493	7.814	7.037	2.332
280.000	-4.694	101.555	5.384	7.728	7.533	2.332
280.125	-4.694	103.976	5.315	7.721	8.035	2.344
280.250	-4.694	107.206	5.188	7.617	8.010	2.352
280.375	-4.694	108.743	4.896	7.210	7.418	2.355
280.500	-4.694	106.912	4.483	6.598	6.556	2.351
280.625	-4.694	104.835	4.052	5.965	5.807	2.339
280.750	-4.694	103.149	3.681	5.414	5.130	2.316
280.875	-4.694	102.010	3.405	5.023	4.520	2.287
281.000	-4.694	100.118	3.223	4.777	4.163	2.265
281.125	-4.694	98.519	3.116	4.641	3.969	2.261
281.250	-4.694	97.417	3.093	4.625	3.807	2.267
281.375	-4.694	96.895	3.122	4.672	3.652	2.264
281.500	-4.694	97.729	3.167	4.728	3.589	2.245
281.625	-4.694	99.871	3.212	4.773	3.663	2.228
281.750	-4.694	103.503	3.253	4.820	3.849	2.234
281.875	-4.694	106.171	3.290	4.867	4.013	2.256
282.000	-4.694	107.654	3.279	4.830	4.021	2.257
282.125	-4.694	107.660	3.270	4.792	3.901	2.214
282.250	-4.694	107.128	3.276	4.776	3.757	2.145
282.375	-4.694	105.748	3.298	4.783	3.686	2.097
282.500	-4.694	103.840	3.341	4.834	3.750	2.095
282.625	-4.694	101.908	3.413	4.940	3.882	2.119
282.750	-4.694	100.537	3.528	5.109	4.130	2.144
282.875	-4.694	99.858	3.619	5.245	4.679	2.156
283.000	-4.694	99.723	3.717	5.403	5.282	2.158
283.125	-4.694	99.723	3.736	5.430	5.362	2.157
283.250	-4.694	99.723	3.681	5.339	4.913	2.170
283.375	-4.694	99.723	3.589	5.204	4.516	2.199
283.500	-4.694	99.723	3.460	5.265	4.338	2.237
283.625	-4.694	99.723	3.342	5.568	4.159	2.273
283.750	-4.694	99.723	3.302	5.892	4.034	2.299
283.875	-4.694	99.723	3.287	6.195	4.034	2.313
284.000	-4.694	99.723	3.288	6.154	4.071	2.311
284.125	-4.694	99.723	3.290	6.115	4.169	2.302
284.250	-4.694	99.723	3.290	6.110	4.510	2.289
284.375	-4.694	99.723	3.290	6.080	5.112	2.274
284.500	-4.694	99.723	3.291	6.036	5.520	2.256
284.625	-4.694	99.723	3.291	5.984	5.210	2.237
284.750	-4.694	99.723	3.292	5.941	4.308	2.211
284.875	-4.694	99.723	3.287	5.911	3.599	2.178
285.000	-4.694	99.723	3.289	5.902	3.557	2.140
285.125	-4.694	99.723	3.290	5.905	3.845	2.109
285.250	-4.694	99.723	3.293	5.909	4.070	2.096
285.375	-4.694	99.723	3.298	5.912	4.174	2.097
285.500	-4.694	99.723	3.298	5.912	4.213	2.107
285.625	-4.694	99.723	3.298	5.912	4.218	2.114
285.750	-4.694	99.723	3.298	5.912	4.179	2.121
285.875	-4.694	99.723	3.298	5.912	4.113	2.124
286.000	-4.694	99.723	3.298	5.912	3.980	2.120
286.125	-4.694	99.723	3.298	5.912	3.797	2.110
286.250	-4.694	99.723	3.298	5.912	3.688	2.096
286.375	-4.694	99.723	3.298	5.912	3.690	2.090
286.500	-4.694	99.723	3.298	5.912	3.722	2.089
286.625	-4.694	99.723	3.298	5.912	3.778	2.098
286.750	-4.694	99.723	3.298	5.912	4.157	2.110
286.875	-4.694	99.723	3.298	5.912	4.916	2.121
287.000	-4.694	99.723	3.298	5.912	5.681	2.116
287.125	-4.694	99.723	3.298	5.912	6.104	2.107
287.250	-4.694	99.723	3.298	5.912	6.204	2.106
287.375	-4.694	99.723	3.298	5.912	6.368	2.127
287.500	-4.694	99.723	3.298	5.912	6.710	2.161
287.625	-4.694	99.723	3.298	5.912	7.024	2.191
287.750	-4.694	99.723	3.298	5.912	7.129	2.208
287.875	-4.694	99.723	3.298	5.912	7.375	2.210
288.000	-4.694	99.723	3.298	5.912	8.357	2.205
288.125	-4.694	99.723	3.298	5.912	9.419	2.199
288.250	-4.694	99.723	3.298	5.912	9.292	2.193
288.375	-4.694	99.723	3.298	5.912	8.073	2.168
288.500	-4.694	99.723	3.298	5.912	7.014	2.115
288.625	-4.694	99.723	3.298	5.912	6.722	2.052
288.750	-4.694	99.723	3.298	5.912	6.754	2.011
288.875	-4.694	99.723	3.298	5.912	6.750	1.994
289.000	-4.694	99.723	3.298	5.912	6.714	1.992
289.125	-4.694	99.723	3.298	5.912	6.681	1.990
289.250	-4.694	99.723	3.298	5.912	6.658	1.990
289.375	-4.694	99.723	3.298	5.912	6.645	1.991
289.500	-4.694	99.723	3.298	5.912	6.642	1.991
289.625	-4.694	99.723	3.298	5.912	6.642	1.986
289.750	-4.694	99.723	3.298	5.912	6.643	1.982
289.875	-4.694	99.723	3.298	5.912	6.644	1.981
290.000	-4.694	99.723	3.298	5.912	6.644	1.985
290.125	-4.694	99.723	3.298	5.912	6.643	1.988
290.250	-4.694	99.723	3.298	5.912	6.643	1.989
290.375	-4.694	99.723	3.298	5.912	6.642	1.990
290.500	-4.694	99.723	3.298	5.912	6.637	1.990
290.625	-4.694	99.723	3.298	5.912	6.628	1.989
290.750	-4.694	99.723	3.298	5.912	6.621	1.988
290.875	-4.694	99.723	3.298	5.912	6.617	1.989
291.000	-4.694	99.723	3.298	5.912	6.615	1.988
