#Depth	SP	GR	RI	RT	RXO	DEN
63.000	9.334	34.607	0.125	0.158	1.123	2.378
63.125	9.985	33.289	0.144	0.166	1.575	2.386
63.250	9.933	32.754	0.172	0.197	1.584	2.389
63.375	9.259	32.514	0.203	0.244	1.433	2.388
63.500	7.977	33.145	0.222	0.282	1.336	2.390
63.625	6.403	33.802	0.211	0.291	1.281	2.396
63.750	5.225	34.444	0.169	0.254	1.311	2.397
63.875	5.042	35.425	0.113	0.176	1.397	2.387
64.000	5.866	35.946	0.061	0.099	1.333	2.363
64.125	6.675	36.141	0.034	0.046	0.883	2.323
64.250	6.359	36.154	0.040	0.031	0.311	2.254
64.375	4.291	37.656	0.108	0.065	0.346	2.144
64.500	-0.003	40.657	0.287	0.171	1.777	1.990
64.625	-6.067	43.501	0.745	0.567	4.018	1.834
64.750	-12.618	45.645	1.838	1.744	5.428	1.737
64.875	-18.095	46.978	3.098	2.917	5.688	1.733
65.000	-22.039	51.046	4.120	3.686	5.358	1.823
65.125	-25.107	57.207	4.691	3.913	4.967	1.957
65.250	-27.653	66.910	4.682	3.756	4.947	2.083
65.375	-29.772	77.249	4.678	3.582	5.318	2.166
65.500	-31.451	84.895	4.818	3.593	5.927	2.200
65.625	-32.733	88.566	5.080	3.807	6.253	2.212
65.750	-33.679	88.622	5.415	4.202	6.135	2.226
65.875	-34.438	87.883	5.753	4.567	6.197	2.253
66.000	-35.192	86.570	5.989	4.836	6.550	2.283
66.125	-35.979	86.016	6.078	4.985	6.602	2.296
66.250	-36.771	86.190	6.051	5.052	6.238	2.275
66.375	-37.607	85.520	5.962	5.067	5.951	2.228
66.500	-38.456	83.064	5.916	5.142	5.890	2.178
66.625	-39.249	80.135	6.009	5.368	6.155	2.139
66.750	-39.943	76.992	6.252	5.705	6.600	2.117
66.875	-40.464	73.228	6.579	6.121	6.819	2.107
67.000	-40.802	69.058	6.940	6.613	6.864	2.109
67.125	-41.092	66.041	7.354	7.158	6.924	2.123
67.250	-41.378	65.091	7.831	7.735	7.020	2.149
67.375	-41.686	65.445	8.238	8.231	6.961	2.176
67.500	-42.007	65.279	8.424	8.454	6.789	2.181
67.625	-42.258	64.761	8.303	8.381	6.810	2.159
67.750	-42.442	62.581	7.872	8.009	6.903	2.120
67.875	-42.605	60.800	7.303	7.463	6.643	2.089
68.000	-42.670	59.415	6.787	6.987	6.107	2.074
68.125	-42.677	59.048	6.429	6.711	5.789	2.071
68.250	-42.673	59.581	6.301	6.690	5.813	2.069
68.375	-42.623	60.205	6.294	6.809	5.928	2.067
68.500	-42.518	59.510	6.319	6.938	5.941	2.068
68.625	-42.802	58.321	6.329	7.025	5.863	2.072
68.750	-42.833	57.777	6.308	7.070	5.788	2.079
68.875	-42.833	57.866	6.287	7.127	5.765	2.086
69.000	-43.035	56.912	6.273	7.183	5.826	2.092
69.125	-43.236	55.782	6.288	7.284	5.997	2.096
69.250	-43.236	55.756	6.324	7.395	6.249	2.098
69.375	-43.236	55.795	6.349	7.497	6.360	2.096
69.500	-43.236	55.000	6.347	7.575	6.226	2.092
69.625	-43.236	53.486	6.315	7.614	6.085	2.086
69.750	-43.236	53.956	6.261	7.648	6.084	2.080
69.875	-43.236	54.508	6.214	7.708	6.115	2.076
70.000	-43.236	54.642	6.205	7.819	6.101	2.076
70.125	-43.226	55.050	6.223	7.967	6.070	2.084
70.250	-43.097	56.688	6.247	8.128	6.095	2.100
70.375	-42.885	58.064	6.264	8.272	6.157	2.115
70.500	-42.825	57.869	6.239	8.380	6.130	2.121
70.625	-42.631	56.760	6.172	8.429	6.045	2.121
70.750	-42.437	55.628	6.086	8.411	6.029	2.119
70.875	-42.429	54.584	5.997	8.356	6.061	2.115
71.000	-42.422	54.600	5.935	8.287	6.109	2.110
71.125	-42.228	54.359	5.905	8.252	6.190	2.105
71.250	-41.940	54.746	5.912	8.264	6.216	2.104
71.375	-41.126	53.781	5.941	8.317	6.170	2.106
71.500	-40.272	53.927	5.976	8.420	6.169	2.108
71.625	-39.434	54.305	6.003	8.528	6.190	2.106
71.750	-38.658	56.776	5.974	8.526	6.169	2.109
71.875	-38.114	59.437	5.848	8.330	6.224	2.128
72.000	-37.789	62.604	5.666	7.999	6.311	2.167
72.125	-37.587	68.696	5.471	7.650	5.992	2.207
72.250	-37.447	74.656	5.352	7.466	5.650	2.221
72.375	-37.059	78.590	5.371	7.513	6.142	2.202
72.500	-36.531	77.805	5.486	7.726	6.777	2.166
72.625	-36.376	74.390	5.595	7.929	6.849	2.138
72.750	-36.236	71.220	5.599	7.942	6.770	2.131
72.875	-35.910	69.506	5.449	7.708	6.547	2.143
73.000	-35.585	72.437	5.178	7.282	6.210	2.160
73.125	-35.310	78.290	4.948	6.931	6.066	2.169
73.250	-35.171	84.481	4.858	6.847	5.990	2.166
73.375	-35.165	86.885	4.945	7.044	6.141	2.153
73.500	-35.165	86.359	5.243	7.542	6.685	2.136
73.625	-35.165	82.785	5.663	8.197	7.064	2.122
73.750	-35.160	78.826	6.171	8.953	7.019	2.128
73.875	-35.062	73.437	6.588	9.571	7.000	2.160
74.000	-34.855	70.287	6.753	9.826	9.637	2.205
74.125	-34.762	68.929	6.652	9.658	13.928	2.229
74.250	-34.762	71.675	6.273	9.020	13.073	2.216
74.375	-34.752	75.139	5.789	8.229	8.531	2.183
74.500	-34.560	79.423	5.371	7.597	6.276	2.157
74.625	-34.369	83.065	5.090	7.247	5.876	2.146
74.750	-34.358	86.122	4.964	7.176	5.877	2.143
74.875	-34.358	87.416	4.932	7.207	6.050	2.142
75.000	-34.358	87.791	4.878	7.137	6.115	2.147
75.125	-34.358	88.920	4.761	6.909	5.897	2.161
75.250	-34.351	91.940	4.607	6.623	5.518	2.181
75.375	-34.157	95.939	4.499	6.453	5.216	2.197
75.500	-33.963	98.663	4.522	6.517	5.038	2.201
75.625	-33.955	97.670	4.668	6.775	5.528	2.194
75.750	-33.955	94.570	4.877	7.123	6.655	2.191
75.875	-33.947	91.669	5.059	7.388	7.034	2.192
76.000	-33.800	90.351	5.142	7.498	6.293	2.191
76.125	-33.512	89.608	5.122	7.476	5.683	2.184
76.250	-33.194	90.377	4.976	7.305	5.771	2.186
76.375	-33.148	91.608	4.739	7.036	6.293	2.203
76.500	-33.148	92.755	4.496	6.751	6.436	2.223
76.625	-33.148	93.335	4.273	6.473	5.664	2.227
76.750	-33.148	94.258	4.134	6.290	4.883	2.210
76.875	-33.148	95.632	4.121	6.289	4.654	2.185
77.000	-33.148	95.120	4.226	6.463	4.943	2.163
77.125	-33.148	93.327	4.403	6.719	5.656	2.150
77.250	-33.148	90.097	4.586	6.939	6.068	2.147
77.375	-33.148	89.616	4.733	7.066	5.798	2.150
77.500	-33.148	90.800	4.850	7.174	5.434	2.151
77.625	-33.148	92.005	4.980	7.348	5.394	2.146
77.750	-33.148	89.369	5.098	7.558	5.637	2.139
77.875	-33.148	85.732	5.152	7.725	6.062	2.140
78.000	-33.287	82.611	5.108	7.711	6.123	2.152
78.125	-33.551	81.202	4.919	7.421	5.613	2.169
78.250	-33.815	83.623	4.611	6.937	5.223	2.183
78.375	-33.955	89.095	4.305	6.445	5.083	2.192
78.500	-34.157	96.025	4.091	6.133	4.770	2.195
78.625	-34.358	100.339	4.043	6.122	4.510	2.190
78.750	-34.451	100.622	4.169	6.376	4.789	2.177
78.875	-35.010	97.203	4.366	6.721	5.367	2.162
79.000	-35.165	91.894	4.560	7.021	5.698	2.152
79.125	-35.243	88.187	4.697	7.197	5.776	2.149
79.250	-35.522	87.955	4.776	7.264	5.769	2.148
79.375	-35.569	89.082	4.836	7.307	5.742	2.140
79.500	-35.569	87.463	4.928	7.426	5.870	2.119
79.625	-35.693	81.839	5.081	7.645	6.101	2.093
79.750	-36.004	75.000	5.276	7.916	6.055	2.073
79.875	-36.376	69.746	5.476	8.175	5.745	2.064
80.000	-36.935	66.176	5.644	8.361	5.491	2.064
80.125	-37.338	62.909	5.824	8.564	5.495	2.077
80.250	-37.944	60.846	6.124	8.982	6.073	2.116
80.375	-38.347	60.283	6.531	9.589	6.806	2.183
80.500	-38.875	62.063	6.965	10.254	7.203	2.259
80.625	-39.542	62.160	7.269	10.719	11.043	2.302
80.750	-40.039	60.604	7.351	10.819	16.992	2.282
80.875	-40.381	58.552	7.182	10.495	15.366	2.218
81.000	-40.412	58.679	6.695	9.675	8.633	2.158
81.125	-40.396	60.449	6.046	8.636	5.629	2.136
81.250	-40.055	64.269	5.377	7.584	5.456	2.148
81.375	-39.356	70.404	4.858	6.778	5.439	2.169
81.500	-38.953	78.955	4.642	6.425	5.405	2.182
81.625	-38.347	85.527	4.753	6.581	5.321	2.186
81.750	-37.913	86.310	5.303	7.448	5.253	2.190
81.875	-37.214	83.728	6.200	8.860	7.214	2.207
82.000	-36.780	81.210	7.155	10.300	16.454	2.246
82.125	-36.500	81.569	7.697	10.967	26.527	2.294
82.250	-36.368	84.288	7.446	10.363	23.885	2.325
82.375	-36.174	88.721	6.510	8.789	13.605	2.325
82.500	-35.980	93.751	5.249	6.897	6.613	2.306
82.625	-35.942	97.430	4.173	5.449	3.998	2.291
82.750	-35.647	99.821	3.529	4.684	3.558	2.289
82.875	-35.569	98.976	3.283	4.428	3.804	2.289
83.000	-35.165	98.429	3.303	4.469	4.216	2.288
83.125	-34.762	97.797	3.612	4.881	4.396	2.292
83.250	-34.762	96.847	4.467	6.119	4.601	2.316
83.375	-34.762	93.145	6.266	8.788	10.823	2.366
83.500	-34.762	86.430	9.095	13.002	38.603	2.429
83.625	-34.762	77.392	12.582	18.275	78.752	2.473
83.750	-34.964	69.035	14.953	21.703	99.647	2.457
83.875	-35.197	64.173	14.959	21.417	89.285	2.384
84.000	-35.499	63.398	12.944	18.102	54.336	2.285
84.125	-35.802	64.348	9.944	13.392	21.425	2.205
84.250	-36.291	64.934	7.841	10.406	8.908	2.158
84.375	-36.376	65.906	6.899	9.342	6.968	2.136
84.500	-36.454	67.393	6.603	9.215	6.572	2.129
84.625	-36.759	68.432	6.572	9.346	6.340	2.126
84.750	-36.961	67.331	6.553	9.295	6.193	2.120
84.875	-37.219	64.662	6.447	8.941	6.030	2.114
85.000	-37.540	62.595	6.390	8.563	5.845	2.116
85.125	-37.587	63.215	6.621	8.580	5.731	2.139
85.250	-37.730	65.522	7.311	9.281	6.590	2.199
85.375	-38.083	66.784	8.185	10.292	15.822	2.285
85.500	-38.351	66.021	8.910	11.120	35.494	2.353
85.625	-38.653	65.214	9.147	11.273	41.623	2.353
85.750	-38.590	65.410	8.690	10.511	24.355	2.275
85.875	-38.394	64.917	7.807	9.272	9.078	2.174
86.000	-38.394	62.641	6.821	8.001	5.674	2.102
86.125	-38.394	58.636	6.077	7.143	5.439	2.069
86.250	-38.394	55.397	5.782	6.891	5.393	2.062
86.375	-38.394	53.405	5.794	6.975	5.386	2.063
86.500	-38.394	54.040	5.878	7.101	5.427	2.066
86.625	-38.394	55.129	5.955	7.198	5.480	2.068
86.750	-38.394	56.101	6.022	7.267	5.546	2.069
86.875	-38.394	55.461	6.082	7.318	5.600	2.070
87.000	-38.394	56.227	6.126	7.348	5.548	2.073
87.125	-38.394	58.211	6.149	7.356	5.520	2.076
87.250	-38.394	60.881	6.151	7.340	5.625	2.078
87.375	-38.394	61.916	6.129	7.301	5.711	2.077
87.500	-38.394	61.316	6.087	7.244	5.739	2.076
87.625	-38.394	60.712	6.035	7.180	5.768	2.075
87.750	-38.394	60.155	5.989	7.139	5.766	2.074
87.875	-38.394	60.021	5.969	7.127	5.725	2.074
88.000	-38.394	59.456	5.968	7.132	5.663	2.076
88.125	-38.384	60.534	5.976	7.138	5.644	2.079
88.250	-38.192	61.130	5.983	7.127	5.683	2.083
88.375	-38.001	61.390	5.984	7.101	5.642	2.084
88.500	-37.990	60.724	5.974	7.060	5.537	2.082
88.625	-37.959	60.894	5.959	7.009	5.585	2.080
88.750	-37.633	63.061	5.927	6.941	5.746	2.079
88.875	-37.318	66.143	5.877	6.855	5.730	2.079
89.000	-36.987	68.124	5.852	6.815	5.575	2.084
89.125	-36.774	68.675	5.891	6.868	5.462	2.102
89.250	-36.516	68.648	5.962	6.966	5.776	2.145
89.375	-36.376	70.170	5.993	7.025	8.362	2.201
89.500	-36.236	71.936	5.892	6.926	11.491	2.241
89.625	-35.910	74.498	5.656	6.639	10.479	2.245
89.750	-35.538	77.264	5.279	6.169	7.354	2.217
89.875	-35.197	79.358	4.856	5.634	5.875	2.185
90.000	-35.158	80.761	4.512	5.212	5.555	2.167
90.125	-34.964	81.354	4.399	5.104	5.550	2.171
90.250	-34.770	83.573	4.610	5.397	5.637	2.206
90.375	-34.762	84.921	5.038	5.946	5.620	2.261
90.500	-34.762	83.994	5.594	6.614	5.586	2.298
90.625	-35.010	78.610	6.117	7.183	5.855	2.283
90.750	-35.740	72.354	6.432	7.466	6.346	2.216
90.875	-36.097	67.750	6.515	7.476	6.629	2.144
91.000	-36.361	67.561	6.368	7.247	6.697	2.107
91.125	-36.376	68.917	6.116	6.944	6.812	2.110
91.250	-36.361	70.844	5.849	6.658	6.972	2.137
91.375	-35.973	72.491	5.568	6.362	6.885	2.167
91.500	-35.305	75.342	5.265	6.033	6.298	2.187
91.625	-34.638	80.044	4.970	5.707	5.821	2.195
91.750	-33.970	85.538	4.741	5.448	5.842	2.199
91.875	-33.582	89.925	4.676	5.389	5.760	2.211
92.000	-33.551	91.761	4.941	5.758	5.527	2.241
92.125	-33.551	91.886	5.627	6.678	6.038	2.291
92.250	-33.551	91.282	6.629	8.006	9.097	2.349
92.375	-33.582	90.503	7.635	9.318	13.769	2.383
92.500	-33.955	89.464	8.342	10.167	15.258	2.361
92.625	-34.296	87.142	8.453	10.168	12.267	2.287
92.750	-34.141	84.275	7.965	9.399	8.624	2.195
92.875	-34.886	80.473	7.228	8.377	7.071	2.123
93.000	-35.305	76.716	6.548	7.518	6.775	2.086
93.125	-35.585	72.408	6.183	7.110	6.513	2.070
93.250	-35.910	67.784	6.092	7.034	6.243	2.065
93.375	-36.252	62.772	6.099	7.058	6.116	2.065
93.500	-36.351	60.262	6.172	7.155	6.171	2.069
93.625	-35.936	62.736	6.301	7.309	6.315	2.075
93.750	-35.832	67.283	6.431	7.457	6.427	2.080
93.875	-35.974	70.355	6.523	7.556	6.481	2.082
94.000	-36.124	70.831	6.548	7.569	6.495	2.081
94.125	-36.251	71.012	6.500	7.493	6.445	2.079
94.250	-36.343	71.542	6.402	7.371	6.491	2.079
94.375	-36.413	71.537	6.280	7.235	6.680	2.083
94.500	-36.451	69.894	6.148	7.104	6.663	2.090
94.625	-36.428	68.636	6.035	6.994	6.324	2.093
94.750	-36.409	66.392	5.933	6.882	5.915	2.087
94.875	-36.445	65.593	5.856	6.795	5.699	2.077
95.000	-36.489	65.334	5.857	6.812	5.869	2.076
95.125	-36.530	67.531	5.933	6.931	6.142	2.095
95.250	-36.579	69.810	6.052	7.094	6.002	2.128
95.375	-36.606	70.933	6.152	7.218	5.751	2.148
95.500	-36.591	71.481	6.184	7.237	6.030	2.135
95.625	-36.553	71.097	6.157	7.184	6.638	2.102
95.750	-36.490	69.905	6.098	7.108	7.029	2.076
95.875	-36.369	66.130	6.045	7.054	7.089	2.068
96.000	-36.230	62.658	6.027	7.057	6.943	2.074
96.125	-36.095	59.859	6.026	7.072	6.559	2.080
96.250	-35.793	60.564	5.999	7.041	6.016	2.081
96.375	-35.569	62.600	5.939	6.964	5.737	2.076
96.500	-35.429	64.992	5.853	6.852	5.802	2.070
96.625	-35.181	65.625	5.774	6.752	5.865	2.066
96.750	-35.165	66.873	5.730	6.690	5.863	2.064
96.875	-35.165	67.699	5.722	6.672	6.064	2.064
97.000	-35.165	68.874	5.761	6.710	6.367	2.066
97.125	-35.165	66.769	5.830	6.795	6.363	2.072
97.250	-35.243	63.653	5.913	6.897	6.037	2.079
97.375	-35.538	61.076	6.000	7.001	5.760	2.086
97.500	-35.569	60.053	6.077	7.083	5.761	2.091
97.625	-35.600	59.025	6.143	7.143	5.831	2.093
97.750	-35.895	57.185	6.179	7.156	5.744	2.093
97.875	-35.973	56.074	6.177	7.121	5.608	2.093
98.000	-35.973	55.712	6.140	7.046	5.543	2.095
98.125	-35.973	56.288	6.103	6.976	5.486	2.098
98.250	-35.973	57.219	6.100	6.963	5.411	2.101
98.375	-35.973	57.619	6.160	7.045	5.431	2.102
98.500	-35.973	57.806	6.283	7.218	5.553	2.100
98.625	-35.973	57.837	6.468	7.474	5.617	2.094
98.750	-35.973	58.137	6.679	7.756	5.600	2.089
98.875	-35.973	58.601	6.854	7.975	5.568	2.087
99.000	-35.973	58.060	6.936	8.052	6.294	2.086
99.125	-35.848	59.122	6.883	7.942	9.173	2.084
99.250	-35.367	58.732	6.708	7.671	11.333	2.084
99.375	-34.876	58.144	6.503	7.379	9.334	2.091
99.500	-34.560	56.085	6.493	7.398	6.536	2.109
99.625	-34.369	55.341	6.846	7.920	5.674	2.149
99.750	-34.281	57.132	7.451	8.783	6.245	2.221
99.875	-33.986	60.540	7.947	9.474	11.527	2.305
100.000	-33.939	63.000	8.011	9.526	23.334	2.359
100.125	-33.675	64.333	7.513	8.810	27.292	2.359
100.250	-33.474	66.256	6.659	7.653	16.649	2.320
100.375	-33.265	71.022	5.745	6.510	7.928	2.275
100.500	-33.431	75.978	5.022	5.699	6.229	2.245
100.625	-33.484	80.210	4.621	5.330	5.756	2.228
100.750	-33.520	84.487	4.547	5.334	5.750	2.221
100.875	-33.533	87.922	4.604	5.438	6.229	2.220
101.000	-33.519	90.141	4.629	5.463	7.370	2.225
101.125	-33.470	88.794	4.582	5.378	7.752	2.233
101.250	-33.377	87.855	4.484	5.226	6.370	2.243
101.375	-33.253	86.661	4.407	5.111	5.108	2.258
101.500	-33.124	86.735	4.402	5.103	5.072	2.284
101.625	-33.027	86.341	4.453	5.173	5.356	2.317
101.750	-32.971	85.021	4.498	5.236	5.347	2.341
101.875	-32.952	84.107	4.491	5.233	5.198	2.339
102.000	-32.982	82.999	4.394	5.120	5.026	2.306
102.125	-33.022	82.565	4.242	4.947	4.893	2.260
102.250	-33.098	80.737	4.114	4.823	5.242	2.223
102.375	-33.174	79.697	4.043	4.775	5.655	2.203
102.500	-33.213	80.425	4.016	4.775	5.544	2.196
102.625	-33.191	82.498	4.011	4.795	5.493	2.192
102.750	-33.193	83.105	3.995	4.778	5.602	2.188
102.875	-33.237	81.127	3.944	4.706	5.292	2.186
103.000	-33.294	79.594	3.867	4.601	5.148	2.187
103.125	-33.383	81.540	3.817	4.538	5.608	2.191
103.250	-33.544	85.873	3.866	4.609	5.460	2.191
103.375	-33.750	88.428	4.043	4.845	4.919	2.185
103.500	-33.985	86.065	4.375	5.281	5.320	2.169
103.625	-34.245	80.724	4.791	5.811	6.059	2.151
103.750	-34.447	74.497	5.184	6.290	6.057	2.136
103.875	-34.534	70.075	5.469	6.611	5.570	2.128
104.000	-34.529	68.382	5.533	6.630	5.337	2.124
104.125	-34.489	69.692	5.430	6.436	5.410	2.123
104.250	-34.443	70.944	5.261	6.173	5.488	2.125
104.375	-34.412	71.960	5.127	5.968	5.605	2.131
104.500	-34.348	73.661	5.070	5.875	6.022	2.139
104.625	-34.233	75.186	5.079	5.874	6.465	2.144
104.750	-34.037	75.912	5.178	5.995	6.543	2.148
104.875	-33.787	73.390	5.380	6.247	6.727	2.165
105.000	-33.425	71.526	5.574	6.480	7.384	2.208
105.125	-32.962	70.994	5.634	6.552	8.726	2.266
105.250	-32.532	73.373	5.513	6.393	9.733	2.309
105.375	-32.186	76.942	5.224	6.020	8.417	2.312
105.500	-31.964	80.207	4.853	5.557	6.298	2.281
105.625	-31.846	81.779	4.480	5.112	5.655	2.246
105.750	-31.762	83.402	4.164	4.753	5.587	2.233
105.875	-31.686	85.439	3.931	4.501	5.277	2.242
106.000	-31.594	85.587	3.834	4.400	4.889	2.261
106.125	-31.555	83.195	3.846	4.415	4.648	2.279
106.250	-31.592	80.240	3.946	4.542	4.794	2.290
106.375	-31.731	79.159	4.128	4.773	5.943	2.291
106.500	-31.972	78.338	4.384	5.082	7.464	2.273
106.625	-32.256	77.810	4.651	5.388	7.212	2.234
106.750	-32.610	77.417	4.888	5.645	6.203	2.187
106.875	-33.029	77.241	5.070	5.841	6.382	2.153
107.000	-33.420	76.053	5.145	5.915	7.021	2.141
107.125	-33.666	74.893	5.086	5.825	7.312	2.149
107.250	-33.774	73.902	4.940	5.639	7.084	2.167
107.375	-33.855	73.923	4.788	5.445	6.179	2.183
107.500	-33.986	74.068	4.737	5.396	5.287	2.184
107.625	-34.234	73.786	4.875	5.613	5.633	2.167
107.750	-34.606	73.129	5.290	6.205	6.928	2.141
107.875	-34.976	72.189	5.904	7.041	7.887	2.118
108.000	-35.238	72.238	6.530	7.853	8.081	2.107
108.125	-35.380	71.809	6.968	8.373	7.754	2.105
108.250	-35.435	71.361	7.053	8.394	7.262	2.109
108.375	-35.427	70.261	6.896	8.114	6.840	2.112
108.500	-35.409	68.785	6.711	7.829	6.486	2.116
108.625	-35.366	67.638	6.674	7.778	6.243	2.122
108.750	-35.327	66.332	6.959	8.176	6.652	2.132
108.875	-35.326	67.172	7.574	8.993	9.428	2.141
109.000	-35.359	68.148	8.302	9.914	19.509	2.146
109.125	-35.420	69.237	8.855	10.569	35.469	2.146
109.250	-35.519	66.695	8.958	10.608	41.296	2.142
109.375	-35.617	63.005	8.523	9.965	29.121	2.136
109.500	-35.707	59.066	7.769	8.970	13.053	2.130
109.625	-35.779	58.053	6.946	7.952	6.135	2.121
109.750	-35.850	58.655	6.311	7.232	5.729	2.104
109.875	-35.920	59.837	5.965	6.896	5.923	2.082
110.000	-35.981	60.007	5.861	6.840	5.800	2.063
110.125	-36.048	59.211	5.880	6.903	5.783	2.056
110.250	-36.057	57.896	5.934	6.977	5.890	2.065
110.375	-35.994	56.372	5.988	7.028	6.133	2.083
110.500	-35.897	56.497	6.033	7.055	6.244	2.100
110.625	-35.809	58.487	6.071	7.069	6.002	2.111
110.750	-35.743	59.698	6.112	7.088	5.784	2.115
110.875	-35.697	59.681	6.154	7.116	5.850	2.113
111.000	-35.645	58.023	6.209	7.166	6.324	2.106
111.125	-35.633	58.170	6.266	7.227	7.275	2.099
111.250	-35.615	58.091	6.307	7.282	7.914	2.099
111.375	-35.604	58.247	6.327	7.324	7.564	2.104
111.500	-35.575	57.022	6.336	7.359	7.128	2.107
111.625	-35.537	56.988	6.360	7.405	7.263	2.109
111.750	-35.498	58.212	6.397	7.464	7.310	2.111
111.875	-35.502	60.531	6.442	7.527	7.180	2.115
112.000	-35.541	62.110	6.483	7.587	7.281	2.115
112.125	-35.590	62.629	6.513	7.638	7.685	2.113
112.250	-35.621	63.075	6.521	7.650	8.147	2.110
112.375	-35.641	62.743	6.503	7.626	8.162	2.109
112.500	-35.636	62.382	6.460	7.566	7.736	2.106
112.625	-35.603	60.839	6.406	7.490	7.467	2.098
112.750	-35.526	57.987	6.346	7.409	7.482	2.087
112.875	-35.433	55.425	6.295	7.340	7.355	2.077
113.000	-35.362	54.171	6.277	7.318	6.985	2.074
113.125	-35.336	54.742	6.311	7.372	6.673	2.077
113.250	-35.357	55.608	6.408	7.504	6.722	2.083
113.375	-35.387	55.606	6.534	7.671	7.976	2.085
113.500	-35.392	55.706	6.654	7.823	11.153	2.084
113.625	-35.381	56.917	6.730	7.905	12.550	2.082
113.750	-35.367	57.959	6.729	7.882	9.523	2.082
113.875	-35.345	57.817	6.665	7.783	6.692	2.083
114.000	-35.335	55.336	6.571	7.648	6.291	2.082
114.125	-35.304	54.228	6.474	7.524	6.331	2.085
114.250	-35.215	53.657	6.432	7.484	6.347	2.100
114.375	-35.092	55.908	6.446	7.516	6.540	2.134
114.500	-34.993	57.169	6.480	7.575	6.603	2.184
114.625	-34.932	59.290	6.516	7.635	6.228	2.230
114.750	-34.923	59.100	6.510	7.629	5.587	2.245
114.875	-34.933	59.286	6.430	7.525	5.200	2.226
115.000	-34.952	61.193	6.288	7.343	5.377	2.191
115.125	-34.964	64.496	6.112	7.129	5.646	2.162
115.250	-35.038	66.494	5.961	6.954	5.589	2.149
115.375	-35.161	66.959	5.878	6.879	5.506	2.142
115.500	-35.266	67.751	5.897	6.935	5.707	2.134
115.625	-35.337	69.347	5.983	7.077	6.100	2.124
115.750	-35.371	70.779	6.131	7.291	6.511	2.119
115.875	-35.347	69.964	6.303	7.519	6.970	2.122
116.000	-35.276	68.299	6.455	7.700	7.573	2.128
116.125	-35.178	66.359	6.555	7.798	7.948	2.130
116.250	-35.064	65.574	6.576	7.797	7.937	2.130
116.375	-34.972	67.633	6.542	7.728	7.921	2.130
116.500	-34.904	68.821	6.483	7.634	8.053	2.133
116.625	-34.851	69.376	6.423	7.544	8.174	2.139
116.750	-34.799	67.064	6.378	7.486	7.853	2.144
116.875	-34.726	66.494	6.367	7.480	7.183	2.145
